Average Domestic Airline Itinerary Fares By Origin City for 2008 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,200.54,272.58," 2,184 ",,,,,,,,,,,
265,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,440.84,599.22," 2,126 ",,,,,,,,,,,
266,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,465.42,632.64," 2,065 ",,,,,,,,,,,
267,DHN,Dothan Regional,Dothan,AL,777.93,1057.42," 1,974 ",,,,,,,,,,,
268,GTR,Golden Triangle Regional,Columbus,MS,502.17,682.59," 1,955 ",,,,,,,,,,,
269,PGV,Pitt Greenville,Greenville,NC,400.61,544.54," 1,953 ",,,,,,,,,,,
270,LWS,Lewiston Nez Perce County,Lewiston,ID,392.38,533.35," 1,877 ",,,,,,,,,,,
271,ABY,Southwest Georgia Regional,Albany,GA,544.93,740.71," 1,804 ",,,,,,,,,,,
272,TXK,Texarkana Regional-Webb Field,Texarkana,AR,590.04,802.03," 1,730 ",,,,,,,,,,,
273,COD,Yellowstone Regional,Cody,WY,570.66,775.68," 1,713 ",,,,,,,,,,,
274,GCK,Garden City Regional,Garden City,KS,545.23,741.12," 1,657 ",,,,,,,,,,,
275,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,368.93,501.48," 1,639 ",,,,,,,,,,,
276,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,122.99,167.18," 1,631 ",,,,,,,,,,,
277,OTZ,Ralph Wien Memorial,Kotzebue,AK,537.00,729.93," 1,608 ",,,,,,,,,,,
278,BJI,Bemidji Regional,Bemidji,MN,629.11,855.14," 1,603 ",,,,,,,,,,,
279,BQK,Brunswick Golden Isles,Brunswick,GA,423.43,575.55," 1,518 ",,,,,,,,,,,
280,OME,Nome Airport,Nome,AK,544.89,740.66," 1,505 ",,,,,,,,,,,
281,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,615.98,837.28," 1,479 ",,,,,,,,,,,
282,GGG,East Texas Regional,Longview,TX,431.64,586.72," 1,477 ",,,,,,,,,,,
283,PIH,Pocatello Regional,Pocatello,ID,305.62,415.42," 1,459 ",,,,,,,,,,,
284,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,633.12,860.58," 1,448 ",,,,,,,,,,,
285,FLO,Florence Regional,Florence,SC,382.44,519.84," 1,406 ",,,,,,,,,,,
286,STC,St. Cloud Regional,St. Cloud,MN,511.71,695.56," 1,398 ",,,,,,,,,,,
287,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,515.41,700.58," 1,357 ",,,,,,,,,,,
288,EAR,Kearney Regional,Kearney,NE,563.69,766.21," 1,339 ",,,,,,,,,,,
289,RHI,Rhinelander/Oneida County,Rhinelander,WI,523.22,711.20," 1,337 ",,,,,,,,,,,
290,ABR,Aberdeen Regional,Aberdeen,SD,656.89,892.89," 1,325 ",,,,,,,,,,,
291,BRD,Brainerd Lakes Regional,Brainerd,MN,589.52,801.32," 1,315 ",,,,,,,,,,,
292,JLN,Joplin Regional,Joplin,MO,512.44,696.55," 1,300 ",,,,,,,,,,,
293,DRT,Del Rio International,Del Rio,TX,502.24,682.68," 1,298 ",,,,,,,,,,,
294,GCC,Northeast Wyoming Regional,Gillette,WY,554.41,753.60," 1,261 ",,,,,,,,,,,
295,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,444.88,604.72," 1,225 ",,,,,,,,,,,
296,ART,Watertown International,Watertown,NY,643.93,875.27," 1,214 ",,,,,,,,,,,
297,CIU,Chippewa County International,Sault Ste. Marie,MI,595.41,809.33," 1,113 ",,,,,,,,,,,
298,SCC,Deadhorse Airport,Deadhorse,AK,263.87,358.67," 1,094 ",,,,,,,,,,,
299,EKO,Elko Regional,Elko,NV,176.12,239.39," 1,078 ",,,,,,,,,,,
300,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,487.95,663.26," 1,067 ",,,,,,,,,,,
301,EAU,Chippewa Valley Regional,Eau Claire,WI,518.62,704.95," 1,060 ",,,,,,,,,,,
302,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,629.68,855.91," 1,044 ",,,,,,,,,,,
303,DBQ,Dubuque Regional,Dubuque,IA,421.67,573.17," 1,036 ",,,,,,,,,,,
304,SHR,Sheridan County,Sheridan,WY,624.95,849.47," 1,035 ",,,,,,,,,,,
305,DLG,Dillingham Airport,Dillingham,AK,656.40,892.23, 991 ,,,,,,,,,,,
306,ESC,Delta County,Escanaba,MI,462.14,628.17, 932 ,,,,,,,,,,,
307,BTM,Bert Mooney,Butte,MT,605.52,823.06, 924 ,,,,,,,,,,,
308,SPN,Francisco C. Ada Saipan International,Saipan,TT,1751.19,2380.35, 906 ,,,,,,,,,,,
309,CMX,Houghton County Memorial,Hancock/Houghton,MI,549.21,746.52, 903 ,,,,,,,,,,,
310,LAR,Laramie Regional,Laramie,WY,649.58,882.96, 900 ,,,,,,,,,,,
311,SLN,Salina Regional,Salina,KS,534.35,726.33, 893 ,,,,,,,,,,,
312,RKS,Southwest Wyoming Regional,Rock Springs,WY,480.50,653.13, 889 ,,,,,,,,,,,
313,IMT,Ford,Iron Mountain/Kingsfd,MI,483.68,657.46, 878 ,,,,,,,,,,,
314,HIB,Range Regional,Hibbing,MN,637.64,866.73, 837 ,,,,,,,,,,,
315,CDC,Cedar City Regional,Cedar City,UT,119.80,162.84, 804 ,,,,,,,,,,,
316,PSG,Petersburg James A Johnson,Petersburg,AK,425.20,577.96, 783 ,,,,,,,,,,,
317,HOB,Lea County Regional,Hobbs,NM,352.00,478.46, 781 ,,,,,,,,,,,
318,ALO,Waterloo Regional,Waterloo,IA,518.12,704.27, 748 ,,,,,,,,,,,
319,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,590.47,802.61, 711 ,,,,,,,,,,,
320,APN,Alpena County Regional,Alpena,MI,605.63,823.22, 694 ,,,,,,,,,,,
321,RIW,Central Wyoming Regional,Riverton/Lander,WY,630.36,856.83, 692 ,,,,,,,,,,,
322,PIR,Pierre Regional,Pierre,SD,555.20,754.66, 689 ,,,,,,,,,,,
323,AKN,King Salmon Airport,King Salmon,AK,620.44,843.35, 688 ,,,,,,,,,,,
324,SHD,Shenandoah Valley Regional,Staunton,VA,469.64,638.36, 685 ,,,,,,,,,,,
325,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,329.90,448.43, 665 ,,,,,,,,,,,
326,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,485.50,659.93, 624 ,,,,,,,,,,,
327,PAH,Barkley Regional,Paducah,KY,493.03,670.17, 622 ,,,,,,,,,,,
327,MKG,Muskegon County,Muskegon,MI,471.55,640.97, 622 ,,,,,,,,,,,
329,CNY,Canyonlands Regional,Moab,UT,493.37,670.63, 621 ,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,440.70,599.03, 604 ,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,576.23,783.26, 600 ,,,,,,,,,,,
332,HYS,Hays Regional,Hays,KS,580.44,788.98, 597 ,,,,,,,,,,,
333,MEI,Key Field,Meridian,MS,551.83,750.09, 588 ,,,,,,,,,,,
334,PUB,Pueblo Memorial,Pueblo,CO,432.65,588.09, 584 ,,,,,,,,,,,
335,PQI,Presque Isle International,Presque Isle/Houlton,ME,690.59,938.70, 571 ,,,,,,,,,,,
336,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,463.57,630.12, 546 ,,,,,,,,,,,
337,JMS,Jamestown Regional,Jamestown,ND,596.22,810.43, 507 ,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,420.45,571.51, 496 ,,,,,,,,,,,
339,DEC,Decatur Airport,Decatur,IL,445.71,605.85, 494 ,,,,,,,,,,,
340,ATY,Watertown Regional,Watertown,SD,632.52,859.76, 476 ,,,,,,,,,,,
341,DDC,Dodge City Regional,Dodge City,KS,516.73,702.38, 474 ,,,,,,,,,,,
342,OGS,Ogdensburg International,Ogdensburg,NY,504.50,685.75, 459 ,,,,,,,,,,,
343,CGI,Cape Girardeau Regional,Cape Girardeau,MO,735.67,999.97, 458 ,,,,,,,,,,,
344,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,565.13,768.17, 438 ,,,,,,,,,,,
344,VEL,Vernal Regional,Vernal,UT,629.62,855.82, 438 ,,,,,,,,,,,
346,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,352.77,479.51, 407 ,,,,,,,,,,,
347,VCT,Victoria Regional,Victoria,TX,545.53,741.53, 396 ,,,,,,,,,,,
348,HYA,Cape Cod Gateway,Hyannis,MA,374.74,509.37, 392 ,,,,,,,,,,,
349,INL,Falls International Einarson Field,International Falls,MN,544.47,740.08, 372 ,,,,,,,,,,,
350,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,480.06,652.54, 348 ,,,,,,,,,,,
351,MCW,Mason City Municipal,Mason City,IA,473.77,643.99, 345 ,,,,,,,,,,,
352,WYS,Yellowstone,West Yellowstone,MT,164.41,223.48, 340 ,,,,,,,,,,,
353,LBL,Liberal Mid-America Regional,Liberal,KS,581.96,791.04, 325 ,,,,,,,,,,,
354,FOD,Fort Dodge Regional,Fort Dodge,IA,468.91,637.38, 311 ,,,,,,,,,,,
355,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,480.07,652.55, 309 ,,,,,,,,,,,
356,LWB,Greenbrier Valley,Lewisburg,WV,582.75,792.11, 254 ,,,,,,,,,,,
357,DVL,Devils Lake Regional,Devils Lake,ND,651.75,885.91, 247 ,,,,,,,,,,,
358,YAK,Yakutat Airport,Yakutat,AK,360.51,490.03, 231 ,,,,,,,,,,,
359,IPT,Williamsport Regional,Williamsport,PA,490.49,666.71, 227 ,,,,,,,,,,,
360,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,581.16,789.95, 211 ,,,,,,,,,,,
361,DUT,Unalaska Airport,Unalaska,AK,860.43,1169.57, 186 ,,,,,,,,,,,
362,UIN,Quincy Regional-Baldwin Field,Quincy,IL,523.27,711.27, 166 ,,,,,,,,,,,
363,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,553.43,752.27, 163 ,,,,,,,,,,,
364,BKW,Raleigh County Memorial,Beckley,WV,422.57,574.39, 146 ,,,,,,,,,,,
365,GST,Gustavus Airport,Gustavus,AK,175.30,238.28, 142 ,,,,,,,,,,,
365,PPG,Pago Pago International,Pago Pago,TT,1055.67,1434.95, 142 ,,,,,,,,,,,
367,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,163.67,222.47, 128 ,,,,,,,,,,,
368,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,545.34,741.27, 127 ,,,,,,,,,,,
369,CVN,Clovis Regional,Clovis,NM,492.63,669.61, 124 ,,,,,,,,,,,
370,IPL,Imperial County,El Centro,CA,275.00,373.80, 121 ,,,,,,,,,,,
371,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,546.50,742.84, 107 ,,,,,,,,,,,
372,PVC,Provincetown Municipal,Provincetown,MA,338.27,459.81, 103 ,,,,,,,,,,,
372,TUP,Tupelo Regional,Tupelo,MS,576.26,783.29, 103 ,,,,,,,,,,,
374,LEB,Lebanon Municipal,Lebanon-Hanover,NH,478.35,650.21, 100 ,,,,,,,,,,,
375,AUG,Augusta State,Augusta/Waterville,ME,537.70,730.88, 93 ,,,,,,,,,,,
376,ENA,Kenai Municipal,Kenai,AK,723.61,983.59, 91 ,,,,,,,,,,,
376,MGW,Morgantown Municipal,Morgantown,WV,479.13,651.27, 91 ,,,,,,,,,,,
378,IWD,Gogebic-Iron County,Ironwood,MI,427.20,580.68, 89 ,,,,,,,,,,,
379,RKD,Knox County Regional,Rockland,ME,471.53,640.94, 88 ,,,,,,,,,,,
380,RUT,Rutland - Southern Vermont Regional,Rutland,VT,411.04,558.72, 85 ,,,,,,,,,,,
381,TEX,Telluride Regional,Telluride,CO,609.27,828.17, 81 ,,,,,,,,,,,
382,MBL,Manistee County-Blacker,Manistee/Ludington,MI,396.72,539.25, 77 ,,,,,,,,,,,
383,ADK,Adak,Adak Island,AK,982.03,1334.84, 76 ,,,,,,,,,,,
384,IRK,Kirksville Regional,Kirksville,MO,855.22,1162.48, 73 ,,,,,,,,,,,
385,HOM,Homer Airport,Homer,AK,782.07,1063.05, 71 ,,,,,,,,,,,
386,CEZ,Cortez Municipal,Cortez,CO,603.60,820.46, 67 ,,,,,,,,,,,
387,PGA,Page Municipal,Page,AZ,426.94,580.33, 65 ,,,,,,,,,,,
388,DUJ,DuBois Regional,DuBois,PA,500.49,680.30, 64 ,,,,,,,,,,,
389,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,498.84,678.06, 58 ,,,,,,,,,,,
390,MSS,Massena International-Richards Field,Massena,NY,465.22,632.36, 54 ,,,,,,,,,,,
391,BFD,Bradford Regional,Bradford,PA,457.45,621.80, 51 ,,,,,,,,,,,
392,CDB,Cold Bay Airport,Cold Bay,AK,833.83,1133.41, 50 ,,,,,,,,,,,
392,SOW,Show Low Regional,Show Low,AZ,462.05,628.06, 50 ,,,,,,,,,,,
394,MCK,McCook Ben Nelson Regional,McCook,NE,531.03,721.82, 49 ,,,,,,,,,,,
395,VQS,Antonio Rivera Rodriguez,Vieques,PR,684.67,930.65, 47 ,,,,,,,,,,,
395,GLH,Greenville Mid Delta,Greenville,MS,575.28,781.97, 47 ,,,,,,,,,,,
395,SDY,Sidney Richland Regional,Sidney,MT,785.94,1068.31, 47 ,,,,,,,,,,,
398,AIA,Alliance Municipal,Alliance,NE,565.90,769.21, 43 ,,,,,,,,,,,
399,TVF,Thief River Falls Regional,Thief River Falls,MN,530.82,721.53, 41 ,,,,,,,,,,,
400,MSL,Northwest Alabama Regional,Muscle Shoals,AL,456.19,620.09, 40 ,,,,,,,,,,,
401,CNM,Cavern City Air Terminal,Carlsbad,NM,337.17,458.30, 36 ,,,,,,,,,,,
402,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,587.28,798.28, 35 ,,,,,,,,,,,
403,AOO,Altoona-Blair County,Altoona,PA,421.49,572.92, 31 ,,,,,,,,,,,
403,HRO,Boone County,Harrison,AR,300.67,408.69, 31 ,,,,,,,,,,,
405,CDR,Chadron Municipal,Chadron,NE,506.93,689.05, 27 ,,,,,,,,,,,
405,MCE,Merced Regional/Macready Field,Merced,CA,486.22,660.91, 27 ,,,,,,,,,,,
407,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,388.68,528.32, 26 ,,,,,,,,,,,
408,MKK,Molokai,Hoolehua,HI,476.96,648.32, 24 ,,,,,,,,,,,
409,HOT,Memorial Field,Hot Springs,AR,280.00,380.60, 20 ,,,,,,,,,,,
410,VDZ,Valdez Pioneer Field,Valdez,AK,660.95,898.41, 17 ,,,,,,,,,,,
411,HVR,Havre City-County,Havre,MT,901.00,1224.71, 16 ,,,,,,,,,,,
412,LNY,Lanai Airport,Lanai,HI,728.68,990.48, 13 ,,,,,,,,,,,
413,JHM,Kapalua Airport,Kapalua,HI,668.38,908.51, 6 ,,,,,,,,,,,
413,MCN,Middle Georgia Regional,Macon,GA,522.14,709.73, 6 ,,,,,,,,,,,
415,SDP,Sand Point,Sandpoint,AK,916.54,1245.83, 4 ,,,,,,,,,,,
416,SNP,St. Paul Island,St. Paul,AK,968.21,1316.06, 3 ,,,,,,,,,,,
417,CEC,Jack McNamara Field,Crescent City,CA,331.98,451.25, 1 ,,,,,,,,,,,
417,OLF,L. M. Clayton,Wolf Point,MT,890.00,1209.75, 1 ,,,,,,,,,,,
419,AHN,Athens/Ben Epps,Athens,GA,487.26,662.32, -   ,,,,,,,,,,,
419,AKB,Atka Airport,Atka,AK,1284.33,1745.76, -   ,,,,,,,,,,,
419,ANI,Aniak Airport,Aniak,AK,673.00,914.79, -   ,,,,,,,,,,,
419,APF,Naples Municipal,Naples,FL,381.18,518.12, -   ,,,,,,,,,,,
419,BED,Laurence G Hanscom Field,Bedford,MA,169.80,230.80, -   ,,,,,,,,,,,
419,BRL,Southeast Iowa Regional,Burlington,IA,462.00,627.98, -   ,,,,,,,,,,,
419,CIC,Chico Municipal,Chico,CA,279.97,380.55, -   ,,,,,,,,,,,
419,CLD,McClellan-Palomar,Carlsbad,CA,309.51,420.71, -   ,,,,,,,,,,,
419,ELY,Ely Airport/Yelland Field,Ely,NV,333.50,453.32, -   ,,,,,,,,,,,
419,FKL,Venango Regional,Franklin/Oil City,PA,402.70,547.38, -   ,,,,,,,,,,,
419,FMN,Four Corners Regional,Farmington,NM,610.84,830.30, -   ,,,,,,,,,,,
419,GBD,Great Bend Municipal,Great Bend,KS,589.89,801.82, -   ,,,,,,,,,,,
419,GCN,Grand Canyon National Park,Grand Canyon,AZ,615.00,835.95, -   ,,,,,,,,,,,
419,GUP,Gallup Municipal,Gallup,NM,597.00,811.49, -   ,,,,,,,,,,,
419,HON,Huron Regional,Huron,SD,601.76,817.95, -   ,,,,,,,,,,,
419,IFP,Laughlin/Bullhead International,Bullhead City,AZ,160.22,217.79, -   ,,,,,,,,,,,
419,IGM,Kingman Airport,Kingman,AZ,438.32,595.80, -   ,,,,,,,,,,,
419,ILE,Skylark Field,Killeen,TX,72.00,97.87, -   ,,,,,,,,,,,
419,ISN,Sloulin Field International,Williston,ND,711.98,967.77, -   ,,,,,,,,,,,
419,ISO,Kinston Regional Jetport at Stallings Field,Kinston,NC,107.04,145.50, -   ,,,,,,,,,,,
419,IYK,Inyokern Airport,Inyokern,CA,938.59,1275.79, -   ,,,,,,,,,,,
419,JHW,Chautauqua County/Jamestown,Jamestown,NY,444.53,604.23, -   ,,,,,,,,,,,
419,JRB,Downtown Manhattan/Wall Street Heliport,New York,NY,752.00,1022.17, -   ,,,,,,,,,,,
419,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,390.83,531.24, -   ,,,,,,,,,,,
419,LWT,Lewistown Municipal,Lewistown,MT,643.67,874.92, -   ,,,,,,,,,,,
419,MCG,McGrath Airport,McGrath,AK,773.96,1052.02, -   ,,,,,,,,,,,
419,MKC,Charles B. Wheeler Downtown,Kansas City,MO,120.00,163.11, -   ,,,,,,,,,,,
419,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,191.28,260.00, -   ,,,,,,,,,,,
419,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,288.03,391.51, -   ,,,,,,,,,,,
419,OXR,Oxnard,Oxnard/Ventura,CA,613.79,834.30, -   ,,,,,,,,,,,
419,PFN,Bay County,Panama City,FL,650.46,884.15, -   ,,,,,,,,,,,
419,PIP,Pilot Point Airport,Pilot Point,AK,847.00,1151.30, -   ,,,,,,,,,,,
419,PMD,Palmdale USAF Plant 42,Palmdale,CA,328.50,446.53, -   ,,,,,,,,,,,
419,ROP,Benjamin Taisacan Manglona International,Rota,TT,2557.00,3475.66, -   ,,,,,,,,,,,
419,SLE,McNary Field,Salem,OR,421.47,572.90, -   ,,,,,,,,,,,
419,SVC,Grant County,Silver City/Hurley,NM,215.00,292.24, -   ,,,,,,,,,,,
419,TOG,Togiak Airport,Togiak,AK,1139.00,1548.21, -   ,,,,,,,,,,,
419,TSS,East 34th Street Heliport,New York,NY,1008.14,1370.34, -   ,,,,,,,,,,,
419,UNK,Unalakleet Airport,Unalakleet,AK,676.40,919.41, -   ,,,,,,,,,,,
419,VIS,Visalia Municipal,Visalia,CA,498.54,677.65, -   ,,,,,,,,,,,
419,WRL,Worland Municipal,Worland,WY,563.45,765.89, -   ,,,,,,,,,,,
419,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,160.14,217.68, -   ,,,,,,,,,,,
National Average,,,,,346.38,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
