Average Domestic Airline Itinerary Fares By Origin City for 2012 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,534.50,681.31," 2,244 ",,,,,,,,,,,
265,ALW,Walla Walla Regional,Walla Walla,WA,354.97,452.46," 2,204 ",,,,,,,,,,,
266,HVN,Tweed New Haven,New Haven,CT,412.35,525.60," 2,188 ",,,,,,,,,,,
267,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,202.05,257.55," 2,184 ",,,,,,,,,,,
268,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,482.28,614.74," 2,126 ",,,,,,,,,,,
269,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,551.52,703.00," 2,065 ",,,,,,,,,,,
270,DHN,Dothan Regional,Dothan,AL,706.63,900.71," 1,974 ",,,,,,,,,,,
271,GTR,Golden Triangle Regional,Columbus,MS,567.68,723.60," 1,955 ",,,,,,,,,,,
272,PGV,Pitt Greenville,Greenville,NC,437.36,557.48," 1,953 ",,,,,,,,,,,
273,LWS,Lewiston Nez Perce County,Lewiston,ID,450.27,573.94," 1,877 ",,,,,,,,,,,
274,ABY,Southwest Georgia Regional,Albany,GA,568.23,724.31," 1,804 ",,,,,,,,,,,
275,TXK,Texarkana Regional-Webb Field,Texarkana,AR,589.08,750.88," 1,730 ",,,,,,,,,,,
276,COD,Yellowstone Regional,Cody,WY,413.92,527.61," 1,713 ",,,,,,,,,,,
277,GCK,Garden City Regional,Garden City,KS,435.82,555.52," 1,657 ",,,,,,,,,,,
278,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,356.79,454.78," 1,639 ",,,,,,,,,,,
279,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,154.51,196.95," 1,631 ",,,,,,,,,,,
280,OTZ,Ralph Wien Memorial,Kotzebue,AK,563.59,718.39," 1,608 ",,,,,,,,,,,
281,BJI,Bemidji Regional,Bemidji,MN,292.50,372.84," 1,603 ",,,,,,,,,,,
282,BQK,Brunswick Golden Isles,Brunswick,GA,478.16,609.49," 1,518 ",,,,,,,,,,,
283,OME,Nome Airport,Nome,AK,547.31,697.64," 1,505 ",,,,,,,,,,,
284,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,626.84,799.01," 1,479 ",,,,,,,,,,,
285,GGG,East Texas Regional,Longview,TX,464.05,591.50," 1,477 ",,,,,,,,,,,
286,PIH,Pocatello Regional,Pocatello,ID,223.69,285.13," 1,459 ",,,,,,,,,,,
287,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,597.84,762.05," 1,448 ",,,,,,,,,,,
288,FLO,Florence Regional,Florence,SC,412.00,525.17," 1,406 ",,,,,,,,,,,
289,STC,St. Cloud Regional,St. Cloud,MN,187.82,239.40," 1,398 ",,,,,,,,,,,
290,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,650.19,828.77," 1,357 ",,,,,,,,,,,
291,EAR,Kearney Regional,Kearney,NE,580.80,740.33," 1,339 ",,,,,,,,,,,
292,RHI,Rhinelander/Oneida County,Rhinelander,WI,413.33,526.86," 1,337 ",,,,,,,,,,,
293,ABR,Aberdeen Regional,Aberdeen,SD,325.96,415.48," 1,325 ",,,,,,,,,,,
294,BRD,Brainerd Lakes Regional,Brainerd,MN,519.49,662.18," 1,315 ",,,,,,,,,,,
295,JLN,Joplin Regional,Joplin,MO,491.93,627.05," 1,300 ",,,,,,,,,,,
296,DRT,Del Rio International,Del Rio,TX,521.99,665.36," 1,298 ",,,,,,,,,,,
297,GCC,Northeast Wyoming Regional,Gillette,WY,413.00,526.43," 1,261 ",,,,,,,,,,,
298,OGD,Ogden-Hinckley,Ogden,UT,98.99,126.18," 1,229 ",,,,,,,,,,,
299,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,436.67,556.61," 1,225 ",,,,,,,,,,,
300,ART,Watertown International,Watertown,NY,503.75,642.11," 1,214 ",,,,,,,,,,,
301,CIU,Chippewa County International,Sault Ste. Marie,MI,583.01,743.15," 1,113 ",,,,,,,,,,,
302,SCC,Deadhorse Airport,Deadhorse,AK,470.62,599.89," 1,094 ",,,,,,,,,,,
303,EKO,Elko Regional,Elko,NV,191.83,244.52," 1,078 ",,,,,,,,,,,
304,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,517.52,659.67," 1,067 ",,,,,,,,,,,
305,EAU,Chippewa Valley Regional,Eau Claire,WI,314.65,401.07," 1,060 ",,,,,,,,,,,
306,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,701.41,894.06," 1,044 ",,,,,,,,,,,
307,DBQ,Dubuque Regional,Dubuque,IA,510.39,650.57," 1,036 ",,,,,,,,,,,
308,SHR,Sheridan County,Sheridan,WY,626.55,798.64," 1,035 ",,,,,,,,,,,
309,DLG,Dillingham Airport,Dillingham,AK,647.59,825.46, 991 ,,,,,,,,,,,
310,ESC,Delta County,Escanaba,MI,573.97,731.62, 932 ,,,,,,,,,,,
311,BTM,Bert Mooney,Butte,MT,306.52,390.71, 924 ,,,,,,,,,,,
312,SPN,Francisco C. Ada Saipan International,Saipan,TT,1128.01,1437.83, 906 ,,,,,,,,,,,
313,CMX,Houghton County Memorial,Hancock/Houghton,MI,376.19,479.51, 903 ,,,,,,,,,,,
314,LAR,Laramie Regional,Laramie,WY,492.81,628.17, 900 ,,,,,,,,,,,
315,RKS,Southwest Wyoming Regional,Rock Springs,WY,392.10,499.80, 889 ,,,,,,,,,,,
316,IMT,Ford,Iron Mountain/Kingsfd,MI,612.39,780.58, 878 ,,,,,,,,,,,
317,HIB,Range Regional,Hibbing,MN,573.10,730.51, 837 ,,,,,,,,,,,
318,CDC,Cedar City Regional,Cedar City,UT,144.22,183.84, 804 ,,,,,,,,,,,
319,PSG,Petersburg James A Johnson,Petersburg,AK,460.69,587.23, 783 ,,,,,,,,,,,
320,HOB,Lea County Regional,Hobbs,NM,471.40,600.87, 781 ,,,,,,,,,,,
321,ALO,Waterloo Regional,Waterloo,IA,500.42,637.87, 748 ,,,,,,,,,,,
322,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,591.91,754.48, 711 ,,,,,,,,,,,
323,APN,Alpena County Regional,Alpena,MI,522.02,665.40, 694 ,,,,,,,,,,,
324,RIW,Central Wyoming Regional,Riverton/Lander,WY,652.99,832.34, 692 ,,,,,,,,,,,
325,PIR,Pierre Regional,Pierre,SD,694.94,885.81, 689 ,,,,,,,,,,,
326,AKN,King Salmon Airport,King Salmon,AK,687.98,876.94, 688 ,,,,,,,,,,,
327,SHD,Shenandoah Valley Regional,Staunton,VA,436.14,555.94, 685 ,,,,,,,,,,,
328,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,533.07,679.49, 665 ,,,,,,,,,,,
329,OWB,Owensboro Daviess County Regional,Owensboro,KY,181.43,231.26, 650 ,,,,,,,,,,,
330,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,562.41,716.88, 624 ,,,,,,,,,,,
331,PAH,Barkley Regional,Paducah,KY,328.36,418.55, 622 ,,,,,,,,,,,
331,MKG,Muskegon County,Muskegon,MI,295.45,376.60, 622 ,,,,,,,,,,,
333,CNY,Canyonlands Regional,Moab,UT,535.33,682.37, 621 ,,,,,,,,,,,
334,CDV,Merle K Mudhole Smith,Cordova,AK,433.95,553.14, 604 ,,,,,,,,,,,
335,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,581.65,741.40, 600 ,,,,,,,,,,,
336,HYS,Hays Regional,Hays,KS,563.07,717.73, 597 ,,,,,,,,,,,
337,MEI,Key Field,Meridian,MS,642.99,819.59, 588 ,,,,,,,,,,,
338,PUB,Pueblo Memorial,Pueblo,CO,227.76,290.31, 584 ,,,,,,,,,,,
339,PQI,Presque Isle International,Presque Isle/Houlton,ME,654.80,834.65, 571 ,,,,,,,,,,,
340,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,444.49,566.57, 546 ,,,,,,,,,,,
341,JMS,Jamestown Regional,Jamestown,ND,595.71,759.33, 507 ,,,,,,,,,,,
342,WRG,Wrangell Airport,Wrangell,AK,437.25,557.35, 496 ,,,,,,,,,,,
343,DEC,Decatur Airport,Decatur,IL,373.50,476.09, 494 ,,,,,,,,,,,
344,ATY,Watertown Regional,Watertown,SD,533.13,679.56, 476 ,,,,,,,,,,,
345,DDC,Dodge City Regional,Dodge City,KS,591.75,754.29, 474 ,,,,,,,,,,,
346,OGS,Ogdensburg International,Ogdensburg,NY,455.39,580.46, 459 ,,,,,,,,,,,
347,CGI,Cape Girardeau Regional,Cape Girardeau,MO,504.49,643.05, 458 ,,,,,,,,,,,
348,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,614.03,782.68, 438 ,,,,,,,,,,,
348,VEL,Vernal Regional,Vernal,UT,627.84,800.28, 438 ,,,,,,,,,,,
350,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,388.81,495.60, 407 ,,,,,,,,,,,
351,VCT,Victoria Regional,Victoria,TX,577.90,736.63, 396 ,,,,,,,,,,,
352,HYA,Cape Cod Gateway,Hyannis,MA,472.07,601.73, 392 ,,,,,,,,,,,
353,INL,Falls International Einarson Field,International Falls,MN,564.80,719.93, 372 ,,,,,,,,,,,
354,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,501.01,638.62, 348 ,,,,,,,,,,,
355,MCW,Mason City Municipal,Mason City,IA,581.57,741.30, 345 ,,,,,,,,,,,
356,WYS,Yellowstone,West Yellowstone,MT,226.77,289.06, 340 ,,,,,,,,,,,
357,LBL,Liberal Mid-America Regional,Liberal,KS,643.94,820.81, 325 ,,,,,,,,,,,
358,BKG,Branson Airport,Branson,MO,263.20,335.50, 317 ,,,,,,,,,,,
359,FOD,Fort Dodge Regional,Fort Dodge,IA,492.10,627.27, 311 ,,,,,,,,,,,
360,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,523.70,667.54, 309 ,,,,,,,,,,,
361,LWB,Greenbrier Valley,Lewisburg,WV,438.69,559.18, 254 ,,,,,,,,,,,
362,DVL,Devils Lake Regional,Devils Lake,ND,709.47,904.34, 247 ,,,,,,,,,,,
363,YAK,Yakutat Airport,Yakutat,AK,381.29,486.02, 231 ,,,,,,,,,,,
364,IPT,Williamsport Regional,Williamsport,PA,528.89,674.16, 227 ,,,,,,,,,,,
365,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,562.57,717.09, 211 ,,,,,,,,,,,
366,DUT,Unalaska Airport,Unalaska,AK,990.17,1262.13, 186 ,,,,,,,,,,,
367,UIN,Quincy Regional-Baldwin Field,Quincy,IL,457.83,583.58, 166 ,,,,,,,,,,,
368,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,499.09,636.17, 163 ,,,,,,,,,,,
369,BKW,Raleigh County Memorial,Beckley,WV,495.54,631.65, 146 ,,,,,,,,,,,
370,GST,Gustavus Airport,Gustavus,AK,240.90,307.07, 142 ,,,,,,,,,,,
370,PPG,Pago Pago International,Pago Pago,TT,1016.17,1295.28, 142 ,,,,,,,,,,,
372,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,138.31,176.30, 128 ,,,,,,,,,,,
373,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,570.39,727.05, 127 ,,,,,,,,,,,
374,CVN,Clovis Regional,Clovis,NM,660.73,842.20, 124 ,,,,,,,,,,,
375,IPL,Imperial County,El Centro,CA,343.78,438.20, 121 ,,,,,,,,,,,
376,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,496.66,633.08, 107 ,,,,,,,,,,,
377,PVC,Provincetown Municipal,Provincetown,MA,394.10,502.34, 103 ,,,,,,,,,,,
377,TUP,Tupelo Regional,Tupelo,MS,620.30,790.67, 103 ,,,,,,,,,,,
379,LEB,Lebanon Municipal,Lebanon-Hanover,NH,476.42,607.27, 100 ,,,,,,,,,,,
380,AUG,Augusta State,Augusta/Waterville,ME,440.39,561.34, 93 ,,,,,,,,,,,
381,ENA,Kenai Municipal,Kenai,AK,770.54,982.18, 91 ,,,,,,,,,,,
381,MGW,Morgantown Municipal,Morgantown,WV,578.44,737.31, 91 ,,,,,,,,,,,
383,IWD,Gogebic-Iron County,Ironwood,MI,633.32,807.28, 89 ,,,,,,,,,,,
384,RKD,Knox County Regional,Rockland,ME,456.54,581.94, 88 ,,,,,,,,,,,
385,RUT,Rutland - Southern Vermont Regional,Rutland,VT,447.54,570.46, 85 ,,,,,,,,,,,
386,TEX,Telluride Regional,Telluride,CO,570.07,726.64, 81 ,,,,,,,,,,,
387,MBL,Manistee County-Blacker,Manistee/Ludington,MI,682.33,869.75, 77 ,,,,,,,,,,,
388,ADK,Adak,Adak Island,AK,1021.80,1302.45, 76 ,,,,,,,,,,,
389,IRK,Kirksville Regional,Kirksville,MO,439.39,560.07, 73 ,,,,,,,,,,,
390,HOM,Homer Airport,Homer,AK,763.20,972.82, 71 ,,,,,,,,,,,
391,CEZ,Cortez Municipal,Cortez,CO,572.80,730.12, 67 ,,,,,,,,,,,
392,PGA,Page Municipal,Page,AZ,616.59,785.95, 65 ,,,,,,,,,,,
393,DUJ,DuBois Regional,DuBois,PA,573.75,731.34, 64 ,,,,,,,,,,,
394,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,492.57,627.86, 58 ,,,,,,,,,,,
395,MSS,Massena International-Richards Field,Massena,NY,480.03,611.87, 54 ,,,,,,,,,,,
396,BFD,Bradford Regional,Bradford,PA,584.08,744.51, 51 ,,,,,,,,,,,
397,CDB,Cold Bay Airport,Cold Bay,AK,824.62,1051.11, 50 ,,,,,,,,,,,
397,SOW,Show Low Regional,Show Low,AZ,593.87,756.99, 50 ,,,,,,,,,,,
399,MCK,McCook Ben Nelson Regional,McCook,NE,638.93,814.42, 49 ,,,,,,,,,,,
400,VQS,Antonio Rivera Rodriguez,Vieques,PR,511.65,652.18, 47 ,,,,,,,,,,,
400,GLH,Greenville Mid Delta,Greenville,MS,540.75,689.28, 47 ,,,,,,,,,,,
400,SDY,Sidney Richland Regional,Sidney,MT,575.63,733.74, 47 ,,,,,,,,,,,
403,AIA,Alliance Municipal,Alliance,NE,504.02,642.46, 43 ,,,,,,,,,,,
404,TVF,Thief River Falls Regional,Thief River Falls,MN,593.26,756.20, 41 ,,,,,,,,,,,
405,MSL,Northwest Alabama Regional,Muscle Shoals,AL,438.40,558.81, 40 ,,,,,,,,,,,
406,CNM,Cavern City Air Terminal,Carlsbad,NM,468.44,597.10, 36 ,,,,,,,,,,,
407,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,525.73,670.13, 35 ,,,,,,,,,,,
408,AOO,Altoona-Blair County,Altoona,PA,541.07,689.68, 31 ,,,,,,,,,,,
409,CDR,Chadron Municipal,Chadron,NE,522.00,665.37, 27 ,,,,,,,,,,,
409,MCE,Merced Regional/Macready Field,Merced,CA,418.61,533.59, 27 ,,,,,,,,,,,
411,MKK,Molokai,Hoolehua,HI,620.24,790.60, 24 ,,,,,,,,,,,
412,LNS,Lancaster Airport,Lancaster,PA,387.48,493.90, 19 ,,,,,,,,,,,
413,VDZ,Valdez Pioneer Field,Valdez,AK,764.27,974.19, 17 ,,,,,,,,,,,
414,HVR,Havre City-County,Havre,MT,547.30,697.62, 16 ,,,,,,,,,,,
415,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,518.75,661.23, 13 ,,,,,,,,,,,
415,LNY,Lanai Airport,Lanai,HI,630.92,804.21, 13 ,,,,,,,,,,,
417,GDV,Dawson Community,Glendive,MT,552.50,704.25, 10 ,,,,,,,,,,,
418,JHM,Kapalua Airport,Kapalua,HI,673.63,858.64, 6 ,,,,,,,,,,,
418,MCN,Middle Georgia Regional,Macon,GA,509.11,648.95, 6 ,,,,,,,,,,,
420,SDP,Sand Point,Sandpoint,AK,956.98,1219.83, 4 ,,,,,,,,,,,
421,SNP,St. Paul Island,St. Paul,AK,1013.00,1291.23, 3 ,,,,,,,,,,,
422,OLF,L. M. Clayton,Wolf Point,MT,717.30,914.32, 1 ,,,,,,,,,,,
422,CEC,Jack McNamara Field,Crescent City,CA,356.85,454.86, 1 ,,,,,,,,,,,
422,KSM,St. Mary's Airport,St. Mary's,AK,618.00,787.74, 1 ,,,,,,,,,,,
425,AHN,Athens/Ben Epps,Athens,GA,895.00,1140.82, -   ,,,,,,,,,,,
425,ANI,Aniak Airport,Aniak,AK,952.00,1213.48, -   ,,,,,,,,,,,
425,BRL,Southeast Iowa Regional,Burlington,IA,271.00,345.43, -   ,,,,,,,,,,,
425,CIC,Chico Municipal,Chico,CA,356.43,454.33, -   ,,,,,,,,,,,
425,CLD,McClellan-Palomar,Carlsbad,CA,323.97,412.95, -   ,,,,,,,,,,,
425,CYF,Chefornak Airport,Chefornak,AK,516.50,658.36, -   ,,,,,,,,,,,
425,ELY,Ely Airport/Yelland Field,Ely,NV,690.50,880.15, -   ,,,,,,,,,,,
425,FKL,Venango Regional,Franklin/Oil City,PA,501.79,639.61, -   ,,,,,,,,,,,
425,FMN,Four Corners Regional,Farmington,NM,627.95,800.43, -   ,,,,,,,,,,,
425,GAL,Edward G. Pitka Sr.,Galena,AK,1419.00,1808.75, -   ,,,,,,,,,,,
425,GBD,Great Bend Municipal,Great Bend,KS,568.00,724.01, -   ,,,,,,,,,,,
425,GYY,Gary/Chicago International,Gary,IN,130.75,166.66, -   ,,,,,,,,,,,
425,HON,Huron Regional,Huron,SD,639.46,815.10, -   ,,,,,,,,,,,
425,IFP,Laughlin/Bullhead International,Bullhead City,AZ,184.31,234.93, -   ,,,,,,,,,,,
425,IGM,Kingman Airport,Kingman,AZ,415.43,529.54, -   ,,,,,,,,,,,
425,ISN,Sloulin Field International,Williston,ND,685.19,873.38, -   ,,,,,,,,,,,
425,IYK,Inyokern Airport,Inyokern,CA,1211.05,1543.69, -   ,,,,,,,,,,,
425,JBR,Jonesboro Municipal,Jonesboro,AR,579.00,738.03, -   ,,,,,,,,,,,
425,JHW,Chautauqua County/Jamestown,Jamestown,NY,541.36,690.05, -   ,,,,,,,,,,,
425,KKI,Akiachak Airport,Akiachak,AK,658.50,839.37, -   ,,,,,,,,,,,
425,KLG,Kalskag Airport,Kalskag,AK,1026.00,1307.80, -   ,,,,,,,,,,,
425,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,377.88,481.67, -   ,,,,,,,,,,,
425,LWT,Lewistown Municipal,Lewistown,MT,575.25,733.25, -   ,,,,,,,,,,,
425,MCG,McGrath Airport,McGrath,AK,1822.00,2322.44, -   ,,,,,,,,,,,
425,MLS,Frank Wiley Field,Miles City,MT,477.00,608.01, -   ,,,,,,,,,,,
425,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,202.14,257.66, -   ,,,,,,,,,,,
425,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,394.21,502.48, -   ,,,,,,,,,,,
425,PIP,Pilot Point Airport,Pilot Point,AK,1554.00,1980.83, -   ,,,,,,,,,,,
425,ROP,Benjamin Taisacan Manglona International,Rota,TT,1683.25,2145.58, -   ,,,,,,,,,,,
425,SMK,St. Michael Airport,St. Michael,AK,494.00,629.68, -   ,,,,,,,,,,,
425,SNL,Shawnee Regional,Shawnee,OK,412.17,525.37, -   ,,,,,,,,,,,
425,SVC,Grant County,Silver City/Hurley,NM,579.44,738.60, -   ,,,,,,,,,,,
425,VAK,Chevak Airport,Chevak,AK,786.00,1001.89, -   ,,,,,,,,,,,
425,VIS,Visalia Municipal,Visalia,CA,481.90,614.26, -   ,,,,,,,,,,,
425,WRL,Worland Municipal,Worland,WY,636.81,811.71, -   ,,,,,,,,,,,
425,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,161.73,206.15, -   ,,,,,,,,,,,
National Average,,,,,374.83,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
