Average Domestic Airline Itinerary Fares By Origin City for 2017 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,PSE,Mercedita,Ponce,PR,249.57,297.97," 2,413 ",,,,,,,,,,,
265,VLD,Valdosta Regional,Valdosta,GA,581.67,694.47," 2,294 ",,,,,,,,,,,
266,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,505.13,603.09," 2,244 ",,,,,,,,,,,
267,ALW,Walla Walla Regional,Walla Walla,WA,353.14,421.62," 2,204 ",,,,,,,,,,,
268,HVN,Tweed New Haven,New Haven,CT,403.78,482.08," 2,188 ",,,,,,,,,,,
269,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,559.60,668.12," 2,184 ",,,,,,,,,,,
270,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,436.58,521.25," 2,126 ",,,,,,,,,,,
271,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,134.75,160.88," 2,065 ",,,,,,,,,,,
272,DHN,Dothan Regional,Dothan,AL,748.50,893.65," 1,974 ",,,,,,,,,,,
273,GTR,Golden Triangle Regional,Columbus,MS,612.92,731.79," 1,955 ",,,,,,,,,,,
274,PGV,Pitt Greenville,Greenville,NC,437.89,522.81," 1,953 ",,,,,,,,,,,
275,LWS,Lewiston Nez Perce County,Lewiston,ID,425.07,507.51," 1,877 ",,,,,,,,,,,
276,ABY,Southwest Georgia Regional,Albany,GA,552.12,659.20," 1,804 ",,,,,,,,,,,
277,TXK,Texarkana Regional-Webb Field,Texarkana,AR,494.14,589.96," 1,730 ",,,,,,,,,,,
278,COD,Yellowstone Regional,Cody,WY,516.39,616.53," 1,713 ",,,,,,,,,,,
279,GCK,Garden City Regional,Garden City,KS,463.66,553.58," 1,657 ",,,,,,,,,,,
280,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,112.32,134.11," 1,639 ",,,,,,,,,,,
281,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,124.23,148.32," 1,631 ",,,,,,,,,,,
282,OTZ,Ralph Wien Memorial,Kotzebue,AK,458.07,546.91," 1,608 ",,,,,,,,,,,
283,BJI,Bemidji Regional,Bemidji,MN,548.73,655.14," 1,603 ",,,,,,,,,,,
284,BQK,Brunswick Golden Isles,Brunswick,GA,537.87,642.18," 1,518 ",,,,,,,,,,,
285,OME,Nome Airport,Nome,AK,496.84,593.19," 1,505 ",,,,,,,,,,,
286,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,707.82,845.09," 1,479 ",,,,,,,,,,,
287,GGG,East Texas Regional,Longview,TX,432.21,516.03," 1,477 ",,,,,,,,,,,
288,PIH,Pocatello Regional,Pocatello,ID,559.04,667.46," 1,459 ",,,,,,,,,,,
289,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,463.21,553.04," 1,448 ",,,,,,,,,,,
290,FLO,Florence Regional,Florence,SC,445.57,531.98," 1,406 ",,,,,,,,,,,
291,STC,St. Cloud Regional,St. Cloud,MN,151.33,180.68," 1,398 ",,,,,,,,,,,
292,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,436.20,520.79," 1,357 ",,,,,,,,,,,
293,EAR,Kearney Regional,Kearney,NE,460.98,550.37," 1,339 ",,,,,,,,,,,
294,RHI,Rhinelander/Oneida County,Rhinelander,WI,580.56,693.15," 1,337 ",,,,,,,,,,,
295,ABR,Aberdeen Regional,Aberdeen,SD,588.06,702.10," 1,325 ",,,,,,,,,,,
296,BRD,Brainerd Lakes Regional,Brainerd,MN,581.47,694.23," 1,315 ",,,,,,,,,,,
297,JLN,Joplin Regional,Joplin,MO,485.12,579.20," 1,300 ",,,,,,,,,,,
298,GCC,Northeast Wyoming Regional,Gillette,WY,565.40,675.04," 1,261 ",,,,,,,,,,,
299,SWO,Stillwater Regional,Stillwater,OK,425.26,507.73," 1,246 ",,,,,,,,,,,
300,OGD,Ogden-Hinckley,Ogden,UT,99.23,118.47," 1,229 ",,,,,,,,,,,
301,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,453.72,541.70," 1,225 ",,,,,,,,,,,
302,ART,Watertown International,Watertown,NY,478.73,571.57," 1,214 ",,,,,,,,,,,
303,CIU,Chippewa County International,Sault Ste. Marie,MI,598.25,714.26," 1,113 ",,,,,,,,,,,
304,SCC,Deadhorse Airport,Deadhorse,AK,422.64,504.60," 1,094 ",,,,,,,,,,,
305,EKO,Elko Regional,Elko,NV,749.38,894.70," 1,078 ",,,,,,,,,,,
306,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,588.71,702.87," 1,067 ",,,,,,,,,,,
307,EAU,Chippewa Valley Regional,Eau Claire,WI,435.33,519.75," 1,060 ",,,,,,,,,,,
308,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,661.20,789.43," 1,044 ",,,,,,,,,,,
309,DBQ,Dubuque Regional,Dubuque,IA,504.93,602.85," 1,036 ",,,,,,,,,,,
310,DLG,Dillingham Airport,Dillingham,AK,608.24,726.19, 991 ,,,,,,,,,,,
311,ORH,Worcester Regional,Worcester,MA,293.68,350.64, 959 ,,,,,,,,,,,
312,ESC,Delta County,Escanaba,MI,491.65,587.00, 932 ,,,,,,,,,,,
313,BTM,Bert Mooney,Butte,MT,514.99,614.87, 924 ,,,,,,,,,,,
314,SPN,Francisco C. Ada Saipan International,Saipan,TT,1125.16,1343.35, 906 ,,,,,,,,,,,
315,CMX,Houghton County Memorial,Hancock/Houghton,MI,554.24,661.72, 903 ,,,,,,,,,,,
316,LAR,Laramie Regional,Laramie,WY,465.68,555.99, 900 ,,,,,,,,,,,
317,SLN,Salina Regional,Salina,KS,562.60,671.70, 893 ,,,,,,,,,,,
318,RKS,Southwest Wyoming Regional,Rock Springs,WY,543.18,648.52, 889 ,,,,,,,,,,,
319,IMT,Ford,Iron Mountain/Kingsfd,MI,471.53,562.98, 878 ,,,,,,,,,,,
320,HIB,Range Regional,Hibbing,MN,595.06,710.46, 837 ,,,,,,,,,,,
321,CDC,Cedar City Regional,Cedar City,UT,318.25,379.96, 804 ,,,,,,,,,,,
322,PSG,Petersburg James A Johnson,Petersburg,AK,418.82,500.04, 783 ,,,,,,,,,,,
323,HOB,Lea County Regional,Hobbs,NM,476.67,569.11, 781 ,,,,,,,,,,,
324,ALO,Waterloo Regional,Waterloo,IA,470.01,561.15, 748 ,,,,,,,,,,,
325,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,499.13,595.93, 711 ,,,,,,,,,,,
326,APN,Alpena County Regional,Alpena,MI,631.69,754.19, 694 ,,,,,,,,,,,
327,RIW,Central Wyoming Regional,Riverton/Lander,WY,656.27,783.54, 692 ,,,,,,,,,,,
328,PIR,Pierre Regional,Pierre,SD,520.13,621.00, 689 ,,,,,,,,,,,
329,AKN,King Salmon Airport,King Salmon,AK,626.22,747.66, 688 ,,,,,,,,,,,
330,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,398.70,476.02, 665 ,,,,,,,,,,,
331,OWB,Owensboro Daviess County Regional,Owensboro,KY,148.72,177.56, 650 ,,,,,,,,,,,
332,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,477.21,569.75, 624 ,,,,,,,,,,,
333,PAH,Barkley Regional,Paducah,KY,432.81,516.75, 622 ,,,,,,,,,,,
333,MKG,Muskegon County,Muskegon,MI,397.95,475.13, 622 ,,,,,,,,,,,
335,CNY,Canyonlands Regional,Moab,UT,403.20,481.39, 621 ,,,,,,,,,,,
336,CDV,Merle K Mudhole Smith,Cordova,AK,407.62,486.67, 604 ,,,,,,,,,,,
337,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,514.14,613.85, 600 ,,,,,,,,,,,
338,HYS,Hays Regional,Hays,KS,530.09,632.89, 597 ,,,,,,,,,,,
339,MEI,Key Field,Meridian,MS,472.18,563.75, 588 ,,,,,,,,,,,
340,PUB,Pueblo Memorial,Pueblo,CO,486.55,580.91, 584 ,,,,,,,,,,,
341,PQI,Presque Isle International,Presque Isle/Houlton,ME,492.31,587.79, 571 ,,,,,,,,,,,
342,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,565.25,674.86, 546 ,,,,,,,,,,,
343,JMS,Jamestown Regional,Jamestown,ND,407.76,486.84, 507 ,,,,,,,,,,,
344,WRG,Wrangell Airport,Wrangell,AK,416.15,496.85, 496 ,,,,,,,,,,,
345,ATY,Watertown Regional,Watertown,SD,460.07,549.29, 476 ,,,,,,,,,,,
346,DDC,Dodge City Regional,Dodge City,KS,496.41,592.67, 474 ,,,,,,,,,,,
347,OGS,Ogdensburg International,Ogdensburg,NY,151.30,180.64, 459 ,,,,,,,,,,,
348,CGI,Cape Girardeau Regional,Cape Girardeau,MO,448.63,535.64, 458 ,,,,,,,,,,,
349,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,456.31,544.80, 438 ,,,,,,,,,,,
349,VEL,Vernal Regional,Vernal,UT,546.72,652.75, 438 ,,,,,,,,,,,
351,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,447.61,534.41, 407 ,,,,,,,,,,,
352,HYA,Cape Cod Gateway,Hyannis,MA,229.52,274.03, 392 ,,,,,,,,,,,
353,INL,Falls International Einarson Field,International Falls,MN,527.22,629.46, 372 ,,,,,,,,,,,
354,WYS,Yellowstone,West Yellowstone,MT,385.05,459.73, 340 ,,,,,,,,,,,
355,LBL,Liberal Mid-America Regional,Liberal,KS,478.72,571.56, 325 ,,,,,,,,,,,
356,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,440.88,526.38, 309 ,,,,,,,,,,,
357,DVL,Devils Lake Regional,Devils Lake,ND,466.79,557.31, 247 ,,,,,,,,,,,
358,YAK,Yakutat Airport,Yakutat,AK,353.95,422.59, 231 ,,,,,,,,,,,
359,IPT,Williamsport Regional,Williamsport,PA,517.59,617.97, 227 ,,,,,,,,,,,
360,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,591.02,705.64, 211 ,,,,,,,,,,,
361,DUT,Unalaska Airport,Unalaska,AK,995.01,1187.96, 186 ,,,,,,,,,,,
362,UIN,Quincy Regional-Baldwin Field,Quincy,IL,456.06,544.51, 166 ,,,,,,,,,,,
363,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,460.29,549.56, 163 ,,,,,,,,,,,
364,GST,Gustavus Airport,Gustavus,AK,195.32,233.20, 142 ,,,,,,,,,,,
364,PPG,Pago Pago International,Pago Pago,TT,1130.56,1349.81, 142 ,,,,,,,,,,,
366,CVN,Clovis Regional,Clovis,NM,453.75,541.74, 124 ,,,,,,,,,,,
367,IPL,Imperial County,El Centro,CA,338.95,404.69, 121 ,,,,,,,,,,,
368,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,443.38,529.36, 107 ,,,,,,,,,,,
369,PVC,Provincetown Municipal,Provincetown,MA,416.63,497.43, 103 ,,,,,,,,,,,
370,LEB,Lebanon Municipal,Lebanon-Hanover,NH,357.78,427.17, 100 ,,,,,,,,,,,
371,AUG,Augusta State,Augusta/Waterville,ME,367.63,438.93, 93 ,,,,,,,,,,,
372,ENA,Kenai Municipal,Kenai,AK,646.72,772.14, 91 ,,,,,,,,,,,
373,RKD,Knox County Regional,Rockland,ME,401.97,479.92, 88 ,,,,,,,,,,,
374,RUT,Rutland - Southern Vermont Regional,Rutland,VT,374.92,447.63, 85 ,,,,,,,,,,,
375,TEX,Telluride Regional,Telluride,CO,737.28,880.26, 81 ,,,,,,,,,,,
376,ADK,Adak,Adak Island,AK,951.63,1136.18, 76 ,,,,,,,,,,,
377,IRK,Kirksville Regional,Kirksville,MO,393.24,469.50, 73 ,,,,,,,,,,,
378,HOM,Homer Airport,Homer,AK,655.39,782.49, 71 ,,,,,,,,,,,
379,CEZ,Cortez Municipal,Cortez,CO,477.81,570.47, 67 ,,,,,,,,,,,
380,PGA,Page Municipal,Page,AZ,466.43,556.88, 65 ,,,,,,,,,,,
381,DUJ,DuBois Regional,DuBois,PA,288.00,343.85, 64 ,,,,,,,,,,,
382,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,381.59,455.59, 58 ,,,,,,,,,,,
383,MSS,Massena International-Richards Field,Massena,NY,440.89,526.39, 54 ,,,,,,,,,,,
384,SOW,Show Low Regional,Show Low,AZ,608.20,726.15, 50 ,,,,,,,,,,,
384,CDB,Cold Bay Airport,Cold Bay,AK,901.32,1076.12, 50 ,,,,,,,,,,,
386,MCK,McCook Ben Nelson Regional,McCook,NE,487.50,582.04, 49 ,,,,,,,,,,,
387,VQS,Antonio Rivera Rodriguez,Vieques,PR,483.35,577.09, 47 ,,,,,,,,,,,
387,GLH,Greenville Mid Delta,Greenville,MS,330.50,394.59, 47 ,,,,,,,,,,,
387,SDY,Sidney Richland Regional,Sidney,MT,518.07,618.54, 47 ,,,,,,,,,,,
390,AIA,Alliance Municipal,Alliance,NE,365.79,436.72, 43 ,,,,,,,,,,,
391,TVF,Thief River Falls Regional,Thief River Falls,MN,396.50,473.39, 41 ,,,,,,,,,,,
392,MSL,Northwest Alabama Regional,Muscle Shoals,AL,322.06,384.52, 40 ,,,,,,,,,,,
393,CNM,Cavern City Air Terminal,Carlsbad,NM,619.91,740.13, 36 ,,,,,,,,,,,
394,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,401.29,479.11, 35 ,,,,,,,,,,,
395,CDR,Chadron Municipal,Chadron,NE,296.84,354.41, 27 ,,,,,,,,,,,
395,MCE,Merced Regional/Macready Field,Merced,CA,424.00,506.23, 27 ,,,,,,,,,,,
397,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,254.30,303.62, 26 ,,,,,,,,,,,
398,MKK,Molokai,Hoolehua,HI,227.17,271.23, 24 ,,,,,,,,,,,
399,VDZ,Valdez Pioneer Field,Valdez,AK,627.69,749.41, 17 ,,,,,,,,,,,
400,HVR,Havre City-County,Havre,MT,582.54,695.51, 16 ,,,,,,,,,,,
401,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,526.36,628.43, 13 ,,,,,,,,,,,
401,LNY,Lanai Airport,Lanai,HI,379.78,453.43, 13 ,,,,,,,,,,,
403,GDV,Dawson Community,Glendive,MT,735.57,878.22, 10 ,,,,,,,,,,,
404,CPX,Benjamin Rivera Noriega,Culebra,PR,432.29,516.12, 7 ,,,,,,,,,,,
405,JHM,Kapalua Airport,Kapalua,HI,293.05,349.88, 6 ,,,,,,,,,,,
406,SDP,Sand Point,Sandpoint,AK,885.49,1057.21, 4 ,,,,,,,,,,,
407,SNP,St. Paul Island,St. Paul,AK,956.21,1141.65, 3 ,,,,,,,,,,,
408,CEC,Jack McNamara Field,Crescent City,CA,492.80,588.36, 1 ,,,,,,,,,,,
408,OLF,L. M. Clayton,Wolf Point,MT,610.18,728.51, 1 ,,,,,,,,,,,
410,ANI,Aniak Airport,Aniak,AK,601.00,717.55, -   ,,,,,,,,,,,
410,FMN,Four Corners Regional,Farmington,NM,602.04,718.79, -   ,,,,,,,,,,,
410,GAL,Edward G. Pitka Sr.,Galena,AK,660.00,787.99, -   ,,,,,,,,,,,
410,IFP,Laughlin/Bullhead International,Bullhead City,AZ,324.42,387.33, -   ,,,,,,,,,,,
410,ISN,Sloulin Field International,Williston,ND,697.60,832.88, -   ,,,,,,,,,,,
410,IYK,Inyokern Airport,Inyokern,CA,686.67,819.83, -   ,,,,,,,,,,,
410,KKI,Akiachak Airport,Akiachak,AK,404.00,482.35, -   ,,,,,,,,,,,
410,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,633.80,756.71, -   ,,,,,,,,,,,
410,MCG,McGrath Airport,McGrath,AK,590.73,705.29, -   ,,,,,,,,,,,
410,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,197.68,236.02, -   ,,,,,,,,,,,
410,MUE,Waimea-Kohala,Kamuela,HI,590.00,704.42, -   ,,,,,,,,,,,
410,OOK,Toksook Bay,Toksook,AK,699.00,834.56, -   ,,,,,,,,,,,
410,PQS,Pilot Station Airport,Pilot Station,AK,474.00,565.92, -   ,,,,,,,,,,,
410,ROP,Benjamin Taisacan Manglona International,Rota,TT,628.92,750.89, -   ,,,,,,,,,,,
410,SHH,Shishmaref Airport,Shishmaref,AK,515.00,614.87, -   ,,,,,,,,,,,
410,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,325.00,388.03, -   ,,,,,,,,,,,
410,SVA,Savoonga Airport,Savoonga,AK,1019.00,1216.61, -   ,,,,,,,,,,,
410,SVC,Grant County,Silver City/Hurley,NM,343.00,409.52, -   ,,,,,,,,,,,
410,UNK,Unalakleet Airport,Unalakleet,AK,539.00,643.53, -   ,,,,,,,,,,,
410,UST,Northeast Florida Regional,St. Augustine,FL,131.95,157.54, -   ,,,,,,,,,,,
410,WMO,White Mountain Airport,White Mountain,AK,779.00,930.07, -   ,,,,,,,,,,,
410,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,112.15,133.89, -   ,,,,,,,,,,,
National Average,,,,,347.63,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
