2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
277,PIH,Pocatello Regional,Pocatello,ID,389.28,633.36,"1,459",,,,,,,,,,,
278,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,461.38,750.65,"1,448",,,,,,,,,,,
279,FLO,Florence Regional,Florence,SC,504.49,820.80,"1,406",,,,,,,,,,,
280,STC,St. Cloud Regional,St. Cloud,MN,488.99,795.59,"1,398",,,,,,,,,,,
281,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,375.46,610.88,"1,357",,,,,,,,,,,
282,EAR,Kearney Regional,Kearney,NE,619.66,1008.18,"1,339",,,,,,,,,,,
283,RHI,Rhinelander/Oneida County,Rhinelander,WI,422.08,686.72,"1,337",,,,,,,,,,,
284,ABR,Aberdeen Regional,Aberdeen,SD,429.41,698.65,"1,325",,,,,,,,,,,
285,BRD,Brainerd Lakes Regional,Brainerd,MN,481.01,782.60,"1,315",,,,,,,,,,,
286,JLN,Joplin Regional,Joplin,MO,380.25,618.66,"1,300",,,,,,,,,,,
287,GCC,Northeast Wyoming Regional,Gillette,WY,656.41,1067.97,"1,261",,,,,,,,,,,
288,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,397.64,646.96,"1,225",,,,,,,,,,,
289,ART,Watertown International,Watertown,NY,518.78,844.06,"1,214",,,,,,,,,,,
290,CIU,Chippewa County International,Sault Ste. Marie,MI,384.55,625.67,"1,113",,,,,,,,,,,
291,SCC,Deadhorse Airport,Deadhorse,AK,364.83,593.57,"1,094",,,,,,,,,,,
292,EKO,Elko Regional,Elko,NV,369.00,600.35,"1,078",,,,,,,,,,,
293,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,428.28,696.81,"1,067",,,,,,,,,,,
294,EAU,Chippewa Valley Regional,Eau Claire,WI,419.70,682.84,"1,060",,,,,,,,,,,
295,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,605.51,985.16,"1,044",,,,,,,,,,,
296,DBQ,Dubuque Regional,Dubuque,IA,334.78,544.69,"1,036",,,,,,,,,,,
297,SHR,Sheridan County,Sheridan,WY,623.10,1013.78,"1,035",,,,,,,,,,,
298,DLG,Dillingham Airport,Dillingham,AK,413.62,672.96,991,,,,,,,,,,,
299,ORH,Worcester Regional,Worcester,MA,298.52,485.69,959,,,,,,,,,,,
300,ESC,Delta County,Escanaba,MI,322.92,525.39,932,,,,,,,,,,,
301,BTM,Bert Mooney,Butte,MT,424.97,691.43,924,,,,,,,,,,,
302,SPN,Francisco C. Ada Saipan International,Saipan,TT,442.04,719.19,906,,,,,,,,,,,
303,CMX,Houghton County Memorial,Hancock/Houghton,MI,412.96,671.88,903,,,,,,,,,,,
304,LAR,Laramie Regional,Laramie,WY,602.37,980.06,900,,,,,,,,,,,
305,SLN,Salina Regional,Salina,KS,265.67,432.24,893,,,,,,,,,,,
306,RKS,Southwest Wyoming Regional,Rock Springs,WY,584.15,950.40,889,,,,,,,,,,,
307,IMT,Ford,Iron Mountain/Kingsfd,MI,511.78,832.66,878,,,,,,,,,,,
308,HIB,Range Regional,Hibbing,MN,446.70,726.77,837,,,,,,,,,,,
309,CDC,Cedar City Regional,Cedar City,UT,374.25,608.90,804,,,,,,,,,,,
310,PSG,Petersburg James A Johnson,Petersburg,AK,325.16,529.04,783,,,,,,,,,,,
311,HOB,Lea County Regional,Hobbs,NM,534.20,869.14,781,,,,,,,,,,,
312,ALO,Waterloo Regional,Waterloo,IA,383.64,624.18,748,,,,,,,,,,,
313,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,567.84,923.86,711,,,,,,,,,,,
314,APN,Alpena County Regional,Alpena,MI,380.21,618.60,694,,,,,,,,,,,
315,RIW,Central Wyoming Regional,Riverton/Lander,WY,630.75,1026.22,692,,,,,,,,,,,
316,PIR,Pierre Regional,Pierre,SD,487.70,793.48,689,,,,,,,,,,,
317,AKN,King Salmon Airport,King Salmon,AK,403.43,656.38,688,,,,,,,,,,,
318,SHD,Shenandoah Valley Regional,Staunton,VA,501.72,816.29,685,,,,,,,,,,,
319,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,338.21,550.27,665,,,,,,,,,,,
320,OWB,Owensboro Daviess County Regional,Owensboro,KY,368.27,599.17,650,,,,,,,,,,,
321,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,320.95,522.19,624,,,,,,,,,,,
322,PAH,Barkley Regional,Paducah,KY,369.15,600.61,622,,,,,,,,,,,
322,MKG,Muskegon County,Muskegon,MI,388.34,631.82,622,,,,,,,,,,,
324,CNY,Canyonlands Regional,Moab,UT,812.86,1322.51,621,,,,,,,,,,,
325,CDV,Merle K Mudhole Smith,Cordova,AK,330.56,537.82,604,,,,,,,,,,,
326,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,617.03,1003.90,600,,,,,,,,,,,
327,HYS,Hays Regional,Hays,KS,500.19,813.81,597,,,,,,,,,,,
328,MEI,Key Field,Meridian,MS,423.53,689.08,588,,,,,,,,,,,
329,PUB,Pueblo Memorial,Pueblo,CO,330.55,537.80,584,,,,,,,,,,,
330,PQI,Presque Isle International,Presque Isle/Houlton,ME,399.09,649.32,571,,,,,,,,,,,
331,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,434.08,706.24,546,,,,,,,,,,,
332,JMS,Jamestown Regional,Jamestown,ND,568.86,925.53,507,,,,,,,,,,,
333,WRG,Wrangell Airport,Wrangell,AK,308.96,502.68,496,,,,,,,,,,,
334,DEC,Decatur Airport,Decatur,IL,306.26,498.28,494,,,,,,,,,,,
335,ATY,Watertown Regional,Watertown,SD,429.53,698.84,476,,,,,,,,,,,
336,DDC,Dodge City Regional,Dodge City,KS,516.04,839.60,474,,,,,,,,,,,
337,OGS,Ogdensburg International,Ogdensburg,NY,382.18,621.80,459,,,,,,,,,,,
338,CGI,Cape Girardeau Regional,Cape Girardeau,MO,348.90,567.66,458,,,,,,,,,,,
339,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,568.78,925.40,438,,,,,,,,,,,
339,VEL,Vernal Regional,Vernal,UT,589.43,959.00,438,,,,,,,,,,,
341,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,306.55,498.76,407,,,,,,,,,,,
342,VCT,Victoria Regional,Victoria,TX,390.19,634.83,396,,,,,,,,,,,
343,HYA,Cape Cod Gateway,Hyannis,MA,458.60,746.14,392,,,,,,,,,,,
344,INL,Falls International Einarson Field,International Falls,MN,423.23,688.59,372,,,,,,,,,,,
345,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,459.74,748.00,348,,,,,,,,,,,
346,MCW,Mason City Municipal,Mason City,IA,342.80,557.74,345,,,,,,,,,,,
347,WYS,Yellowstone,West Yellowstone,MT,544.90,886.55,340,,,,,,,,,,,
348,LBL,Liberal Mid-America Regional,Liberal,KS,398.73,648.72,325,,,,,,,,,,,
349,FOD,Fort Dodge Regional,Fort Dodge,IA,339.39,552.18,311,,,,,,,,,,,
350,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,332.98,541.76,309,,,,,,,,,,,
351,LWB,Greenbrier Valley,Lewisburg,WV,452.11,735.58,254,,,,,,,,,,,
352,DVL,Devils Lake Regional,Devils Lake,ND,546.65,889.39,247,,,,,,,,,,,
353,YAK,Yakutat Airport,Yakutat,AK,284.58,463.01,231,,,,,,,,,,,
354,IPT,Williamsport Regional,Williamsport,PA,431.76,702.47,227,,,,,,,,,,,
355,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,591.39,962.19,211,,,,,,,,,,,
356,DUT,Unalaska Airport,Unalaska,AK,675.95,1099.77,186,,,,,,,,,,,
357,UIN,Quincy Regional-Baldwin Field,Quincy,IL,376.07,611.86,166,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,412.09,670.46,163,,,,,,,,,,,
359,BKW,Raleigh County Memorial,Beckley,WV,314.45,511.60,146,,,,,,,,,,,
360,GST,Gustavus Airport,Gustavus,AK,179.36,291.82,142,,,,,,,,,,,
360,PPG,Pago Pago International,Pago Pago,TT,741.34,1206.16,142,,,,,,,,,,,
362,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,97.00,157.82,128,,,,,,,,,,,
363,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,560.54,912.00,127,,,,,,,,,,,
364,CVN,Clovis Regional,Clovis,NM,494.07,803.84,124,,,,,,,,,,,
365,IPL,Imperial County,El Centro,CA,412.22,670.68,121,,,,,,,,,,,
366,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,362.42,589.66,107,,,,,,,,,,,
367,PVC,Provincetown Municipal,Provincetown,MA,485.15,789.33,103,,,,,,,,,,,
367,TUP,Tupelo Regional,Tupelo,MS,434.37,706.71,103,,,,,,,,,,,
369,LEB,Lebanon Municipal,Lebanon-Hanover,NH,458.74,746.36,100,,,,,,,,,,,
370,AUG,Augusta State,Augusta/Waterville,ME,416.33,677.36,93,,,,,,,,,,,
371,ENA,Kenai Municipal,Kenai,AK,577.57,939.69,91,,,,,,,,,,,
371,MGW,Morgantown Municipal,Morgantown,WV,586.16,953.68,91,,,,,,,,,,,
373,IWD,Gogebic-Iron County,Ironwood,MI,495.27,805.80,89,,,,,,,,,,,
374,RKD,Knox County Regional,Rockland,ME,373.65,607.93,88,,,,,,,,,,,
375,RUT,Rutland - Southern Vermont Regional,Rutland,VT,295.60,480.94,85,,,,,,,,,,,
376,TEX,Telluride Regional,Telluride,CO,583.85,949.93,81,,,,,,,,,,,
377,MBL,Manistee County-Blacker,Manistee/Ludington,MI,424.94,691.37,77,,,,,,,,,,,
378,ADK,Adak,Adak Island,AK,1100.70,1790.83,76,,,,,,,,,,,
379,IRK,Kirksville Regional,Kirksville,MO,307.55,500.38,73,,,,,,,,,,,
380,HOM,Homer Airport,Homer,AK,720.93,1172.95,71,,,,,,,,,,,
381,CEZ,Cortez Municipal,Cortez,CO,664.08,1080.46,67,,,,,,,,,,,
382,PGA,Page Municipal,Page,AZ,573.00,932.27,65,,,,,,,,,,,
383,DUJ,DuBois Regional,DuBois,PA,457.88,744.97,64,,,,,,,,,,,
384,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,464.83,756.27,58,,,,,,,,,,,
385,MSS,Massena International-Richards Field,Massena,NY,452.30,735.89,54,,,,,,,,,,,
386,BFD,Bradford Regional,Bradford,PA,442.31,719.63,51,,,,,,,,,,,
387,CDB,Cold Bay Airport,Cold Bay,AK,814.90,1325.83,50,,,,,,,,,,,
388,MCK,McCook Ben Nelson Regional,McCook,NE,459.82,748.13,49,,,,,,,,,,,
389,GLH,Greenville Mid Delta,Greenville,MS,389.42,633.58,47,,,,,,,,,,,
389,SDY,Sidney Richland Regional,Sidney,MT,451.15,734.01,47,,,,,,,,,,,
391,AIA,Alliance Municipal,Alliance,NE,591.59,962.51,43,,,,,,,,,,,
392,TVF,Thief River Falls Regional,Thief River Falls,MN,430.23,699.98,41,,,,,,,,,,,
393,MSL,Northwest Alabama Regional,Muscle Shoals,AL,301.42,490.41,40,,,,,,,,,,,
394,CNM,Cavern City Air Terminal,Carlsbad,NM,915.44,1489.42,36,,,,,,,,,,,
395,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,431.73,702.43,35,,,,,,,,,,,
396,AOO,Altoona-Blair County,Altoona,PA,407.26,662.61,31,,,,,,,,,,,
396,HRO,Boone County,Harrison,AR,346.21,563.28,31,,,,,,,,,,,
398,CDR,Chadron Municipal,Chadron,NE,629.79,1024.66,27,,,,,,,,,,,
398,MCE,Merced Regional/Macready Field,Merced,CA,248.50,404.31,27,,,,,,,,,,,
400,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,293.66,477.78,26,,,,,,,,,,,
401,MKK,Molokai,Hoolehua,HI,63.07,102.61,24,,,,,,,,,,,
402,HOT,Memorial Field,Hot Springs,AR,413.20,672.27,20,,,,,,,,,,,
403,LNS,Lancaster Airport,Lancaster,PA,329.13,535.48,19,,,,,,,,,,,
404,VDZ,Valdez Pioneer Field,Valdez,AK,651.28,1059.62,17,,,,,,,,,,,
405,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,495.08,805.49,16,,,,,,,,,,,
405,HVR,Havre City-County,Havre,MT,518.56,843.68,16,,,,,,,,,,,
407,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,518.06,842.88,13,,,,,,,,,,,
407,LNY,Lanai Airport,Lanai,HI,64.48,104.92,13,,,,,,,,,,,
409,MKL,McKellar-Sipes Regional,Jackson,TN,434.57,707.05,11,,,,,,,,,,,
410,GDV,Dawson Community,Glendive,MT,472.44,768.66,10,,,,,,,,,,,
411,JHM,Kapalua Airport,Kapalua,HI,193.81,315.33,6,,,,,,,,,,,
411,MCN,Middle Georgia Regional,Macon,GA,447.15,727.51,6,,,,,,,,,,,
413,SDP,Sand Point,Sandpoint,AK,784.14,1275.78,4,,,,,,,,,,,
414,SNP,St. Paul Island,St. Paul,AK,809.75,1317.46,3,,,,,,,,,,,
415,OLF,L. M. Clayton,Wolf Point,MT,696.18,1132.68,1,,,,,,,,,,,
415,CEC,Jack McNamara Field,Crescent City,CA,357.92,582.33,1,,,,,,,,,,,
415,KSM,St. Mary's Airport,St. Mary's,AK,727.00,1182.82,1,,,,,,,,,,,
418,ABL,Ambler River,Ambler,AK,891.00,1449.65, -   ,,,,,,,,,,,
418,AET,Allakaket Airport,Allakaket,AK,998.00,1623.74, -   ,,,,,,,,,,,
418,AGN,Angoon Seaplane Base,Angoon,AK,529.75,861.90, -   ,,,,,,,,,,,
418,AHN,Athens/Ben Epps,Athens,GA,416.19,677.14, -   ,,,,,,,,,,,
418,AKB,Atka Airport,Atka,AK,1292.50,2102.89, -   ,,,,,,,,,,,
418,AKI,Akiak Airport,Akiak,AK,1231.33,2003.37, -   ,,,,,,,,,,,
418,AKK,Akhiok Airport,Akhiok,AK,656.00,1067.31, -   ,,,,,,,,,,,
418,AKO,Colorado Plains Regional,Akron,CO,89.13,145.01, -   ,,,,,,,,,,,
418,AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,AK,839.00,1365.05, -   ,,,,,,,,,,,
418,ALM,Alamogordo White Sands Regional,Alamogordo,NM,1374.50,2236.30, -   ,,,,,,,,,,,
418,ANI,Aniak Airport,Aniak,AK,835.73,1359.72, -   ,,,,,,,,,,,
418,APF,Naples Municipal,Naples,FL,348.34,566.75, -   ,,,,,,,,,,,
418,ATT,Atmautluak Airport,Atmautluak,AK,494.00,803.73, -   ,,,,,,,,,,,
418,AUK,Alakanuk Airport,Alakanuk,AK,1186.00,1929.61, -   ,,,,,,,,,,,
418,BED,Laurence G Hanscom Field,Bedford,MA,333.20,542.12, -   ,,,,,,,,,,,
418,BKX,Brookings Regional,Brookings,SD,453.92,738.53, -   ,,,,,,,,,,,
418,BLF,Mercer County,Princeton/Bluefield,WV,396.67,645.38, -   ,,,,,,,,,,,
418,BRL,Southeast Iowa Regional,Burlington,IA,445.46,724.76, -   ,,,,,,,,,,,
418,BWD,Brownwood Regional,Brownwood,TX,452.46,736.15, -   ,,,,,,,,,,,
418,CBE,Greater Cumberland Regional,Cumberland,MD,115.27,187.55, -   ,,,,,,,,,,,
418,CGA,Craig Seaplane Base,Craig,AK,640.77,1042.53, -   ,,,,,,,,,,,
418,CHI,Chicago Metropolitan Area,Chicago,IL,289.86,471.59, -   ,,,,,,,,,,,
418,CIC,Chico Municipal,Chico,CA,453.10,737.19, -   ,,,,,,,,,,,
418,CIK,Chalkyitsik Airport,Chalkyitsik,AK,525.00,854.17, -   ,,,,,,,,,,,
418,CLD,McClellan-Palomar,Carlsbad,CA,403.76,656.91, -   ,,,,,,,,,,,
418,CLM,William R. Fairchild International,Port Angeles,WA,282.11,458.99, -   ,,,,,,,,,,,
418,CLP,Clarks Point Airport,Clarks Point,AK,925.00,1504.97, -   ,,,,,,,,,,,
418,CYF,Chefornak Airport,Chefornak,AK,498.67,811.33, -   ,,,,,,,,,,,
418,DRG,Deering Airport,Deering,AK,735.50,1196.65, -   ,,,,,,,,,,,
418,EEK,Eek Airport,Eek,AK,417.50,679.27, -   ,,,,,,,,,,,
418,EFD,Ellington,Houston,TX,379.92,618.13, -   ,,,,,,,,,,,
418,EGX,Egegik Airport,Egegik,AK,543.67,884.54, -   ,,,,,,,,,,,
418,ELI,Elim Airport,Elim,AK,1105.00,1797.82, -   ,,,,,,,,,,,
418,ELY,Ely Airport/Yelland Field,Ely,NV,455.00,740.28, -   ,,,,,,,,,,,
418,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,AZ,293.04,476.78, -   ,,,,,,,,,,,
418,FKL,Venango Regional,Franklin/Oil City,PA,352.99,574.31, -   ,,,,,,,,,,,
418,FMN,Four Corners Regional,Farmington,NM,531.99,865.54, -   ,,,,,,,,,,,
418,FOE,Topeka Regional,Topeka,KS,174.16,283.35, -   ,,,,,,,,,,,
418,FRD,Friday Harbor Airport,Friday Harbor,WA,277.00,450.68, -   ,,,,,,,,,,,
418,FYU,Fort Yukon Airport,Fort Yukon,AK,553.43,900.42, -   ,,,,,,,,,,,
418,GAL,Edward G. Pitka Sr.,Galena,AK,500.00,813.50, -   ,,,,,,,,,,,
418,GAM,Gambell Airport,Gambell,AK,942.00,1532.63, -   ,,,,,,,,,,,
418,GBD,Great Bend Municipal,Great Bend,KS,373.05,606.95, -   ,,,,,,,,,,,
418,GCN,Grand Canyon National Park,Grand Canyon,AZ,205.00,333.53, -   ,,,,,,,,,,,
418,GLV,Golovin Airport,Golovin,AK,410.00,667.07, -   ,,,,,,,,,,,
418,GON,Groton-New London,New London/Groton,CT,472.71,769.09, -   ,,,,,,,,,,,
418,GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,Grand Rapids,MN,492.39,801.12, -   ,,,,,,,,,,,
418,GUP,Gallup Municipal,Gallup,NM,528.00,859.05, -   ,,,,,,,,,,,
418,GYY,Gary/Chicago International,Gary,IN,113.10,184.02, -   ,,,,,,,,,,,
418,HII,Lake Havasu City Airport,Lake Havasu City,AZ,313.14,509.47, -   ,,,,,,,,,,,
418,HKY,Hickory Regional,Hickory,NC,614.71,1000.12, -   ,,,,,,,,,,,
418,HNH,Hoonah Airport,Hoonah,AK,373.20,607.19, -   ,,,,,,,,,,,
418,HNS,Haines Airport,Haines,AK,505.38,822.25, -   ,,,,,,,,,,,
418,HON,Huron Regional,Huron,SD,485.13,789.30, -   ,,,,,,,,,,,
418,HPB,Hooper Bay Airport,Hooper Bay,AK,542.38,882.44, -   ,,,,,,,,,,,
418,HYL,Hollis Seaplane Base,Hollis,AK,519.71,845.57, -   ,,,,,,,,,,,
418,IAN,Bob Baker Memorial,Kiana,AK,664.25,1080.73, -   ,,,,,,,,,,,
418,IFP,Laughlin/Bullhead International,Bullhead City,AZ,186.31,303.13, -   ,,,,,,,,,,,
418,IGM,Kingman Airport,Kingman,AZ,349.65,568.88, -   ,,,,,,,,,,,
418,IKO,Nikolski AS,Nikolski,AK,911.25,1482.60, -   ,,,,,,,,,,,
418,ILE,Skylark Field,Killeen,TX,391.10,636.32, -   ,,,,,,,,,,,
418,ILI,Iliamna Airport,Iliamna,AK,838.00,1363.42, -   ,,,,,,,,,,,
418,ISN,Sloulin Field International,Williston,ND,602.96,981.00, -   ,,,,,,,,,,,
418,IYK,Inyokern Airport,Inyokern,CA,609.84,992.20, -   ,,,,,,,,,,,
418,JBR,Jonesboro Municipal,Jonesboro,AR,709.43,1154.23, -   ,,,,,,,,,,,
418,JHW,Chautauqua County/Jamestown,Jamestown,NY,408.33,664.35, -   ,,,,,,,,,,,
418,JON,Johnston Atoll,Johnston Island,TT,488.13,794.19, -   ,,,,,,,,,,,
418,KAE,Kake Seaplane Base,Kake,AK,576.57,938.08, -   ,,,,,,,,,,,
418,KCG,Chignik Bay Airport,Chignik Bay,AK,774.67,1260.38, -   ,,,,,,,,,,,
418,KCQ,Chignik Lake,Chignik,AK,655.70,1066.82, -   ,,,,,,,,,,,
418,KFP,False Pass Airport,False Pass,AK,913.00,1485.44, -   ,,,,,,,,,,,
418,KGK,Koliganek Airport,Koliganek,AK,750.00,1220.24, -   ,,,,,,,,,,,
418,KKA,Koyuk Alfred Adams,Koyuk,AK,733.00,1192.58, -   ,,,,,,,,,,,
418,KKH,Kongiganak Airport,Kongiganak,AK,565.20,919.58, -   ,,,,,,,,,,,
418,KKI,Akiachak Airport,Akiachak,AK,411.50,669.51, -   ,,,,,,,,,,,
418,KLG,Kalskag Airport,Kalskag,AK,664.00,1080.32, -   ,,,,,,,,,,,
418,KLW,Klawock Airport,Klawock,AK,657.00,1068.93, -   ,,,,,,,,,,,
418,KMO,Manokatak Seaplane Base,Manokotak,AK,489.25,796.01, -   ,,,,,,,,,,,
418,KNW,New Stuyahok Airport,New Stuyahok,AK,662.33,1077.61, -   ,,,,,,,,,,,
418,KPC,Port Clarence CGS,Port Clarence,AK,449.00,730.52, -   ,,,,,,,,,,,
418,KPN,Kipnuk Airport,Kipnuk,AK,501.00,815.12, -   ,,,,,,,,,,,
418,KQA,Akutan Airport,Akutan,AK,750.98,1221.84, -   ,,,,,,,,,,,
418,KTS,Brevig Mission Airport,Brevig Mission,AK,482.50,785.02, -   ,,,,,,,,,,,
418,KUK,Kasigluk Airport,Kasigluk,AK,247.00,401.87, -   ,,,,,,,,,,,
418,KVC,King Cove Airport,King Cove,AK,921.58,1499.41, -   ,,,,,,,,,,,
418,KVL,Kivalina Airport,Kivalina,AK,966.00,1571.67, -   ,,,,,,,,,,,
418,KWK,Kwigillingok Airport,Kwigillingok,AK,555.80,904.28, -   ,,,,,,,,,,,
418,KWN,Quinhagak Airport,Quinhagak,AK,586.00,953.42, -   ,,,,,,,,,,,
418,KWT,Kwethluk Airport,Kwethluk,AK,511.50,832.21, -   ,,,,,,,,,,,
418,LAF,Purdue University,Lafayette,IN,340.66,554.24, -   ,,,,,,,,,,,
418,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,307.07,499.60, -   ,,,,,,,,,,,
418,LWT,Lewistown Municipal,Lewistown,MT,448.25,729.30, -   ,,,,,,,,,,,
418,LYU,Ely Municipal,Ely,MN,482.83,785.57, -   ,,,,,,,,,,,
418,MCG,McGrath Airport,McGrath,AK,684.20,1113.19, -   ,,,,,,,,,,,
418,MKC,Charles B. Wheeler Downtown,Kansas City,MO,305.29,496.70, -   ,,,,,,,,,,,
418,MLS,Frank Wiley Field,Miles City,MT,648.38,1054.90, -   ,,,,,,,,,,,
418,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,471.40,766.97, -   ,,,,,,,,,,,
418,MOU,Mountain Village Airport,Mountain Village,AK,525.50,854.98, -   ,,,,,,,,,,,
418,MTM,Metlakatala,Metlakatla,AK,860.50,1400.03, -   ,,,,,,,,,,,
418,MWH,Grant County International,Moses Lake,WA,350.35,570.01, -   ,,,,,,,,,,,
418,MYU,Mekoryuk Airport,Mekoryuk,AK,448.75,730.11, -   ,,,,,,,,,,,
418,NME,Nightmute Airport,Nightmute,AK,524.67,853.63, -   ,,,,,,,,,,,
418,NUI,Nuiqsut Airport,Nuiqsut,AK,774.67,1260.38, -   ,,,,,,,,,,,
418,NUL,Nulato Airport,Nulato,AK,335.00,545.04, -   ,,,,,,,,,,,
418,NUP,Nunapitchuk Airport,Nunapitchuk,AK,561.00,912.74, -   ,,,,,,,,,,,
418,NYC,New York City Metropolitan Area,New York,NY,228.40,371.60, -   ,,,,,,,,,,,
418,OFK,Norfolk Regional/Karl Stefan Memorial Field,Norfolk,NE,454.78,739.92, -   ,,,,,,,,,,,
418,OOK,Toksook Bay,Toksook,AK,576.50,937.96, -   ,,,,,,,,,,,
418,ORV,Robert/Bob/Curtis Memorial,Noorvik,AK,600.67,977.28, -   ,,,,,,,,,,,
418,OSH,Wittman Regional,Oshkosh,WI,399.32,649.69, -   ,,,,,,,,,,,
418,OXR,Oxnard,Oxnard/Ventura,CA,494.07,803.84, -   ,,,,,,,,,,,
418,PFN,Bay County,Panama City,FL,417.65,679.51, -   ,,,,,,,,,,,
418,PHO,Point Hope Airport,Point Hope,AK,662.67,1078.15, -   ,,,,,,,,,,,
418,PIP,Pilot Point Airport,Pilot Point,AK,622.00,1011.99, -   ,,,,,,,,,,,
418,PLB,Clinton County,Plattsburgh,NY,403.42,656.36, -   ,,,,,,,,,,,
418,PNC,Ponca City Regional,Ponca City,OK,381.75,621.10, -   ,,,,,,,,,,,
418,PQS,Pilot Station Airport,Pilot Station,AK,438.50,713.44, -   ,,,,,,,,,,,
418,PTH,Port Heiden Airport,Port Heiden,AK,543.25,883.86, -   ,,,,,,,,,,,
418,PTU,Platinum Airport,Platinum,AK,645.67,1050.49, -   ,,,,,,,,,,,
418,RBH,Brooks Lodge Airport,Brooks Lodge,AK,300.00,488.10, -   ,,,,,,,,,,,
418,RDG,Reading Regional/Carl A Spaatz Field,Reading,PA,431.62,702.25, -   ,,,,,,,,,,,
418,RSH,Russian Mission Airport,Russian Mission,AK,691.00,1124.25, -   ,,,,,,,,,,,
418,SCM,Scammon Bay Airport,Scammon Bay,AK,732.67,1192.04, -   ,,,,,,,,,,,
418,SGY,Skagway Airport,Skagway,AK,342.14,556.66, -   ,,,,,,,,,,,
418,SHG,Shungnak Airport,Shungnak,AK,755.00,1228.38, -   ,,,,,,,,,,,
418,SKK,Shaktoolik Airport,Shaktoolik,AK,811.00,1319.49, -   ,,,,,,,,,,,
418,SMK,St. Michael Airport,St. Michael,AK,764.00,1243.02, -   ,,,,,,,,,,,
418,SOP,Moore County,Pinehurst/Southern Pines,NC,458.34,745.71, -   ,,,,,,,,,,,
418,STG,St. George Island Airport,St. George Island,AK,1228.00,1997.94, -   ,,,,,,,,,,,
418,SVA,Savoonga Airport,Savoonga,AK,745.67,1213.19, -   ,,,,,,,,,,,
418,SVC,Grant County,Silver City/Hurley,NM,471.67,767.40, -   ,,,,,,,,,,,
418,SVS,Stevens Village Airport,Stevens Village,AK,290.00,471.83, -   ,,,,,,,,,,,
418,TAL,Ralph M Calhoun Memorial,Tanana,AK,559.75,910.71, -   ,,,,,,,,,,,
418,TLA,Teller Airport,Teller,AK,516.00,839.53, -   ,,,,,,,,,,,
418,TNK,Tununak Airport,Tununak,AK,614.29,999.44, -   ,,,,,,,,,,,
418,TOG,Togiak Airport,Togiak,AK,608.11,989.39, -   ,,,,,,,,,,,
418,TSM,Taos Regional,Taos,NM,399.00,649.17, -   ,,,,,,,,,,,
418,TWA,Twin Hills Airport,Twin Hills,AK,2171.00,3532.20, -   ,,,,,,,,,,,
418,UNK,Unalakleet Airport,Unalakleet,AK,765.20,1244.97, -   ,,,,,,,,,,,
418,VAK,Chevak Airport,Chevak,AK,633.71,1031.03, -   ,,,,,,,,,,,
418,VIS,Visalia Municipal,Visalia,CA,439.21,714.59, -   ,,,,,,,,,,,
418,WAS,Washington DC Metropolitan Area,Washington,DC,430.50,700.42, -   ,,,,,,,,,,,
418,WBB,Stebbins Airport,Stebbins,AK,855.00,1391.08, -   ,,,,,,,,,,,
418,WDG,Enid Woodring Regional,Enid,OK,446.89,727.08, -   ,,,,,,,,,,,
418,WLK,Selawik Airport,Selawik,AK,751.00,1221.87, -   ,,,,,,,,,,,
418,WMO,White Mountain Airport,White Mountain,AK,475.00,772.82, -   ,,,,,,,,,,,
418,WRL,Worland Municipal,Worland,WY,609.59,991.79, -   ,,,,,,,,,,,
418,WSN,South Naknek 2,South Naknek,AK,445.00,724.01, -   ,,,,,,,,,,,
418,WTK,Noatak Airport,Noatak,AK,671.33,1092.25, -   ,,,,,,,,,,,
