2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
277,PIH,Pocatello Regional,Pocatello,ID,395.28,628.83,"1,459",,,,,,,,,,,
278,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,478.97,761.99,"1,448",,,,,,,,,,,
279,FLO,Florence Regional,Florence,SC,480.19,763.92,"1,406",,,,,,,,,,,
280,STC,St. Cloud Regional,St. Cloud,MN,483.96,769.92,"1,398",,,,,,,,,,,
281,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,441.97,703.12,"1,357",,,,,,,,,,,
282,EAR,Kearney Regional,Kearney,NE,497.75,791.86,"1,339",,,,,,,,,,,
283,RHI,Rhinelander/Oneida County,Rhinelander,WI,397.62,632.57,"1,337",,,,,,,,,,,
284,ABR,Aberdeen Regional,Aberdeen,SD,446.53,710.38,"1,325",,,,,,,,,,,
285,BRD,Brainerd Lakes Regional,Brainerd,MN,478.53,761.28,"1,315",,,,,,,,,,,
286,JLN,Joplin Regional,Joplin,MO,432.75,688.44,"1,300",,,,,,,,,,,
287,GCC,Northeast Wyoming Regional,Gillette,WY,573.57,912.48,"1,261",,,,,,,,,,,
288,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,430.68,685.15,"1,225",,,,,,,,,,,
289,ART,Watertown International,Watertown,NY,540.27,859.50,"1,214",,,,,,,,,,,
290,CIU,Chippewa County International,Sault Ste. Marie,MI,436.48,694.39,"1,113",,,,,,,,,,,
291,SCC,Deadhorse Airport,Deadhorse,AK,359.10,571.28,"1,094",,,,,,,,,,,
292,EKO,Elko Regional,Elko,NV,391.89,623.44,"1,078",,,,,,,,,,,
293,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,443.73,705.92,"1,067",,,,,,,,,,,
294,EAU,Chippewa Valley Regional,Eau Claire,WI,443.66,705.81,"1,060",,,,,,,,,,,
295,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,632.38,1006.05,"1,044",,,,,,,,,,,
296,DBQ,Dubuque Regional,Dubuque,IA,355.56,565.66,"1,036",,,,,,,,,,,
297,SHR,Sheridan County,Sheridan,WY,639.19,1016.86,"1,035",,,,,,,,,,,
298,DLG,Dillingham Airport,Dillingham,AK,456.04,725.51,991,,,,,,,,,,,
299,ORH,Worcester Regional,Worcester,MA,311.61,495.74,959,,,,,,,,,,,
300,ESC,Delta County,Escanaba,MI,314.16,499.80,932,,,,,,,,,,,
301,BTM,Bert Mooney,Butte,MT,432.35,687.82,924,,,,,,,,,,,
302,SPN,Francisco C. Ada Saipan International,Saipan,TT,450.20,716.21,906,,,,,,,,,,,
303,CMX,Houghton County Memorial,Hancock/Houghton,MI,398.68,634.25,903,,,,,,,,,,,
304,LAR,Laramie Regional,Laramie,WY,578.16,919.78,900,,,,,,,,,,,
305,SLN,Salina Regional,Salina,KS,225.40,358.58,893,,,,,,,,,,,
306,RKS,Southwest Wyoming Regional,Rock Springs,WY,486.44,773.87,889,,,,,,,,,,,
307,IMT,Ford,Iron Mountain/Kingsfd,MI,313.03,498.00,878,,,,,,,,,,,
308,HIB,Range Regional,Hibbing,MN,466.35,741.91,837,,,,,,,,,,,
309,CDC,Cedar City Regional,Cedar City,UT,363.89,578.90,804,,,,,,,,,,,
310,PSG,Petersburg James A Johnson,Petersburg,AK,345.46,549.59,783,,,,,,,,,,,
311,HOB,Lea County Regional,Hobbs,NM,630.00,1002.25,781,,,,,,,,,,,
312,ALO,Waterloo Regional,Waterloo,IA,363.77,578.72,748,,,,,,,,,,,
313,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,525.59,836.15,711,,,,,,,,,,,
314,APN,Alpena County Regional,Alpena,MI,444.07,706.45,694,,,,,,,,,,,
315,RIW,Central Wyoming Regional,Riverton/Lander,WY,550.76,876.19,692,,,,,,,,,,,
316,PIR,Pierre Regional,Pierre,SD,458.25,729.02,689,,,,,,,,,,,
317,AKN,King Salmon Airport,King Salmon,AK,420.77,669.40,688,,,,,,,,,,,
318,SHD,Shenandoah Valley Regional,Staunton,VA,445.74,709.11,685,,,,,,,,,,,
319,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,329.41,524.05,665,,,,,,,,,,,
320,OWB,Owensboro Daviess County Regional,Owensboro,KY,381.76,607.33,650,,,,,,,,,,,
321,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,342.51,544.90,624,,,,,,,,,,,
322,PAH,Barkley Regional,Paducah,KY,365.06,580.77,622,,,,,,,,,,,
322,MKG,Muskegon County,Muskegon,MI,369.74,588.21,622,,,,,,,,,,,
324,CNY,Canyonlands Regional,Moab,UT,401.59,638.88,621,,,,,,,,,,,
325,CDV,Merle K Mudhole Smith,Cordova,AK,357.08,568.07,604,,,,,,,,,,,
326,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,588.86,936.81,600,,,,,,,,,,,
327,HYS,Hays Regional,Hays,KS,503.98,801.77,597,,,,,,,,,,,
328,MEI,Key Field,Meridian,MS,439.10,698.55,588,,,,,,,,,,,
329,PUB,Pueblo Memorial,Pueblo,CO,286.13,455.19,584,,,,,,,,,,,
330,PQI,Presque Isle International,Presque Isle/Houlton,ME,466.94,742.84,571,,,,,,,,,,,
331,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,419.86,667.95,546,,,,,,,,,,,
332,JMS,Jamestown Regional,Jamestown,ND,407.94,648.98,507,,,,,,,,,,,
333,WRG,Wrangell Airport,Wrangell,AK,333.29,530.23,496,,,,,,,,,,,
334,DEC,Decatur Airport,Decatur,IL,306.35,487.37,494,,,,,,,,,,,
335,ATY,Watertown Regional,Watertown,SD,448.95,714.22,476,,,,,,,,,,,
336,DDC,Dodge City Regional,Dodge City,KS,461.85,734.74,474,,,,,,,,,,,
337,OGS,Ogdensburg International,Ogdensburg,NY,469.76,747.33,459,,,,,,,,,,,
338,CGI,Cape Girardeau Regional,Cape Girardeau,MO,373.07,593.52,458,,,,,,,,,,,
339,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,501.73,798.19,438,,,,,,,,,,,
339,VEL,Vernal Regional,Vernal,UT,521.09,828.99,438,,,,,,,,,,,
341,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,331.03,526.63,407,,,,,,,,,,,
342,VCT,Victoria Regional,Victoria,TX,400.90,637.78,396,,,,,,,,,,,
343,HYA,Cape Cod Gateway,Hyannis,MA,458.37,729.20,392,,,,,,,,,,,
344,INL,Falls International Einarson Field,International Falls,MN,435.94,693.53,372,,,,,,,,,,,
345,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,507.73,807.73,348,,,,,,,,,,,
346,MCW,Mason City Municipal,Mason City,IA,362.48,576.66,345,,,,,,,,,,,
347,WYS,Yellowstone,West Yellowstone,MT,469.83,747.44,340,,,,,,,,,,,
348,LBL,Liberal Mid-America Regional,Liberal,KS,422.08,671.47,325,,,,,,,,,,,
349,FOD,Fort Dodge Regional,Fort Dodge,IA,365.06,580.76,311,,,,,,,,,,,
350,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,423.18,673.23,309,,,,,,,,,,,
351,LWB,Greenbrier Valley,Lewisburg,WV,402.98,641.09,254,,,,,,,,,,,
352,DVL,Devils Lake Regional,Devils Lake,ND,428.31,681.38,247,,,,,,,,,,,
353,YAK,Yakutat Airport,Yakutat,AK,273.04,434.37,231,,,,,,,,,,,
354,IPT,Williamsport Regional,Williamsport,PA,423.01,672.96,227,,,,,,,,,,,
355,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,542.07,862.37,211,,,,,,,,,,,
356,DUT,Unalaska Airport,Unalaska,AK,704.09,1120.12,186,,,,,,,,,,,
357,UIN,Quincy Regional-Baldwin Field,Quincy,IL,393.46,625.94,166,,,,,,,,,,,
358,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,414.33,659.15,163,,,,,,,,,,,
359,BKW,Raleigh County Memorial,Beckley,WV,390.41,621.10,146,,,,,,,,,,,
360,GST,Gustavus Airport,Gustavus,AK,100.16,159.34,142,,,,,,,,,,,
360,PPG,Pago Pago International,Pago Pago,TT,825.45,1313.19,142,,,,,,,,,,,
362,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,177.59,282.52,128,,,,,,,,,,,
363,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,547.44,870.90,127,,,,,,,,,,,
364,CVN,Clovis Regional,Clovis,NM,333.25,530.16,124,,,,,,,,,,,
365,IPL,Imperial County,El Centro,CA,449.25,714.70,121,,,,,,,,,,,
366,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,431.81,686.96,107,,,,,,,,,,,
367,PVC,Provincetown Municipal,Provincetown,MA,486.21,773.51,103,,,,,,,,,,,
367,TUP,Tupelo Regional,Tupelo,MS,434.69,691.54,103,,,,,,,,,,,
369,LEB,Lebanon Municipal,Lebanon-Hanover,NH,470.44,748.41,100,,,,,,,,,,,
370,AUG,Augusta State,Augusta/Waterville,ME,469.27,746.55,93,,,,,,,,,,,
371,ENA,Kenai Municipal,Kenai,AK,679.88,1081.60,91,,,,,,,,,,,
371,MGW,Morgantown Municipal,Morgantown,WV,558.43,888.39,91,,,,,,,,,,,
373,IWD,Gogebic-Iron County,Ironwood,MI,297.99,474.07,89,,,,,,,,,,,
374,RKD,Knox County Regional,Rockland,ME,406.11,646.07,88,,,,,,,,,,,
375,RUT,Rutland - Southern Vermont Regional,Rutland,VT,458.68,729.70,85,,,,,,,,,,,
376,TEX,Telluride Regional,Telluride,CO,497.58,791.59,81,,,,,,,,,,,
377,MBL,Manistee County-Blacker,Manistee/Ludington,MI,287.75,457.77,77,,,,,,,,,,,
378,ADK,Adak,Adak Island,AK,874.65,1391.46,76,,,,,,,,,,,
379,IRK,Kirksville Regional,Kirksville,MO,391.52,622.86,73,,,,,,,,,,,
380,HOM,Homer Airport,Homer,AK,717.42,1141.32,71,,,,,,,,,,,
381,CEZ,Cortez Municipal,Cortez,CO,613.73,976.37,67,,,,,,,,,,,
382,PGA,Page Municipal,Page,AZ,466.50,742.14,65,,,,,,,,,,,
383,DUJ,DuBois Regional,DuBois,PA,473.39,753.11,64,,,,,,,,,,,
384,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,715.89,1138.90,58,,,,,,,,,,,
385,MSS,Massena International-Richards Field,Massena,NY,537.86,855.67,54,,,,,,,,,,,
386,BFD,Bradford Regional,Bradford,PA,401.65,638.98,51,,,,,,,,,,,
387,CDB,Cold Bay Airport,Cold Bay,AK,704.08,1120.10,50,,,,,,,,,,,
387,SOW,Show Low Regional,Show Low,AZ,516.50,821.69,50,,,,,,,,,,,
389,MCK,McCook Ben Nelson Regional,McCook,NE,486.29,773.62,49,,,,,,,,,,,
390,GLH,Greenville Mid Delta,Greenville,MS,394.75,628.00,47,,,,,,,,,,,
390,SDY,Sidney Richland Regional,Sidney,MT,420.33,668.70,47,,,,,,,,,,,
392,AIA,Alliance Municipal,Alliance,NE,518.96,825.60,43,,,,,,,,,,,
393,TVF,Thief River Falls Regional,Thief River Falls,MN,412.59,656.38,41,,,,,,,,,,,
394,MSL,Northwest Alabama Regional,Muscle Shoals,AL,356.50,567.15,40,,,,,,,,,,,
395,CNM,Cavern City Air Terminal,Carlsbad,NM,665.17,1058.20,36,,,,,,,,,,,
396,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,394.04,626.86,35,,,,,,,,,,,
397,AOO,Altoona-Blair County,Altoona,PA,468.81,745.82,31,,,,,,,,,,,
397,HRO,Boone County,Harrison,AR,452.00,719.08,31,,,,,,,,,,,
399,CDR,Chadron Municipal,Chadron,NE,509.00,809.76,27,,,,,,,,,,,
399,MCE,Merced Regional/Macready Field,Merced,CA,572.00,909.98,27,,,,,,,,,,,
401,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,324.83,516.76,26,,,,,,,,,,,
402,MKK,Molokai,Hoolehua,HI,122.82,195.38,24,,,,,,,,,,,
403,HOT,Memorial Field,Hot Springs,AR,642.00,1021.34,20,,,,,,,,,,,
404,LNS,Lancaster Airport,Lancaster,PA,320.45,509.80,19,,,,,,,,,,,
405,VDZ,Valdez Pioneer Field,Valdez,AK,755.04,1201.17,17,,,,,,,,,,,
406,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,629.08,1000.79,16,,,,,,,,,,,
406,HVR,Havre City-County,Havre,MT,508.19,808.46,16,,,,,,,,,,,
408,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,526.59,837.73,13,,,,,,,,,,,
408,LNY,Lanai Airport,Lanai,HI,102.94,163.77,13,,,,,,,,,,,
410,MKL,McKellar-Sipes Regional,Jackson,TN,404.47,643.46,11,,,,,,,,,,,
411,GDV,Dawson Community,Glendive,MT,667.78,1062.35,10,,,,,,,,,,,
412,JHM,Kapalua Airport,Kapalua,HI,189.62,301.67,6,,,,,,,,,,,
412,MCN,Middle Georgia Regional,Macon,GA,474.25,754.48,6,,,,,,,,,,,
414,SDP,Sand Point,Sandpoint,AK,919.37,1462.60,4,,,,,,,,,,,
415,SNP,St. Paul Island,St. Paul,AK,793.52,1262.38,3,,,,,,,,,,,
416,OLF,L. M. Clayton,Wolf Point,MT,575.63,915.75,1,,,,,,,,,,,
416,CEC,Jack McNamara Field,Crescent City,CA,368.71,586.58,1,,,,,,,,,,,
416,KSM,St. Mary's Airport,St. Mary's,AK,798.00,1269.52,1,,,,,,,,,,,
419,AGN,Angoon Seaplane Base,Angoon,AK,464.75,739.36, -   ,,,,,,,,,,,
419,AHN,Athens/Ben Epps,Athens,GA,421.71,670.88, -   ,,,,,,,,,,,
419,AIN,Wainwright Airport,Wainwright,AK,732.00,1164.52, -   ,,,,,,,,,,,
419,AKB,Atka Airport,Atka,AK,1239.43,1971.78, -   ,,,,,,,,,,,
419,AKI,Akiak Airport,Akiak,AK,335.00,532.94, -   ,,,,,,,,,,,
419,AKO,Colorado Plains Regional,Akron,CO,86.75,138.01, -   ,,,,,,,,,,,
419,AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,AK,480.00,763.62, -   ,,,,,,,,,,,
419,ALM,Alamogordo White Sands Regional,Alamogordo,NM,450.00,715.89, -   ,,,,,,,,,,,
419,ANI,Aniak Airport,Aniak,AK,479.00,762.03, -   ,,,,,,,,,,,
419,APF,Naples Municipal,Naples,FL,375.80,597.85, -   ,,,,,,,,,,,
419,BED,Laurence G Hanscom Field,Bedford,MA,375.07,596.69, -   ,,,,,,,,,,,
419,BKC,Buckland Airport,Buckland,AK,562.00,894.07, -   ,,,,,,,,,,,
419,BKX,Brookings Regional,Brookings,SD,400.00,636.35, -   ,,,,,,,,,,,
419,BLF,Mercer County,Princeton/Bluefield,WV,413.73,658.20, -   ,,,,,,,,,,,
419,BRL,Southeast Iowa Regional,Burlington,IA,409.43,651.35, -   ,,,,,,,,,,,
419,BTI,Barter Island Airport,Barter Island,AK,473.00,752.48, -   ,,,,,,,,,,,
419,BWD,Brownwood Regional,Brownwood,TX,502.83,799.95, -   ,,,,,,,,,,,
419,CGA,Craig Seaplane Base,Craig,AK,569.45,905.93, -   ,,,,,,,,,,,
419,CHI,Chicago Metropolitan Area,Chicago,IL,161.83,257.46, -   ,,,,,,,,,,,
419,CIC,Chico Municipal,Chico,CA,460.86,733.17, -   ,,,,,,,,,,,
419,CIK,Chalkyitsik Airport,Chalkyitsik,AK,442.00,703.17, -   ,,,,,,,,,,,
419,CLD,McClellan-Palomar,Carlsbad,CA,429.84,683.82, -   ,,,,,,,,,,,
419,CLM,William R. Fairchild International,Port Angeles,WA,306.23,487.17, -   ,,,,,,,,,,,
419,CYF,Chefornak Airport,Chefornak,AK,410.00,652.26, -   ,,,,,,,,,,,
419,EEK,Eek Airport,Eek,AK,285.00,453.40, -   ,,,,,,,,,,,
419,EFD,Ellington,Houston,TX,378.86,602.72, -   ,,,,,,,,,,,
419,EGX,Egegik Airport,Egegik,AK,486.15,773.41, -   ,,,,,,,,,,,
419,ELY,Ely Airport/Yelland Field,Ely,NV,571.50,909.19, -   ,,,,,,,,,,,
419,EMK,Emmonak Airport,Emmonak,AK,930.00,1479.51, -   ,,,,,,,,,,,
419,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,AZ,366.67,583.32, -   ,,,,,,,,,,,
419,FKL,Venango Regional,Franklin/Oil City,PA,420.07,668.27, -   ,,,,,,,,,,,
419,FMN,Four Corners Regional,Farmington,NM,490.00,779.54, -   ,,,,,,,,,,,
419,FOE,Topeka Regional,Topeka,KS,111.35,177.14, -   ,,,,,,,,,,,
419,FYU,Fort Yukon Airport,Fort Yukon,AK,590.00,938.62, -   ,,,,,,,,,,,
419,GAL,Edward G. Pitka Sr.,Galena,AK,677.00,1077.02, -   ,,,,,,,,,,,
419,GAM,Gambell Airport,Gambell,AK,1208.67,1922.84, -   ,,,,,,,,,,,
419,GBD,Great Bend Municipal,Great Bend,KS,456.44,726.15, -   ,,,,,,,,,,,
419,GLV,Golovin Airport,Golovin,AK,721.00,1147.02, -   ,,,,,,,,,,,
419,GNU,Goodnews,Goodnews Bay,AK,367.00,583.85, -   ,,,,,,,,,,,
419,GON,Groton-New London,New London/Groton,CT,462.14,735.20, -   ,,,,,,,,,,,
419,GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,Grand Rapids,MN,484.55,770.86, -   ,,,,,,,,,,,
419,GYY,Gary/Chicago International,Gary,IN,112.71,179.30, -   ,,,,,,,,,,,
419,HII,Lake Havasu City Airport,Lake Havasu City,AZ,324.46,516.17, -   ,,,,,,,,,,,
419,HNH,Hoonah Airport,Hoonah,AK,522.00,830.44, -   ,,,,,,,,,,,
419,HNS,Haines Airport,Haines,AK,565.07,898.96, -   ,,,,,,,,,,,
419,HON,Huron Regional,Huron,SD,532.80,847.62, -   ,,,,,,,,,,,
419,HPB,Hooper Bay Airport,Hooper Bay,AK,672.86,1070.43, -   ,,,,,,,,,,,
419,IAN,Bob Baker Memorial,Kiana,AK,534.00,849.53, -   ,,,,,,,,,,,
419,IFP,Laughlin/Bullhead International,Bullhead City,AZ,124.05,197.35, -   ,,,,,,,,,,,
419,IGM,Kingman Airport,Kingman,AZ,385.06,612.58, -   ,,,,,,,,,,,
419,IKO,Nikolski AS,Nikolski,AK,1091.80,1736.92, -   ,,,,,,,,,,,
419,ILE,Skylark Field,Killeen,TX,404.89,644.13, -   ,,,,,,,,,,,
419,ISN,Sloulin Field International,Williston,ND,574.42,913.83, -   ,,,,,,,,,,,
419,IYK,Inyokern Airport,Inyokern,CA,582.82,927.20, -   ,,,,,,,,,,,
419,JBR,Jonesboro Municipal,Jonesboro,AR,411.00,653.85, -   ,,,,,,,,,,,
419,JHW,Chautauqua County/Jamestown,Jamestown,NY,389.51,619.66, -   ,,,,,,,,,,,
419,JON,Johnston Atoll,Johnston Island,TT,411.17,654.12, -   ,,,,,,,,,,,
419,KAE,Kake Seaplane Base,Kake,AK,612.00,973.62, -   ,,,,,,,,,,,
419,KAL,Kaltag Airport,Kaltag,AK,747.00,1188.38, -   ,,,,,,,,,,,
419,KCG,Chignik Bay Airport,Chignik Bay,AK,718.33,1142.78, -   ,,,,,,,,,,,
419,KCL,Chignik Lagoon Airport,Chignik Lagoon,AK,840.67,1337.40, -   ,,,,,,,,,,,
419,KCQ,Chignik Lake,Chignik,AK,620.50,987.14, -   ,,,,,,,,,,,
419,KEK,Ekwok Airport,Ekwok,AK,578.00,919.53, -   ,,,,,,,,,,,
419,KFP,False Pass Airport,False Pass,AK,1771.00,2817.44, -   ,,,,,,,,,,,
419,KGK,Koliganek Airport,Koliganek,AK,656.50,1044.41, -   ,,,,,,,,,,,
419,KKH,Kongiganak Airport,Kongiganak,AK,347.00,552.03, -   ,,,,,,,,,,,
419,KLW,Klawock Airport,Klawock,AK,772.00,1228.16, -   ,,,,,,,,,,,
419,KMO,Manokatak Seaplane Base,Manokotak,AK,480.50,764.42, -   ,,,,,,,,,,,
419,KNW,New Stuyahok Airport,New Stuyahok,AK,608.50,968.05, -   ,,,,,,,,,,,
419,KPC,Port Clarence CGS,Port Clarence,AK,1591.50,2531.88, -   ,,,,,,,,,,,
419,KPN,Kipnuk Airport,Kipnuk,AK,500.40,796.07, -   ,,,,,,,,,,,
419,KPV,Perryville Airport,Perryville,AK,1053.00,1675.19, -   ,,,,,,,,,,,
419,KQA,Akutan Airport,Akutan,AK,1208.23,1922.15, -   ,,,,,,,,,,,
419,KTB,Thorne Bay Seaplane Base,Thorne Bay,AK,620.00,986.34, -   ,,,,,,,,,,,
419,KUK,Kasigluk Airport,Kasigluk,AK,465.00,739.76, -   ,,,,,,,,,,,
419,KVC,King Cove Airport,King Cove,AK,826.90,1315.50, -   ,,,,,,,,,,,
419,KVL,Kivalina Airport,Kivalina,AK,730.25,1161.74, -   ,,,,,,,,,,,
419,KWK,Kwigillingok Airport,Kwigillingok,AK,593.33,943.92, -   ,,,,,,,,,,,
419,KWN,Quinhagak Airport,Quinhagak,AK,291.00,462.94, -   ,,,,,,,,,,,
419,KWT,Kwethluk Airport,Kwethluk,AK,403.00,641.12, -   ,,,,,,,,,,,
419,LAF,Purdue University,Lafayette,IN,336.95,536.05, -   ,,,,,,,,,,,
419,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,343.82,546.98, -   ,,,,,,,,,,,
419,LWT,Lewistown Municipal,Lewistown,MT,424.30,675.01, -   ,,,,,,,,,,,
419,MCG,McGrath Airport,McGrath,AK,646.89,1029.12, -   ,,,,,,,,,,,
419,MKC,Charles B. Wheeler Downtown,Kansas City,MO,237.00,377.04, -   ,,,,,,,,,,,
419,MLL,Marshall Don Hunter Sr.,Marshall,AK,514.00,817.71, -   ,,,,,,,,,,,
419,MLS,Frank Wiley Field,Miles City,MT,455.63,724.84, -   ,,,,,,,,,,,
419,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,495.85,788.83, -   ,,,,,,,,,,,
419,MOU,Mountain Village Airport,Mountain Village,AK,629.00,1000.66, -   ,,,,,,,,,,,
419,MTM,Metlakatala,Metlakatla,AK,625.33,994.83, -   ,,,,,,,,,,,
419,MWH,Grant County International,Moses Lake,WA,421.53,670.61, -   ,,,,,,,,,,,
419,MYU,Mekoryuk Airport,Mekoryuk,AK,546.67,869.68, -   ,,,,,,,,,,,
419,NME,Nightmute Airport,Nightmute,AK,806.00,1282.25, -   ,,,,,,,,,,,
419,NUL,Nulato Airport,Nulato,AK,1205.00,1917.01, -   ,,,,,,,,,,,
419,NUP,Nunapitchuk Airport,Nunapitchuk,AK,562.50,894.87, -   ,,,,,,,,,,,
419,NYC,New York City Metropolitan Area,New York,NY,221.00,351.58, -   ,,,,,,,,,,,
419,OBU,Kobuk Airport,Kobuk,AK,682.00,1084.98, -   ,,,,,,,,,,,
419,OFK,Norfolk Regional/Karl Stefan Memorial Field,Norfolk,NE,552.61,879.14, -   ,,,,,,,,,,,
419,OLM,Olympia Regional,Olympia,WA,364.25,579.48, -   ,,,,,,,,,,,
419,OOK,Toksook Bay,Toksook,AK,593.43,944.07, -   ,,,,,,,,,,,
419,OSH,Wittman Regional,Oshkosh,WI,436.75,694.82, -   ,,,,,,,,,,,
419,OXR,Oxnard,Oxnard/Ventura,CA,508.76,809.37, -   ,,,,,,,,,,,
419,PFN,Bay County,Panama City,FL,436.60,694.57, -   ,,,,,,,,,,,
419,PHO,Point Hope Airport,Point Hope,AK,990.00,1574.97, -   ,,,,,,,,,,,
419,PIP,Pilot Point Airport,Pilot Point,AK,506.00,804.98, -   ,,,,,,,,,,,
419,PIZ,Point Lay LRRS,Point Lay,AK,997.00,1586.10, -   ,,,,,,,,,,,
419,PKA,Napaskiak Airport,Napaskiak,AK,491.00,781.12, -   ,,,,,,,,,,,
419,PLB,Clinton County,Plattsburgh,NY,671.58,1068.40, -   ,,,,,,,,,,,
419,PNC,Ponca City Regional,Ponca City,OK,297.25,472.89, -   ,,,,,,,,,,,
419,PQS,Pilot Station Airport,Pilot Station,AK,502.00,798.62, -   ,,,,,,,,,,,
419,PRB,Paso Robles Municipal,Paso Robles,CA,62.00,98.63, -   ,,,,,,,,,,,
419,PTH,Port Heiden Airport,Port Heiden,AK,700.00,1113.61, -   ,,,,,,,,,,,
419,RDG,Reading Regional/Carl A Spaatz Field,Reading,PA,426.55,678.59, -   ,,,,,,,,,,,
419,SCM,Scammon Bay Airport,Scammon Bay,AK,334.00,531.35, -   ,,,,,,,,,,,
419,SGY,Skagway Airport,Skagway,AK,453.07,720.78, -   ,,,,,,,,,,,
419,SHG,Shungnak Airport,Shungnak,AK,805.20,1280.97, -   ,,,,,,,,,,,
419,SHX,Shageluk Airport,Shageluk,AK,703.00,1118.39, -   ,,,,,,,,,,,
419,STG,St. George Island Airport,St. George Island,AK,945.00,1503.38, -   ,,,,,,,,,,,
419,SVA,Savoonga Airport,Savoonga,AK,888.50,1413.49, -   ,,,,,,,,,,,
419,SVC,Grant County,Silver City/Hurley,NM,408.00,649.08, -   ,,,,,,,,,,,
419,TAL,Ralph M Calhoun Memorial,Tanana,AK,328.00,521.81, -   ,,,,,,,,,,,
419,TKE,Tenakee Airport,Tenakee,AK,455.00,723.85, -   ,,,,,,,,,,,
419,TLA,Teller Airport,Teller,AK,894.00,1422.24, -   ,,,,,,,,,,,
419,TNK,Tununak Airport,Tununak,AK,554.00,881.35, -   ,,,,,,,,,,,
419,TOG,Togiak Airport,Togiak,AK,533.60,848.89, -   ,,,,,,,,,,,
419,TSM,Taos Regional,Taos,NM,272.00,432.72, -   ,,,,,,,,,,,
419,UGB,Ugashik Bay,Pilot Point,AK,595.00,946.57, -   ,,,,,,,,,,,
419,UNK,Unalakleet Airport,Unalakleet,AK,759.00,1207.47, -   ,,,,,,,,,,,
419,VAK,Chevak Airport,Chevak,AK,599.00,952.93, -   ,,,,,,,,,,,
419,VIS,Visalia Municipal,Visalia,CA,459.78,731.45, -   ,,,,,,,,,,,
419,WAA,Wales Airport,Wales,AK,1462.00,2325.86, -   ,,,,,,,,,,,
419,WAS,Washington DC Metropolitan Area,Washington,DC,500.75,796.63, -   ,,,,,,,,,,,
419,WBQ,Beaver Airport,Beaver,AK,393.00,625.21, -   ,,,,,,,,,,,
419,WDG,Enid Woodring Regional,Enid,OK,402.00,639.53, -   ,,,,,,,,,,,
419,WLK,Selawik Airport,Selawik,AK,566.00,900.44, -   ,,,,,,,,,,,
419,WMO,White Mountain Airport,White Mountain,AK,777.00,1236.11, -   ,,,,,,,,,,,
419,WRL,Worland Municipal,Worland,WY,616.10,980.14, -   ,,,,,,,,,,,
419,WSN,South Naknek 2,South Naknek,AK,493.00,784.30, -   ,,,,,,,,,,,
419,WTK,Noatak Airport,Noatak,AK,1035.00,1646.56, -   ,,,,,,,,,,,
419,WTL,Tuntutuliak Airport,Tuntutuliak,AK,583.80,928.75, -   ,,,,,,,,,,,
419,WWT,Newtok Airport,Newtok,AK,585.00,930.66, -   ,,,,,,,,,,,
