Average Domestic Airline Itinerary Fares By Origin City for 2019 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,PBG,Plattsburgh International,Plattsburgh,NY,208.52,238.69," 2,456 ",,,,,,,,,,,
265,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,326.04,373.22," 2,432 ",,,,,,,,,,,
266,PSE,Mercedita,Ponce,PR,248.39,284.34," 2,413 ",,,,,,,,,,,
267,VLD,Valdosta Regional,Valdosta,GA,605.32,692.92," 2,294 ",,,,,,,,,,,
268,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,478.14,547.33," 2,244 ",,,,,,,,,,,
269,ALW,Walla Walla Regional,Walla Walla,WA,372.12,425.97," 2,204 ",,,,,,,,,,,
270,HVN,Tweed New Haven,New Haven,CT,377.44,432.06," 2,188 ",,,,,,,,,,,
271,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,609.45,697.65," 2,184 ",,,,,,,,,,,
272,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,459.19,525.64," 2,126 ",,,,,,,,,,,
273,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,249.71,285.85," 2,065 ",,,,,,,,,,,
274,DHN,Dothan Regional,Dothan,AL,634.35,726.15," 1,974 ",,,,,,,,,,,
275,GTR,Golden Triangle Regional,Columbus,MS,587.93,673.01," 1,955 ",,,,,,,,,,,
276,PGV,Pitt Greenville,Greenville,NC,428.41,490.41," 1,953 ",,,,,,,,,,,
277,LWS,Lewiston Nez Perce County,Lewiston,ID,565.41,647.23," 1,877 ",,,,,,,,,,,
278,ABY,Southwest Georgia Regional,Albany,GA,578.48,662.20," 1,804 ",,,,,,,,,,,
279,TXK,Texarkana Regional-Webb Field,Texarkana,AR,508.65,582.26," 1,730 ",,,,,,,,,,,
280,COD,Yellowstone Regional,Cody,WY,520.21,595.49," 1,713 ",,,,,,,,,,,
281,GCK,Garden City Regional,Garden City,KS,477.91,547.07," 1,657 ",,,,,,,,,,,
282,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,124.72,142.77," 1,639 ",,,,,,,,,,,
283,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,146.87,168.12," 1,631 ",,,,,,,,,,,
284,OTZ,Ralph Wien Memorial,Kotzebue,AK,430.37,492.65," 1,608 ",,,,,,,,,,,
285,BJI,Bemidji Regional,Bemidji,MN,557.15,637.78," 1,603 ",,,,,,,,,,,
286,BQK,Brunswick Golden Isles,Brunswick,GA,521.73,597.23," 1,518 ",,,,,,,,,,,
287,OME,Nome Airport,Nome,AK,524.21,600.07," 1,505 ",,,,,,,,,,,
288,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,618.86,708.42," 1,479 ",,,,,,,,,,,
289,GGG,East Texas Regional,Longview,TX,496.10,567.89," 1,477 ",,,,,,,,,,,
290,PIH,Pocatello Regional,Pocatello,ID,608.22,696.24," 1,459 ",,,,,,,,,,,
291,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,486.96,557.43," 1,448 ",,,,,,,,,,,
292,FLO,Florence Regional,Florence,SC,418.13,478.64," 1,406 ",,,,,,,,,,,
293,STC,St. Cloud Regional,St. Cloud,MN,216.17,247.45," 1,398 ",,,,,,,,,,,
294,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,477.52,546.62," 1,357 ",,,,,,,,,,,
295,EAR,Kearney Regional,Kearney,NE,463.21,530.25," 1,339 ",,,,,,,,,,,
296,RHI,Rhinelander/Oneida County,Rhinelander,WI,546.72,625.84," 1,337 ",,,,,,,,,,,
297,ABR,Aberdeen Regional,Aberdeen,SD,577.51,661.09," 1,325 ",,,,,,,,,,,
298,BRD,Brainerd Lakes Regional,Brainerd,MN,591.17,676.72," 1,315 ",,,,,,,,,,,
299,JLN,Joplin Regional,Joplin,MO,481.26,550.91," 1,300 ",,,,,,,,,,,
300,DRT,Del Rio International,Del Rio,TX,419.19,479.86," 1,298 ",,,,,,,,,,,
301,GCC,Northeast Wyoming Regional,Gillette,WY,581.00,665.08," 1,261 ",,,,,,,,,,,
302,SWO,Stillwater Regional,Stillwater,OK,459.26,525.72," 1,246 ",,,,,,,,,,,
303,OGD,Ogden-Hinckley,Ogden,UT,113.10,129.47," 1,229 ",,,,,,,,,,,
304,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,454.29,520.03," 1,225 ",,,,,,,,,,,
305,ART,Watertown International,Watertown,NY,457.20,523.37," 1,214 ",,,,,,,,,,,
306,CIU,Chippewa County International,Sault Ste. Marie,MI,572.24,655.05," 1,113 ",,,,,,,,,,,
307,SCC,Deadhorse Airport,Deadhorse,AK,403.19,461.53," 1,094 ",,,,,,,,,,,
308,EKO,Elko Regional,Elko,NV,655.86,750.77," 1,078 ",,,,,,,,,,,
309,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,542.48,620.98," 1,067 ",,,,,,,,,,,
310,EAU,Chippewa Valley Regional,Eau Claire,WI,439.45,503.05," 1,060 ",,,,,,,,,,,
311,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,576.77,660.24," 1,044 ",,,,,,,,,,,
312,DBQ,Dubuque Regional,Dubuque,IA,525.58,601.64," 1,036 ",,,,,,,,,,,
313,SHR,Sheridan County,Sheridan,WY,853.13,976.59," 1,035 ",,,,,,,,,,,
314,DLG,Dillingham Airport,Dillingham,AK,572.13,654.93, 991 ,,,,,,,,,,,
315,ORH,Worcester Regional,Worcester,MA,303.01,346.86, 959 ,,,,,,,,,,,
316,ESC,Delta County,Escanaba,MI,462.55,529.49, 932 ,,,,,,,,,,,
317,BTM,Bert Mooney,Butte,MT,536.71,614.38, 924 ,,,,,,,,,,,
318,SPN,Francisco C. Ada Saipan International,Saipan,TT,405.13,463.76, 906 ,,,,,,,,,,,
319,CMX,Houghton County Memorial,Hancock/Houghton,MI,550.02,629.62, 903 ,,,,,,,,,,,
320,LAR,Laramie Regional,Laramie,WY,476.17,545.08, 900 ,,,,,,,,,,,
321,SLN,Salina Regional,Salina,KS,362.58,415.05, 893 ,,,,,,,,,,,
322,RKS,Southwest Wyoming Regional,Rock Springs,WY,496.03,567.82, 889 ,,,,,,,,,,,
323,IMT,Ford,Iron Mountain/Kingsfd,MI,442.34,506.35, 878 ,,,,,,,,,,,
324,HIB,Range Regional,Hibbing,MN,554.51,634.75, 837 ,,,,,,,,,,,
325,CDC,Cedar City Regional,Cedar City,UT,409.01,468.20, 804 ,,,,,,,,,,,
326,PSG,Petersburg James A Johnson,Petersburg,AK,422.20,483.30, 783 ,,,,,,,,,,,
327,HOB,Lea County Regional,Hobbs,NM,515.55,590.16, 781 ,,,,,,,,,,,
328,ALO,Waterloo Regional,Waterloo,IA,482.81,552.68, 748 ,,,,,,,,,,,
329,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,451.98,517.39, 711 ,,,,,,,,,,,
330,APN,Alpena County Regional,Alpena,MI,522.23,597.80, 694 ,,,,,,,,,,,
331,RIW,Central Wyoming Regional,Riverton/Lander,WY,816.29,934.42, 692 ,,,,,,,,,,,
332,PIR,Pierre Regional,Pierre,SD,464.11,531.27, 689 ,,,,,,,,,,,
333,AKN,King Salmon Airport,King Salmon,AK,612.22,700.82, 688 ,,,,,,,,,,,
334,SHD,Shenandoah Valley Regional,Staunton,VA,426.27,487.96, 685 ,,,,,,,,,,,
335,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,334.19,382.56, 665 ,,,,,,,,,,,
336,OWB,Owensboro Daviess County Regional,Owensboro,KY,139.69,159.91, 650 ,,,,,,,,,,,
337,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,393.06,449.94, 624 ,,,,,,,,,,,
338,PAH,Barkley Regional,Paducah,KY,497.40,569.38, 622 ,,,,,,,,,,,
338,MKG,Muskegon County,Muskegon,MI,412.39,472.07, 622 ,,,,,,,,,,,
340,CNY,Canyonlands Regional,Moab,UT,330.51,378.34, 621 ,,,,,,,,,,,
341,CDV,Merle K Mudhole Smith,Cordova,AK,399.50,457.31, 604 ,,,,,,,,,,,
342,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,440.55,504.30, 600 ,,,,,,,,,,,
343,HYS,Hays Regional,Hays,KS,466.72,534.27, 597 ,,,,,,,,,,,
344,MEI,Key Field,Meridian,MS,459.58,526.09, 588 ,,,,,,,,,,,
345,PUB,Pueblo Memorial,Pueblo,CO,435.56,498.59, 584 ,,,,,,,,,,,
346,PQI,Presque Isle International,Presque Isle/Houlton,ME,502.25,574.93, 571 ,,,,,,,,,,,
347,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,504.95,578.02, 546 ,,,,,,,,,,,
348,JMS,Jamestown Regional,Jamestown,ND,443.44,507.61, 507 ,,,,,,,,,,,
349,WRG,Wrangell Airport,Wrangell,AK,414.70,474.71, 496 ,,,,,,,,,,,
350,DEC,Decatur Airport,Decatur,IL,434.87,497.80, 494 ,,,,,,,,,,,
351,ATY,Watertown Regional,Watertown,SD,398.50,456.17, 476 ,,,,,,,,,,,
352,DDC,Dodge City Regional,Dodge City,KS,478.72,548.00, 474 ,,,,,,,,,,,
353,OGS,Ogdensburg International,Ogdensburg,NY,254.58,291.42, 459 ,,,,,,,,,,,
354,CGI,Cape Girardeau Regional,Cape Girardeau,MO,362.58,415.05, 458 ,,,,,,,,,,,
355,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,508.23,581.77, 438 ,,,,,,,,,,,
355,VEL,Vernal Regional,Vernal,UT,395.84,453.13, 438 ,,,,,,,,,,,
357,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,468.12,535.87, 407 ,,,,,,,,,,,
358,VCT,Victoria Regional,Victoria,TX,447.76,512.56, 396 ,,,,,,,,,,,
359,HYA,Cape Cod Gateway,Hyannis,MA,277.98,318.21, 392 ,,,,,,,,,,,
360,INL,Falls International Einarson Field,International Falls,MN,520.72,596.07, 372 ,,,,,,,,,,,
361,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,435.96,499.04, 348 ,,,,,,,,,,,
362,WYS,Yellowstone,West Yellowstone,MT,507.12,580.51, 340 ,,,,,,,,,,,
363,LBL,Liberal Mid-America Regional,Liberal,KS,383.59,439.10, 325 ,,,,,,,,,,,
364,BKG,Branson Airport,Branson,MO,108.52,124.23, 317 ,,,,,,,,,,,
365,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,355.66,407.13, 309 ,,,,,,,,,,,
366,LWB,Greenbrier Valley,Lewisburg,WV,445.64,510.13, 254 ,,,,,,,,,,,
367,DVL,Devils Lake Regional,Devils Lake,ND,502.34,575.03, 247 ,,,,,,,,,,,
368,YAK,Yakutat Airport,Yakutat,AK,392.01,448.74, 231 ,,,,,,,,,,,
369,IPT,Williamsport Regional,Williamsport,PA,449.81,514.91, 227 ,,,,,,,,,,,
370,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,354.34,405.62, 211 ,,,,,,,,,,,
371,DUT,Unalaska Airport,Unalaska,AK,1023.98,1172.17, 186 ,,,,,,,,,,,
372,UIN,Quincy Regional-Baldwin Field,Quincy,IL,378.85,433.67, 166 ,,,,,,,,,,,
373,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,461.88,528.72, 163 ,,,,,,,,,,,
374,BKW,Raleigh County Memorial,Beckley,WV,429.00,491.08, 146 ,,,,,,,,,,,
375,GST,Gustavus Airport,Gustavus,AK,197.58,226.17, 142 ,,,,,,,,,,,
375,PPG,Pago Pago International,Pago Pago,TT,1151.05,1317.63, 142 ,,,,,,,,,,,
377,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,593.00,678.82, 127 ,,,,,,,,,,,
378,CVN,Clovis Regional,Clovis,NM,390.94,447.51, 124 ,,,,,,,,,,,
379,IPL,Imperial County,El Centro,CA,306.90,351.31, 121 ,,,,,,,,,,,
380,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,427.20,489.02, 107 ,,,,,,,,,,,
381,PVC,Provincetown Municipal,Provincetown,MA,470.86,539.01, 103 ,,,,,,,,,,,
381,TUP,Tupelo Regional,Tupelo,MS,427.33,489.17, 103 ,,,,,,,,,,,
383,LEB,Lebanon Municipal,Lebanon-Hanover,NH,382.33,437.66, 100 ,,,,,,,,,,,
384,AUG,Augusta State,Augusta/Waterville,ME,349.48,400.05, 93 ,,,,,,,,,,,
385,ENA,Kenai Municipal,Kenai,AK,620.68,710.50, 91 ,,,,,,,,,,,
385,MGW,Morgantown Municipal,Morgantown,WV,427.76,489.66, 91 ,,,,,,,,,,,
387,RKD,Knox County Regional,Rockland,ME,450.54,515.74, 88 ,,,,,,,,,,,
388,RUT,Rutland - Southern Vermont Regional,Rutland,VT,381.32,436.50, 85 ,,,,,,,,,,,
389,TEX,Telluride Regional,Telluride,CO,768.60,879.83, 81 ,,,,,,,,,,,
390,ADK,Adak,Adak Island,AK,1004.04,1149.34, 76 ,,,,,,,,,,,
391,IRK,Kirksville Regional,Kirksville,MO,411.78,471.38, 73 ,,,,,,,,,,,
392,HOM,Homer Airport,Homer,AK,599.55,686.32, 71 ,,,,,,,,,,,
393,CEZ,Cortez Municipal,Cortez,CO,456.28,522.31, 67 ,,,,,,,,,,,
394,PGA,Page Municipal,Page,AZ,404.00,462.46, 65 ,,,,,,,,,,,
395,DUJ,DuBois Regional,DuBois,PA,478.44,547.67, 64 ,,,,,,,,,,,
396,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,399.51,457.32, 58 ,,,,,,,,,,,
397,MSS,Massena International-Richards Field,Massena,NY,562.23,643.59, 54 ,,,,,,,,,,,
398,BFD,Bradford Regional,Bradford,PA,469.04,536.92, 51 ,,,,,,,,,,,
399,CDB,Cold Bay Airport,Cold Bay,AK,893.49,1022.79, 50 ,,,,,,,,,,,
399,SOW,Show Low Regional,Show Low,AZ,457.89,524.16, 50 ,,,,,,,,,,,
401,MCK,McCook Ben Nelson Regional,McCook,NE,515.91,590.57, 49 ,,,,,,,,,,,
402,VQS,Antonio Rivera Rodriguez,Vieques,PR,506.02,579.25, 47 ,,,,,,,,,,,
402,GLH,Greenville Mid Delta,Greenville,MS,442.00,505.96, 47 ,,,,,,,,,,,
402,SDY,Sidney Richland Regional,Sidney,MT,512.93,587.16, 47 ,,,,,,,,,,,
405,AIA,Alliance Municipal,Alliance,NE,559.16,640.08, 43 ,,,,,,,,,,,
406,TVF,Thief River Falls Regional,Thief River Falls,MN,425.00,486.50, 41 ,,,,,,,,,,,
407,MSL,Northwest Alabama Regional,Muscle Shoals,AL,355.26,406.67, 40 ,,,,,,,,,,,
408,CNM,Cavern City Air Terminal,Carlsbad,NM,555.80,636.23, 36 ,,,,,,,,,,,
409,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,385.71,441.53, 35 ,,,,,,,,,,,
410,AOO,Altoona-Blair County,Altoona,PA,479.43,548.81, 31 ,,,,,,,,,,,
410,HRO,Boone County,Harrison,AR,278.00,318.23, 31 ,,,,,,,,,,,
412,CDR,Chadron Municipal,Chadron,NE,412.22,471.88, 27 ,,,,,,,,,,,
412,MCE,Merced Regional/Macready Field,Merced,CA,590.86,676.36, 27 ,,,,,,,,,,,
414,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,482.46,552.28, 26 ,,,,,,,,,,,
415,MKK,Molokai,Hoolehua,HI,214.80,245.88, 24 ,,,,,,,,,,,
416,HOT,Memorial Field,Hot Springs,AR,532.00,608.99, 20 ,,,,,,,,,,,
417,LNS,Lancaster Airport,Lancaster,PA,388.25,444.44, 19 ,,,,,,,,,,,
418,VDZ,Valdez Pioneer Field,Valdez,AK,631.42,722.80, 17 ,,,,,,,,,,,
419,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,489.00,559.77, 16 ,,,,,,,,,,,
419,HVR,Havre City-County,Havre,MT,534.00,611.28, 16 ,,,,,,,,,,,
421,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,732.71,838.75, 13 ,,,,,,,,,,,
421,LNY,Lanai Airport,Lanai,HI,366.77,419.85, 13 ,,,,,,,,,,,
423,GDV,Dawson Community,Glendive,MT,516.15,590.85, 10 ,,,,,,,,,,,
424,MKT,Mankato Regional,Mankato,MN,138.00,157.97, 9 ,,,,,,,,,,,
425,CPX,Benjamin Rivera Noriega,Culebra,PR,383.56,439.07, 7 ,,,,,,,,,,,
426,JHM,Kapalua Airport,Kapalua,HI,305.07,349.22, 6 ,,,,,,,,,,,
427,SDP,Sand Point,Sandpoint,AK,943.42,1079.95, 4 ,,,,,,,,,,,
428,HNM,Hana Airport,Hana,HI,270.00,309.07, 1 ,,,,,,,,,,,
428,OLF,L. M. Clayton,Wolf Point,MT,692.25,792.43, 1 ,,,,,,,,,,,
430,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,277.91,318.13, -   ,,,,,,,,,,,
430,WMO,White Mountain Airport,White Mountain,AK,335.00,383.48, -   ,,,,,,,,,,,
430,FKL,Venango Regional,Franklin/Oil City,PA,383.40,438.88, -   ,,,,,,,,,,,
430,PQS,Pilot Station Airport,Pilot Station,AK,285.00,326.24, -   ,,,,,,,,,,,
430,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,813.50,931.23, -   ,,,,,,,,,,,
430,ISN,Sloulin Field International,Williston,ND,643.92,737.11, -   ,,,,,,,,,,,
430,BFM,Mobile International,Mobile,AL,114.38,130.93, -   ,,,,,,,,,,,
430,CYF,Chefornak Airport,Chefornak,AK,742.00,849.38, -   ,,,,,,,,,,,
430,GAL,Edward G. Pitka Sr.,Galena,AK,681.00,779.55, -   ,,,,,,,,,,,
430,SHH,Shishmaref Airport,Shishmaref,AK,712.00,815.04, -   ,,,,,,,,,,,
National Average,,,,,352.27,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
