Average Domestic Airline Itinerary Fares By Origin City for 2010 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
263,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,488.52,655.65," 2,065 ",,,,,,,,,,,
264,DHN,Dothan Regional,Dothan,AL,753.86,1011.77," 1,974 ",,,,,,,,,,,
265,GTR,Golden Triangle Regional,Columbus,MS,523.06,702.00," 1,955 ",,,,,,,,,,,
266,PGV,Pitt Greenville,Greenville,NC,371.13,498.10," 1,953 ",,,,,,,,,,,
267,LWS,Lewiston Nez Perce County,Lewiston,ID,395.62,530.97," 1,877 ",,,,,,,,,,,
268,ABY,Southwest Georgia Regional,Albany,GA,537.77,721.74," 1,804 ",,,,,,,,,,,
269,TXK,Texarkana Regional-Webb Field,Texarkana,AR,596.30,800.30," 1,730 ",,,,,,,,,,,
270,COD,Yellowstone Regional,Cody,WY,341.39,458.18," 1,713 ",,,,,,,,,,,
271,GCK,Garden City Regional,Garden City,KS,521.35,699.70," 1,657 ",,,,,,,,,,,
272,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,340.11,456.47," 1,639 ",,,,,,,,,,,
273,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,170.21,228.44," 1,631 ",,,,,,,,,,,
274,OTZ,Ralph Wien Memorial,Kotzebue,AK,557.13,747.74," 1,608 ",,,,,,,,,,,
275,BJI,Bemidji Regional,Bemidji,MN,582.85,782.25," 1,603 ",,,,,,,,,,,
276,BQK,Brunswick Golden Isles,Brunswick,GA,392.65,526.98," 1,518 ",,,,,,,,,,,
277,OME,Nome Airport,Nome,AK,573.68,769.94," 1,505 ",,,,,,,,,,,
278,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,577.24,774.72," 1,479 ",,,,,,,,,,,
279,GGG,East Texas Regional,Longview,TX,456.76,613.02," 1,477 ",,,,,,,,,,,
280,PIH,Pocatello Regional,Pocatello,ID,189.05,253.73," 1,459 ",,,,,,,,,,,
281,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,579.55,777.82," 1,448 ",,,,,,,,,,,
282,FLO,Florence Regional,Florence,SC,330.58,443.68," 1,406 ",,,,,,,,,,,
283,STC,St. Cloud Regional,St. Cloud,MN,151.10,202.79," 1,398 ",,,,,,,,,,,
284,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,542.55,728.16," 1,357 ",,,,,,,,,,,
285,EAR,Kearney Regional,Kearney,NE,541.57,726.84," 1,339 ",,,,,,,,,,,
286,RHI,Rhinelander/Oneida County,Rhinelander,WI,479.37,643.36," 1,337 ",,,,,,,,,,,
287,ABR,Aberdeen Regional,Aberdeen,SD,634.05,850.97," 1,325 ",,,,,,,,,,,
288,BRD,Brainerd Lakes Regional,Brainerd,MN,526.88,707.13," 1,315 ",,,,,,,,,,,
289,JLN,Joplin Regional,Joplin,MO,457.45,613.95," 1,300 ",,,,,,,,,,,
290,DRT,Del Rio International,Del Rio,TX,437.94,587.76," 1,298 ",,,,,,,,,,,
291,GCC,Northeast Wyoming Regional,Gillette,WY,394.94,530.05," 1,261 ",,,,,,,,,,,
292,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,516.94,693.79," 1,225 ",,,,,,,,,,,
293,ART,Watertown International,Watertown,NY,516.84,693.66," 1,214 ",,,,,,,,,,,
294,CIU,Chippewa County International,Sault Ste. Marie,MI,601.38,807.11," 1,113 ",,,,,,,,,,,
295,SCC,Deadhorse Airport,Deadhorse,AK,505.56,678.52," 1,094 ",,,,,,,,,,,
296,EKO,Elko Regional,Elko,NV,156.47,210.00," 1,078 ",,,,,,,,,,,
297,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,452.70,607.58," 1,067 ",,,,,,,,,,,
298,EAU,Chippewa Valley Regional,Eau Claire,WI,294.81,395.66," 1,060 ",,,,,,,,,,,
299,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,594.73,798.19," 1,044 ",,,,,,,,,,,
300,DBQ,Dubuque Regional,Dubuque,IA,438.84,588.98," 1,036 ",,,,,,,,,,,
301,SHR,Sheridan County,Sheridan,WY,588.71,790.11," 1,035 ",,,,,,,,,,,
302,DLG,Dillingham Airport,Dillingham,AK,629.43,844.76, 991 ,,,,,,,,,,,
303,ESC,Delta County,Escanaba,MI,416.01,558.33, 932 ,,,,,,,,,,,
304,BTM,Bert Mooney,Butte,MT,584.40,784.32, 924 ,,,,,,,,,,,
305,SPN,Francisco C. Ada Saipan International,Saipan,TT,1753.76,2353.74, 906 ,,,,,,,,,,,
306,CMX,Houghton County Memorial,Hancock/Houghton,MI,358.51,481.16, 903 ,,,,,,,,,,,
307,LAR,Laramie Regional,Laramie,WY,583.10,782.58, 900 ,,,,,,,,,,,
308,SLN,Salina Regional,Salina,KS,431.80,579.52, 893 ,,,,,,,,,,,
309,RKS,Southwest Wyoming Regional,Rock Springs,WY,355.38,476.96, 889 ,,,,,,,,,,,
310,IMT,Ford,Iron Mountain/Kingsfd,MI,451.92,606.53, 878 ,,,,,,,,,,,
311,HIB,Range Regional,Hibbing,MN,483.42,648.81, 837 ,,,,,,,,,,,
312,CDC,Cedar City Regional,Cedar City,UT,146.78,196.99, 804 ,,,,,,,,,,,
313,PSG,Petersburg James A Johnson,Petersburg,AK,435.65,584.68, 783 ,,,,,,,,,,,
314,HOB,Lea County Regional,Hobbs,NM,275.00,369.08, 781 ,,,,,,,,,,,
315,ALO,Waterloo Regional,Waterloo,IA,491.38,659.48, 748 ,,,,,,,,,,,
316,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,542.91,728.65, 711 ,,,,,,,,,,,
317,APN,Alpena County Regional,Alpena,MI,557.61,748.37, 694 ,,,,,,,,,,,
318,RIW,Central Wyoming Regional,Riverton/Lander,WY,597.76,802.26, 692 ,,,,,,,,,,,
319,PIR,Pierre Regional,Pierre,SD,582.06,781.19, 689 ,,,,,,,,,,,
320,AKN,King Salmon Airport,King Salmon,AK,628.15,843.05, 688 ,,,,,,,,,,,
321,SHD,Shenandoah Valley Regional,Staunton,VA,448.17,601.50, 685 ,,,,,,,,,,,
322,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,247.01,331.52, 665 ,,,,,,,,,,,
323,OWB,Owensboro Daviess County Regional,Owensboro,KY,129.26,173.48, 650 ,,,,,,,,,,,
324,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,483.58,649.02, 624 ,,,,,,,,,,,
325,PAH,Barkley Regional,Paducah,KY,328.36,440.70, 622 ,,,,,,,,,,,
325,MKG,Muskegon County,Muskegon,MI,333.69,447.85, 622 ,,,,,,,,,,,
327,CNY,Canyonlands Regional,Moab,UT,442.81,594.31, 621 ,,,,,,,,,,,
328,CDV,Merle K Mudhole Smith,Cordova,AK,373.30,501.00, 604 ,,,,,,,,,,,
329,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,554.54,744.26, 600 ,,,,,,,,,,,
330,HYS,Hays Regional,Hays,KS,532.60,714.81, 597 ,,,,,,,,,,,
331,MEI,Key Field,Meridian,MS,600.26,805.61, 588 ,,,,,,,,,,,
332,PUB,Pueblo Memorial,Pueblo,CO,227.75,305.66, 584 ,,,,,,,,,,,
333,PQI,Presque Isle International,Presque Isle/Houlton,ME,574.26,770.72, 571 ,,,,,,,,,,,
334,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,402.59,540.32, 546 ,,,,,,,,,,,
335,JMS,Jamestown Regional,Jamestown,ND,498.10,668.51, 507 ,,,,,,,,,,,
336,WRG,Wrangell Airport,Wrangell,AK,436.01,585.17, 496 ,,,,,,,,,,,
337,ATY,Watertown Regional,Watertown,SD,522.48,701.23, 476 ,,,,,,,,,,,
338,DDC,Dodge City Regional,Dodge City,KS,531.66,713.55, 474 ,,,,,,,,,,,
339,OGS,Ogdensburg International,Ogdensburg,NY,472.59,634.27, 459 ,,,,,,,,,,,
340,CGI,Cape Girardeau Regional,Cape Girardeau,MO,422.65,567.25, 458 ,,,,,,,,,,,
341,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,540.27,725.10, 438 ,,,,,,,,,,,
341,VEL,Vernal Regional,Vernal,UT,549.37,737.32, 438 ,,,,,,,,,,,
343,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,330.89,444.09, 407 ,,,,,,,,,,,
344,VCT,Victoria Regional,Victoria,TX,555.62,745.70, 396 ,,,,,,,,,,,
345,HYA,Cape Cod Gateway,Hyannis,MA,348.60,467.86, 392 ,,,,,,,,,,,
346,INL,Falls International Einarson Field,International Falls,MN,506.06,679.19, 372 ,,,,,,,,,,,
347,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,454.02,609.34, 348 ,,,,,,,,,,,
348,MCW,Mason City Municipal,Mason City,IA,409.34,549.38, 345 ,,,,,,,,,,,
349,WYS,Yellowstone,West Yellowstone,MT,192.79,258.74, 340 ,,,,,,,,,,,
350,LBL,Liberal Mid-America Regional,Liberal,KS,597.46,801.85, 325 ,,,,,,,,,,,
351,BKG,Branson Airport,Branson,MO,251.49,337.53, 317 ,,,,,,,,,,,
352,FOD,Fort Dodge Regional,Fort Dodge,IA,418.60,561.81, 311 ,,,,,,,,,,,
353,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,519.78,697.61, 309 ,,,,,,,,,,,
354,LWB,Greenbrier Valley,Lewisburg,WV,338.79,454.70, 254 ,,,,,,,,,,,
355,DVL,Devils Lake Regional,Devils Lake,ND,550.34,738.62, 247 ,,,,,,,,,,,
356,YAK,Yakutat Airport,Yakutat,AK,356.30,478.19, 231 ,,,,,,,,,,,
357,IPT,Williamsport Regional,Williamsport,PA,454.63,610.16, 227 ,,,,,,,,,,,
358,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,460.92,618.60, 211 ,,,,,,,,,,,
359,DUT,Unalaska Airport,Unalaska,AK,896.21,1202.82, 186 ,,,,,,,,,,,
360,UIN,Quincy Regional-Baldwin Field,Quincy,IL,373.31,501.02, 166 ,,,,,,,,,,,
361,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,431.13,578.63, 163 ,,,,,,,,,,,
362,BKW,Raleigh County Memorial,Beckley,WV,431.94,579.71, 146 ,,,,,,,,,,,
363,GST,Gustavus Airport,Gustavus,AK,292.56,392.65, 142 ,,,,,,,,,,,
363,PPG,Pago Pago International,Pago Pago,TT,960.01,1288.44, 142 ,,,,,,,,,,,
365,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,134.76,180.86, 128 ,,,,,,,,,,,
366,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,435.06,583.90, 127 ,,,,,,,,,,,
367,CVN,Clovis Regional,Clovis,NM,613.17,822.94, 124 ,,,,,,,,,,,
368,IPL,Imperial County,El Centro,CA,255.68,343.15, 121 ,,,,,,,,,,,
369,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,448.35,601.74, 107 ,,,,,,,,,,,
370,PVC,Provincetown Municipal,Provincetown,MA,390.47,524.05, 103 ,,,,,,,,,,,
370,TUP,Tupelo Regional,Tupelo,MS,483.45,648.84, 103 ,,,,,,,,,,,
372,LEB,Lebanon Municipal,Lebanon-Hanover,NH,447.04,599.98, 100 ,,,,,,,,,,,
373,AUG,Augusta State,Augusta/Waterville,ME,450.32,604.38, 93 ,,,,,,,,,,,
374,ENA,Kenai Municipal,Kenai,AK,732.71,983.38, 91 ,,,,,,,,,,,
374,MGW,Morgantown Municipal,Morgantown,WV,448.32,601.69, 91 ,,,,,,,,,,,
376,IWD,Gogebic-Iron County,Ironwood,MI,342.50,459.67, 89 ,,,,,,,,,,,
377,RKD,Knox County Regional,Rockland,ME,424.86,570.21, 88 ,,,,,,,,,,,
378,RUT,Rutland - Southern Vermont Regional,Rutland,VT,431.65,579.32, 85 ,,,,,,,,,,,
379,TEX,Telluride Regional,Telluride,CO,570.85,766.14, 81 ,,,,,,,,,,,
380,MBL,Manistee County-Blacker,Manistee/Ludington,MI,373.61,501.43, 77 ,,,,,,,,,,,
381,ADK,Adak,Adak Island,AK,976.78,1310.95, 76 ,,,,,,,,,,,
382,IRK,Kirksville Regional,Kirksville,MO,417.95,560.93, 73 ,,,,,,,,,,,
383,HOM,Homer Airport,Homer,AK,689.82,925.81, 71 ,,,,,,,,,,,
384,CEZ,Cortez Municipal,Cortez,CO,492.19,660.58, 67 ,,,,,,,,,,,
385,PGA,Page Municipal,Page,AZ,402.66,540.42, 65 ,,,,,,,,,,,
386,DUJ,DuBois Regional,DuBois,PA,474.09,636.28, 64 ,,,,,,,,,,,
387,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,437.83,587.61, 58 ,,,,,,,,,,,
388,MSS,Massena International-Richards Field,Massena,NY,485.37,651.43, 54 ,,,,,,,,,,,
389,BFD,Bradford Regional,Bradford,PA,442.58,593.99, 51 ,,,,,,,,,,,
390,CDB,Cold Bay Airport,Cold Bay,AK,791.66,1062.49, 50 ,,,,,,,,,,,
390,SOW,Show Low Regional,Show Low,AZ,534.84,717.82, 50 ,,,,,,,,,,,
392,MCK,McCook Ben Nelson Regional,McCook,NE,502.98,675.05, 49 ,,,,,,,,,,,
393,VQS,Antonio Rivera Rodriguez,Vieques,PR,587.68,788.73, 47 ,,,,,,,,,,,
393,GLH,Greenville Mid Delta,Greenville,MS,505.82,678.87, 47 ,,,,,,,,,,,
393,SDY,Sidney Richland Regional,Sidney,MT,563.31,756.03, 47 ,,,,,,,,,,,
396,AIA,Alliance Municipal,Alliance,NE,495.09,664.47, 43 ,,,,,,,,,,,
397,TVF,Thief River Falls Regional,Thief River Falls,MN,516.00,692.53, 41 ,,,,,,,,,,,
398,MSL,Northwest Alabama Regional,Muscle Shoals,AL,429.11,575.92, 40 ,,,,,,,,,,,
399,CNM,Cavern City Air Terminal,Carlsbad,NM,486.63,653.11, 36 ,,,,,,,,,,,
400,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,535.31,718.44, 35 ,,,,,,,,,,,
401,AOO,Altoona-Blair County,Altoona,PA,356.46,478.41, 31 ,,,,,,,,,,,
402,CDR,Chadron Municipal,Chadron,NE,528.15,708.84, 27 ,,,,,,,,,,,
402,MCE,Merced Regional/Macready Field,Merced,CA,458.67,615.58, 27 ,,,,,,,,,,,
404,MKK,Molokai,Hoolehua,HI,496.37,666.18, 24 ,,,,,,,,,,,
405,LNS,Lancaster Airport,Lancaster,PA,386.64,518.91, 19 ,,,,,,,,,,,
406,VDZ,Valdez Pioneer Field,Valdez,AK,713.25,957.27, 17 ,,,,,,,,,,,
407,HVR,Havre City-County,Havre,MT,1164.00,1562.22, 16 ,,,,,,,,,,,
408,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,475.33,637.95, 13 ,,,,,,,,,,,
408,LNY,Lanai Airport,Lanai,HI,643.28,863.35, 13 ,,,,,,,,,,,
410,MKL,McKellar-Sipes Regional,Jackson,TN,531.00,712.66, 11 ,,,,,,,,,,,
411,GDV,Dawson Community,Glendive,MT,543.44,729.36, 10 ,,,,,,,,,,,
412,JHM,Kapalua Airport,Kapalua,HI,464.37,623.23, 6 ,,,,,,,,,,,
412,MCN,Middle Georgia Regional,Macon,GA,850.80,1141.87, 6 ,,,,,,,,,,,
414,SDP,Sand Point,Sandpoint,AK,943.81,1266.69, 4 ,,,,,,,,,,,
415,SNP,St. Paul Island,St. Paul,AK,976.02,1309.93, 3 ,,,,,,,,,,,
416,OLF,L. M. Clayton,Wolf Point,MT,615.14,825.59, 1 ,,,,,,,,,,,
416,CEC,Jack McNamara Field,Crescent City,CA,288.77,387.57, 1 ,,,,,,,,,,,
416,KSM,St. Mary's Airport,St. Mary's,AK,685.25,919.68, 1 ,,,,,,,,,,,
419,AHN,Athens/Ben Epps,Athens,GA,463.17,621.62, -   ,,,,,,,,,,,
419,ALM,Alamogordo White Sands Regional,Alamogordo,NM,355.80,477.52, -   ,,,,,,,,,,,
419,ANI,Aniak Airport,Aniak,AK,622.00,834.79, -   ,,,,,,,,,,,
419,BIC,Big Creek Airport,Big Creek,AK,1048.00,1406.53, -   ,,,,,,,,,,,
419,BRL,Southeast Iowa Regional,Burlington,IA,501.00,672.40, -   ,,,,,,,,,,,
419,CIC,Chico Municipal,Chico,CA,307.05,412.10, -   ,,,,,,,,,,,
419,CLD,McClellan-Palomar,Carlsbad,CA,294.76,395.60, -   ,,,,,,,,,,,
419,CYF,Chefornak Airport,Chefornak,AK,393.00,527.45, -   ,,,,,,,,,,,
419,ELY,Ely Airport/Yelland Field,Ely,NV,836.50,1122.68, -   ,,,,,,,,,,,
419,FKL,Venango Regional,Franklin/Oil City,PA,409.24,549.25, -   ,,,,,,,,,,,
419,FMN,Four Corners Regional,Farmington,NM,610.72,819.66, -   ,,,,,,,,,,,
419,GBD,Great Bend Municipal,Great Bend,KS,624.43,838.05, -   ,,,,,,,,,,,
419,HON,Huron Regional,Huron,SD,539.48,724.05, -   ,,,,,,,,,,,
419,IFP,Laughlin/Bullhead International,Bullhead City,AZ,166.12,222.95, -   ,,,,,,,,,,,
419,IGM,Kingman Airport,Kingman,AZ,281.60,377.94, -   ,,,,,,,,,,,
419,ISN,Sloulin Field International,Williston,ND,593.05,795.94, -   ,,,,,,,,,,,
419,IYK,Inyokern Airport,Inyokern,CA,974.40,1307.75, -   ,,,,,,,,,,,
419,JHW,Chautauqua County/Jamestown,Jamestown,NY,420.83,564.80, -   ,,,,,,,,,,,
419,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,326.57,438.30, -   ,,,,,,,,,,,
419,LUP,Kalaupapa Airport,Kalaupapa,HI,1080.00,1449.48, -   ,,,,,,,,,,,
419,LWT,Lewistown Municipal,Lewistown,MT,491.13,659.14, -   ,,,,,,,,,,,
419,MCG,McGrath Airport,McGrath,AK,755.13,1013.46, -   ,,,,,,,,,,,
419,MLS,Frank Wiley Field,Miles City,MT,752.80,1010.34, -   ,,,,,,,,,,,
419,MMH,Mammoth Lakes Airport,Mammoth Lakes,CA,177.66,238.44, -   ,,,,,,,,,,,
419,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,306.36,411.17, -   ,,,,,,,,,,,
419,MWH,Grant County International,Moses Lake,WA,274.65,368.61, -   ,,,,,,,,,,,
419,NLG,Nelson Lagoon Airport,Nelson Lagoon,AK,1461.00,1960.83, -   ,,,,,,,,,,,
419,OXR,Oxnard,Oxnard/Ventura,CA,535.69,718.96, -   ,,,,,,,,,,,
419,PFN,Bay County,Panama City,FL,579.71,778.04, -   ,,,,,,,,,,,
419,PIP,Pilot Point Airport,Pilot Point,AK,753.50,1011.28, -   ,,,,,,,,,,,
419,ROP,Benjamin Taisacan Manglona International,Rota,TT,1405.75,1886.67, -   ,,,,,,,,,,,
419,STG,St. George Island Airport,St. George Island,AK,1011.50,1357.55, -   ,,,,,,,,,,,
419,SVC,Grant County,Silver City/Hurley,NM,557.00,747.56, -   ,,,,,,,,,,,
419,UNK,Unalakleet Airport,Unalakleet,AK,1009.00,1354.19, -   ,,,,,,,,,,,
419,UTM,Tunica Municipal,Tunica,MS,217.48,291.88, -   ,,,,,,,,,,,
419,VAK,Chevak Airport,Chevak,AK,594.67,798.11, -   ,,,,,,,,,,,
419,VIS,Visalia Municipal,Visalia,CA,446.57,599.35, -   ,,,,,,,,,,,
419,WRL,Worland Municipal,Worland,WY,609.49,818.00, -   ,,,,,,,,,,,
419,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,133.60,179.31, -   ,,,,,,,,,,,
National Average,,,,,336.55,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
