Average Domestic Airline Itinerary Fares By Origin City for 2021 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,PBG,Plattsburgh International,Plattsburgh,NY,222.51,240.32," 2,456 ",,,,,,,,,,,
265,MVY,Martha's Vineyard Airport,Martha's Vineyard,MA,312.03,337.00," 2,432 ",,,,,,,,,,,
266,PSE,Mercedita,Ponce,PR,274.93,296.93," 2,413 ",,,,,,,,,,,
267,VLD,Valdosta Regional,Valdosta,GA,520.91,562.60," 2,294 ",,,,,,,,,,,
268,LAW,Lawton-Fort Sill Regional,Lawton/Fort Sill,OK,402.88,435.12," 2,244 ",,,,,,,,,,,
269,ALW,Walla Walla Regional,Walla Walla,WA,357.08,385.66," 2,204 ",,,,,,,,,,,
270,HVN,Tweed New Haven,New Haven,CT,195.56,211.21," 2,188 ",,,,,,,,,,,
271,TWF,Joslin Field - Magic Valley Regional,Twin Falls,ID,468.12,505.58," 2,184 ",,,,,,,,,,,
272,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,407.25,439.84," 2,126 ",,,,,,,,,,,
273,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,226.20,244.31," 2,065 ",,,,,,,,,,,
274,DHN,Dothan Regional,Dothan,AL,573.32,619.20," 1,974 ",,,,,,,,,,,
275,GTR,Golden Triangle Regional,Columbus,MS,507.57,548.19," 1,955 ",,,,,,,,,,,
276,PGV,Pitt Greenville,Greenville,NC,367.16,396.54," 1,953 ",,,,,,,,,,,
277,LWS,Lewiston Nez Perce County,Lewiston,ID,504.62,545.01," 1,877 ",,,,,,,,,,,
278,ABY,Southwest Georgia Regional,Albany,GA,472.94,510.79," 1,804 ",,,,,,,,,,,
279,TXK,Texarkana Regional-Webb Field,Texarkana,AR,461.89,498.86," 1,730 ",,,,,,,,,,,
280,COD,Yellowstone Regional,Cody,WY,467.13,504.51," 1,713 ",,,,,,,,,,,
281,GCK,Garden City Regional,Garden City,KS,379.03,409.37," 1,657 ",,,,,,,,,,,
282,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,95.99,103.67," 1,639 ",,,,,,,,,,,
283,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,123.33,133.20," 1,631 ",,,,,,,,,,,
284,OTZ,Ralph Wien Memorial,Kotzebue,AK,478.68,516.99," 1,608 ",,,,,,,,,,,
285,BJI,Bemidji Regional,Bemidji,MN,512.66,553.69," 1,603 ",,,,,,,,,,,
286,BQK,Brunswick Golden Isles,Brunswick,GA,472.21,510.00," 1,518 ",,,,,,,,,,,
287,OME,Nome Airport,Nome,AK,514.64,555.82," 1,505 ",,,,,,,,,,,
288,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,567.43,612.84," 1,479 ",,,,,,,,,,,
289,GGG,East Texas Regional,Longview,TX,448.92,484.85," 1,477 ",,,,,,,,,,,
290,PIH,Pocatello Regional,Pocatello,ID,513.47,554.57," 1,459 ",,,,,,,,,,,
291,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,453.67,489.98," 1,448 ",,,,,,,,,,,
292,FLO,Florence Regional,Florence,SC,345.67,373.33," 1,406 ",,,,,,,,,,,
293,STC,St. Cloud Regional,St. Cloud,MN,176.14,190.23," 1,398 ",,,,,,,,,,,
294,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,423.16,457.02," 1,357 ",,,,,,,,,,,
295,EAR,Kearney Regional,Kearney,NE,425.36,459.40," 1,339 ",,,,,,,,,,,
296,RHI,Rhinelander/Oneida County,Rhinelander,WI,507.72,548.35," 1,337 ",,,,,,,,,,,
297,ABR,Aberdeen Regional,Aberdeen,SD,529.93,572.33," 1,325 ",,,,,,,,,,,
298,BRD,Brainerd Lakes Regional,Brainerd,MN,513.07,554.13," 1,315 ",,,,,,,,,,,
299,JLN,Joplin Regional,Joplin,MO,408.76,441.47," 1,300 ",,,,,,,,,,,
300,DRT,Del Rio International,Del Rio,TX,377.58,407.80," 1,298 ",,,,,,,,,,,
301,GCC,Northeast Wyoming Regional,Gillette,WY,502.49,542.71," 1,261 ",,,,,,,,,,,
302,SWO,Stillwater Regional,Stillwater,OK,389.50,420.67," 1,246 ",,,,,,,,,,,
303,OGD,Ogden-Hinckley,Ogden,UT,90.56,97.81," 1,229 ",,,,,,,,,,,
304,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,390.84,422.12," 1,225 ",,,,,,,,,,,
305,ART,Watertown International,Watertown,NY,394.02,425.55," 1,214 ",,,,,,,,,,,
306,CIU,Chippewa County International,Sault Ste. Marie,MI,512.36,553.37," 1,113 ",,,,,,,,,,,
307,SCC,Deadhorse Airport,Deadhorse,AK,518.33,559.81," 1,094 ",,,,,,,,,,,
308,EKO,Elko Regional,Elko,NV,589.24,636.39," 1,078 ",,,,,,,,,,,
309,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,533.68,576.39," 1,067 ",,,,,,,,,,,
310,EAU,Chippewa Valley Regional,Eau Claire,WI,351.71,379.86," 1,060 ",,,,,,,,,,,
311,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,493.47,532.96," 1,044 ",,,,,,,,,,,
312,DBQ,Dubuque Regional,Dubuque,IA,429.78,464.18," 1,036 ",,,,,,,,,,,
313,SHR,Sheridan County,Sheridan,WY,518.74,560.26," 1,035 ",,,,,,,,,,,
314,DLG,Dillingham Airport,Dillingham,AK,501.93,542.09, 991 ,,,,,,,,,,,
315,ORH,Worcester Regional,Worcester,MA,243.91,263.43, 959 ,,,,,,,,,,,
316,ESC,Delta County,Escanaba,MI,467.29,504.69, 932 ,,,,,,,,,,,
317,BTM,Bert Mooney,Butte,MT,489.99,529.20, 924 ,,,,,,,,,,,
318,SPN,Francisco C. Ada Saipan International,Saipan,TT,806.01,870.52, 906 ,,,,,,,,,,,
319,CMX,Houghton County Memorial,Hancock/Houghton,MI,483.57,522.27, 903 ,,,,,,,,,,,
320,LAR,Laramie Regional,Laramie,WY,425.15,459.17, 900 ,,,,,,,,,,,
321,SLN,Salina Regional,Salina,KS,357.96,386.60, 893 ,,,,,,,,,,,
322,RKS,Southwest Wyoming Regional,Rock Springs,WY,440.84,476.11, 889 ,,,,,,,,,,,
323,IMT,Ford,Iron Mountain/Kingsfd,MI,478.76,517.08, 878 ,,,,,,,,,,,
324,HIB,Range Regional,Hibbing,MN,530.79,573.27, 837 ,,,,,,,,,,,
325,CDC,Cedar City Regional,Cedar City,UT,431.86,466.42, 804 ,,,,,,,,,,,
326,PSG,Petersburg James A Johnson,Petersburg,AK,453.81,490.13, 783 ,,,,,,,,,,,
327,HOB,Lea County Regional,Hobbs,NM,366.00,395.29, 781 ,,,,,,,,,,,
328,ALO,Waterloo Regional,Waterloo,IA,353.09,381.35, 748 ,,,,,,,,,,,
329,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,405.53,437.98, 711 ,,,,,,,,,,,
330,APN,Alpena County Regional,Alpena,MI,531.73,574.29, 694 ,,,,,,,,,,,
331,RIW,Central Wyoming Regional,Riverton/Lander,WY,509.49,550.27, 692 ,,,,,,,,,,,
332,PIR,Pierre Regional,Pierre,SD,432.92,467.57, 689 ,,,,,,,,,,,
333,AKN,King Salmon Airport,King Salmon,AK,488.61,527.72, 688 ,,,,,,,,,,,
334,SHD,Shenandoah Valley Regional,Staunton,VA,467.90,505.35, 685 ,,,,,,,,,,,
335,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,484.09,522.83, 665 ,,,,,,,,,,,
336,OWB,Owensboro Daviess County Regional,Owensboro,KY,131.52,142.05, 650 ,,,,,,,,,,,
337,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,408.60,441.30, 624 ,,,,,,,,,,,
338,PAH,Barkley Regional,Paducah,KY,489.40,528.56, 622 ,,,,,,,,,,,
338,MKG,Muskegon County,Muskegon,MI,370.17,399.80, 622 ,,,,,,,,,,,
340,CNY,Canyonlands Regional,Moab,UT,363.91,393.03, 621 ,,,,,,,,,,,
341,CDV,Merle K Mudhole Smith,Cordova,AK,412.73,445.76, 604 ,,,,,,,,,,,
342,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,470.73,508.40, 600 ,,,,,,,,,,,
343,HYS,Hays Regional,Hays,KS,425.76,459.83, 597 ,,,,,,,,,,,
344,MEI,Key Field,Meridian,MS,439.59,474.76, 588 ,,,,,,,,,,,
345,PUB,Pueblo Memorial,Pueblo,CO,336.71,363.66, 584 ,,,,,,,,,,,
346,PQI,Presque Isle International,Presque Isle/Houlton,ME,413.53,446.62, 571 ,,,,,,,,,,,
347,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,407.39,439.99, 546 ,,,,,,,,,,,
348,JMS,Jamestown Regional,Jamestown,ND,417.70,451.13, 507 ,,,,,,,,,,,
349,WRG,Wrangell Airport,Wrangell,AK,464.60,501.78, 496 ,,,,,,,,,,,
350,DEC,Decatur Airport,Decatur,IL,367.24,396.63, 494 ,,,,,,,,,,,
351,ATY,Watertown Regional,Watertown,SD,407.17,439.75, 476 ,,,,,,,,,,,
352,DDC,Dodge City Regional,Dodge City,KS,346.99,374.75, 474 ,,,,,,,,,,,
353,OGS,Ogdensburg International,Ogdensburg,NY,480.07,518.48, 459 ,,,,,,,,,,,
354,CGI,Cape Girardeau Regional,Cape Girardeau,MO,414.80,448.00, 458 ,,,,,,,,,,,
355,ILG,New Castle,Wilmington,DE,94.75,102.33, 457 ,,,,,,,,,,,
356,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,446.75,482.51, 438 ,,,,,,,,,,,
356,VEL,Vernal Regional,Vernal,UT,457.97,494.62, 438 ,,,,,,,,,,,
358,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,426.24,460.35, 407 ,,,,,,,,,,,
359,VCT,Victoria Regional,Victoria,TX,420.06,453.68, 396 ,,,,,,,,,,,
360,HYA,Cape Cod Gateway,Hyannis,MA,279.18,301.53, 392 ,,,,,,,,,,,
361,INL,Falls International Einarson Field,International Falls,MN,484.68,523.47, 372 ,,,,,,,,,,,
362,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,395.75,427.42, 348 ,,,,,,,,,,,
363,MCW,Mason City Municipal,Mason City,IA,362.90,391.94, 345 ,,,,,,,,,,,
364,WYS,Yellowstone,West Yellowstone,MT,286.82,309.77, 340 ,,,,,,,,,,,
365,LBL,Liberal Mid-America Regional,Liberal,KS,379.54,409.91, 325 ,,,,,,,,,,,
366,BKG,Branson Airport,Branson,MO,105.27,113.70, 317 ,,,,,,,,,,,
367,FOD,Fort Dodge Regional,Fort Dodge,IA,343.39,370.87, 311 ,,,,,,,,,,,
368,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,349.43,377.39, 309 ,,,,,,,,,,,
369,LWB,Greenbrier Valley,Lewisburg,WV,452.33,488.53, 254 ,,,,,,,,,,,
370,DVL,Devils Lake Regional,Devils Lake,ND,467.44,504.85, 247 ,,,,,,,,,,,
371,YAK,Yakutat Airport,Yakutat,AK,493.77,533.29, 231 ,,,,,,,,,,,
372,IPT,Williamsport Regional,Williamsport,PA,320.84,346.51, 227 ,,,,,,,,,,,
373,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,443.93,479.46, 211 ,,,,,,,,,,,
374,DUT,Unalaska Airport,Unalaska,AK,1073.25,1159.14, 186 ,,,,,,,,,,,
375,UIN,Quincy Regional-Baldwin Field,Quincy,IL,376.33,406.45, 166 ,,,,,,,,,,,
376,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,357.29,385.88, 163 ,,,,,,,,,,,
377,BKW,Raleigh County Memorial,Beckley,WV,457.79,494.42, 146 ,,,,,,,,,,,
378,GST,Gustavus Airport,Gustavus,AK,211.16,228.06, 142 ,,,,,,,,,,,
378,PPG,Pago Pago International,Pago Pago,TT,924.39,998.36, 142 ,,,,,,,,,,,
380,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,146.09,157.78, 128 ,,,,,,,,,,,
381,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,420.61,454.28, 127 ,,,,,,,,,,,
382,CVN,Clovis Regional,Clovis,NM,483.04,521.70, 124 ,,,,,,,,,,,
383,IPL,Imperial County,El Centro,CA,332.63,359.25, 121 ,,,,,,,,,,,
384,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,479.11,517.45, 107 ,,,,,,,,,,,
385,PVC,Provincetown Municipal,Provincetown,MA,627.07,677.25, 103 ,,,,,,,,,,,
385,TUP,Tupelo Regional,Tupelo,MS,357.41,386.01, 103 ,,,,,,,,,,,
387,LEB,Lebanon Municipal,Lebanon-Hanover,NH,415.36,448.60, 100 ,,,,,,,,,,,
388,AUG,Augusta State,Augusta/Waterville,ME,434.35,469.12, 93 ,,,,,,,,,,,
389,ENA,Kenai Municipal,Kenai,AK,504.15,544.50, 91 ,,,,,,,,,,,
389,MGW,Morgantown Municipal,Morgantown,WV,355.66,384.12, 91 ,,,,,,,,,,,
391,IWD,Gogebic-Iron County,Ironwood,MI,357.85,386.49, 89 ,,,,,,,,,,,
392,RKD,Knox County Regional,Rockland,ME,487.64,526.66, 88 ,,,,,,,,,,,
393,RUT,Rutland - Southern Vermont Regional,Rutland,VT,389.39,420.55, 85 ,,,,,,,,,,,
394,TEX,Telluride Regional,Telluride,CO,726.37,784.50, 81 ,,,,,,,,,,,
395,MBL,Manistee County-Blacker,Manistee/Ludington,MI,372.31,402.11, 77 ,,,,,,,,,,,
396,ADK,Adak,Adak Island,AK,797.13,860.92, 76 ,,,,,,,,,,,
397,IRK,Kirksville Regional,Kirksville,MO,340.75,368.02, 73 ,,,,,,,,,,,
398,HOM,Homer Airport,Homer,AK,479.79,518.19, 71 ,,,,,,,,,,,
399,CEZ,Cortez Municipal,Cortez,CO,465.34,502.58, 67 ,,,,,,,,,,,
400,PGA,Page Municipal,Page,AZ,422.57,456.39, 65 ,,,,,,,,,,,
401,DUJ,DuBois Regional,DuBois,PA,317.23,342.62, 64 ,,,,,,,,,,,
402,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,467.00,504.37, 58 ,,,,,,,,,,,
403,MSS,Massena International-Richards Field,Massena,NY,380.13,410.55, 54 ,,,,,,,,,,,
404,BIH,Bishop Airport,Bishop,CA,383.60,414.30, 53 ,,,,,,,,,,,
405,BFD,Bradford Regional,Bradford,PA,388.78,419.90, 51 ,,,,,,,,,,,
406,CDB,Cold Bay Airport,Cold Bay,AK,714.80,772.00, 50 ,,,,,,,,,,,
406,SOW,Show Low Regional,Show Low,AZ,462.00,498.97, 50 ,,,,,,,,,,,
408,MCK,McCook Ben Nelson Regional,McCook,NE,446.82,482.57, 49 ,,,,,,,,,,,
409,VQS,Antonio Rivera Rodriguez,Vieques,PR,631.06,681.57, 47 ,,,,,,,,,,,
409,GLH,Greenville Mid Delta,Greenville,MS,376.45,406.57, 47 ,,,,,,,,,,,
409,SDY,Sidney Richland Regional,Sidney,MT,438.43,473.51, 47 ,,,,,,,,,,,
412,AIA,Alliance Municipal,Alliance,NE,429.51,463.88, 43 ,,,,,,,,,,,
413,TVF,Thief River Falls Regional,Thief River Falls,MN,402.32,434.51, 41 ,,,,,,,,,,,
414,MSL,Northwest Alabama Regional,Muscle Shoals,AL,370.00,399.61, 40 ,,,,,,,,,,,
415,CNM,Cavern City Air Terminal,Carlsbad,NM,467.78,505.21, 36 ,,,,,,,,,,,
416,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,442.89,478.33, 35 ,,,,,,,,,,,
417,AOO,Altoona-Blair County,Altoona,PA,423.19,457.06, 31 ,,,,,,,,,,,
417,HRO,Boone County,Harrison,AR,360.65,389.51, 31 ,,,,,,,,,,,
419,CDR,Chadron Municipal,Chadron,NE,416.85,450.21, 27 ,,,,,,,,,,,
419,MCE,Merced Regional/Macready Field,Merced,CA,378.85,409.17, 27 ,,,,,,,,,,,
421,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,457.27,493.86, 26 ,,,,,,,,,,,
422,MKK,Molokai,Hoolehua,HI,472.54,510.36, 24 ,,,,,,,,,,,
423,HOT,Memorial Field,Hot Springs,AR,250.70,270.76, 20 ,,,,,,,,,,,
424,LNS,Lancaster Airport,Lancaster,PA,262.84,283.88, 19 ,,,,,,,,,,,
425,VDZ,Valdez Pioneer Field,Valdez,AK,565.00,610.22, 17 ,,,,,,,,,,,
426,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,390.50,421.75, 16 ,,,,,,,,,,,
426,HVR,Havre City-County,Havre,MT,357.63,386.25, 16 ,,,,,,,,,,,
428,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,467.85,505.29, 13 ,,,,,,,,,,,
428,LNY,Lanai Airport,Lanai,HI,811.00,875.90, 13 ,,,,,,,,,,,
430,MKL,McKellar-Sipes Regional,Jackson,TN,362.55,391.56, 11 ,,,,,,,,,,,
431,GDV,Dawson Community,Glendive,MT,439.50,474.67, 10 ,,,,,,,,,,,
432,MKT,Mankato Regional,Mankato,MN,239.44,258.61, 9 ,,,,,,,,,,,
433,CPX,Benjamin Rivera Noriega,Culebra,PR,430.57,465.03, 7 ,,,,,,,,,,,
434,MCN,Middle Georgia Regional,Macon,GA,396.17,427.87, 6 ,,,,,,,,,,,
434,JHM,Kapalua Airport,Kapalua,HI,570.00,615.62, 6 ,,,,,,,,,,,
436,SDP,Sand Point,Sandpoint,AK,781.75,844.31, 4 ,,,,,,,,,,,
437,SNP,St. Paul Island,St. Paul,AK,1281.33,1383.88, 3 ,,,,,,,,,,,
438,KSM,St. Mary's Airport,St. Mary's,AK,524.00,565.93, 1 ,,,,,,,,,,,
438,CEC,Jack McNamara Field,Crescent City,CA,328.00,354.25, 1 ,,,,,,,,,,,
438,HNM,Hana Airport,Hana,HI,1164.00,1257.15, 1 ,,,,,,,,,,,
438,OLF,L. M. Clayton,Wolf Point,MT,770.00,831.62, 1 ,,,,,,,,,,,
National Average,,,,,306.97,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
