Average Domestic Airline Itinerary Fares By Origin City for 2007 Ranked by Total Number of Domestic Passengers in 2021,,,,,,,,,,,,,,,,,,
2021 Passenger Rank,Airport Code,Airport Name,City Name,State Name,Average Fare ($),Inflation Adjusted Average Fare ($) (Base Year: 2022),2021 Passengers (10% sample),,,,,,,,,,,
264,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,423.12,597.22," 2,126 ",,,,,,,,,,,
265,CKB,North Central West Virginia,Clarksburg/Fairmont,WV,600.19,847.14," 2,065 ",,,,,,,,,,,
266,DHN,Dothan Regional,Dothan,AL,736.33,1039.29," 1,974 ",,,,,,,,,,,
267,GTR,Golden Triangle Regional,Columbus,MS,592.78,836.68," 1,955 ",,,,,,,,,,,
268,PGV,Pitt Greenville,Greenville,NC,417.13,588.76," 1,953 ",,,,,,,,,,,
269,LWS,Lewiston Nez Perce County,Lewiston,ID,403.72,569.84," 1,877 ",,,,,,,,,,,
270,ABY,Southwest Georgia Regional,Albany,GA,588.93,831.25," 1,804 ",,,,,,,,,,,
271,TXK,Texarkana Regional-Webb Field,Texarkana,AR,502.61,709.42," 1,730 ",,,,,,,,,,,
272,COD,Yellowstone Regional,Cody,WY,564.69,797.04," 1,713 ",,,,,,,,,,,
273,GCK,Garden City Regional,Garden City,KS,521.27,735.75," 1,657 ",,,,,,,,,,,
274,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,Santa Maria,CA,360.21,508.43," 1,639 ",,,,,,,,,,,
275,HGR,Hagerstown Regional-Richard A. Henson Field,Hagerstown,MD,444.77,627.77," 1,631 ",,,,,,,,,,,
276,OTZ,Ralph Wien Memorial,Kotzebue,AK,524.64,740.51," 1,608 ",,,,,,,,,,,
277,BJI,Bemidji Regional,Bemidji,MN,546.31,771.09," 1,603 ",,,,,,,,,,,
278,BQK,Brunswick Golden Isles,Brunswick,GA,497.31,701.93," 1,518 ",,,,,,,,,,,
279,OME,Nome Airport,Nome,AK,519.04,732.60," 1,505 ",,,,,,,,,,,
280,PLN,Pellston Regional Airport of Emmet County,Pellston,MI,554.38,782.48," 1,479 ",,,,,,,,,,,
281,GGG,East Texas Regional,Longview,TX,400.50,565.29," 1,477 ",,,,,,,,,,,
282,PIH,Pocatello Regional,Pocatello,ID,316.64,446.93," 1,459 ",,,,,,,,,,,
283,BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,513.65,725.00," 1,448 ",,,,,,,,,,,
284,FLO,Florence Regional,Florence,SC,483.55,682.52," 1,406 ",,,,,,,,,,,
285,STC,St. Cloud Regional,St. Cloud,MN,469.87,663.21," 1,398 ",,,,,,,,,,,
286,BPT,Jack Brooks Regional,Beaumont/Port Arthur,TX,457.53,645.79," 1,357 ",,,,,,,,,,,
287,EAR,Kearney Regional,Kearney,NE,530.04,748.13," 1,339 ",,,,,,,,,,,
288,RHI,Rhinelander/Oneida County,Rhinelander,WI,473.55,668.40," 1,337 ",,,,,,,,,,,
289,ABR,Aberdeen Regional,Aberdeen,SD,564.20,796.35," 1,325 ",,,,,,,,,,,
290,BRD,Brainerd Lakes Regional,Brainerd,MN,519.22,732.86," 1,315 ",,,,,,,,,,,
291,JLN,Joplin Regional,Joplin,MO,414.66,585.27," 1,300 ",,,,,,,,,,,
292,DRT,Del Rio International,Del Rio,TX,458.57,647.25," 1,298 ",,,,,,,,,,,
293,GCC,Northeast Wyoming Regional,Gillette,WY,612.58,864.63," 1,261 ",,,,,,,,,,,
294,SUX,Sioux Gateway Brig Gen Bud Day Field,Sioux City,IA,418.15,590.20," 1,225 ",,,,,,,,,,,
295,ART,Watertown International,Watertown,NY,415.38,586.29," 1,214 ",,,,,,,,,,,
296,CIU,Chippewa County International,Sault Ste. Marie,MI,536.77,757.63," 1,113 ",,,,,,,,,,,
297,SCC,Deadhorse Airport,Deadhorse,AK,345.91,488.24," 1,094 ",,,,,,,,,,,
298,EKO,Elko Regional,Elko,NV,472.20,666.49," 1,078 ",,,,,,,,,,,
299,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,469.00,661.97," 1,067 ",,,,,,,,,,,
300,EAU,Chippewa Valley Regional,Eau Claire,WI,434.93,613.89," 1,060 ",,,,,,,,,,,
301,DIK,Dickinson - Theodore Roosevelt Regional,Dickinson,ND,595.34,840.29," 1,044 ",,,,,,,,,,,
302,DBQ,Dubuque Regional,Dubuque,IA,386.84,546.01," 1,036 ",,,,,,,,,,,
303,SHR,Sheridan County,Sheridan,WY,553.02,780.56," 1,035 ",,,,,,,,,,,
304,DLG,Dillingham Airport,Dillingham,AK,599.83,846.63, 991 ,,,,,,,,,,,
305,ESC,Delta County,Escanaba,MI,372.91,526.34, 932 ,,,,,,,,,,,
306,BTM,Bert Mooney,Butte,MT,576.93,814.31, 924 ,,,,,,,,,,,
307,SPN,Francisco C. Ada Saipan International,Saipan,TT,1583.94,2235.67, 906 ,,,,,,,,,,,
308,CMX,Houghton County Memorial,Hancock/Houghton,MI,488.40,689.36, 903 ,,,,,,,,,,,
309,LAR,Laramie Regional,Laramie,WY,577.71,815.41, 900 ,,,,,,,,,,,
310,SLN,Salina Regional,Salina,KS,448.42,632.93, 893 ,,,,,,,,,,,
311,RKS,Southwest Wyoming Regional,Rock Springs,WY,601.04,848.34, 889 ,,,,,,,,,,,
312,IMT,Ford,Iron Mountain/Kingsfd,MI,353.04,498.30, 878 ,,,,,,,,,,,
313,HIB,Range Regional,Hibbing,MN,514.48,726.17, 837 ,,,,,,,,,,,
314,CDC,Cedar City Regional,Cedar City,UT,402.16,567.64, 804 ,,,,,,,,,,,
315,PSG,Petersburg James A Johnson,Petersburg,AK,385.30,543.83, 783 ,,,,,,,,,,,
316,HOB,Lea County Regional,Hobbs,NM,489.33,690.67, 781 ,,,,,,,,,,,
317,ALO,Waterloo Regional,Waterloo,IA,459.59,648.69, 748 ,,,,,,,,,,,
318,LBF,North Platte Regional Airport Lee Bird Field,North Platte,NE,567.72,801.32, 711 ,,,,,,,,,,,
319,APN,Alpena County Regional,Alpena,MI,527.57,744.65, 694 ,,,,,,,,,,,
320,RIW,Central Wyoming Regional,Riverton/Lander,WY,622.86,879.14, 692 ,,,,,,,,,,,
321,PIR,Pierre Regional,Pierre,SD,562.53,793.99, 689 ,,,,,,,,,,,
322,AKN,King Salmon Airport,King Salmon,AK,580.63,819.54, 688 ,,,,,,,,,,,
323,SHD,Shenandoah Valley Regional,Staunton,VA,557.93,787.50, 685 ,,,,,,,,,,,
324,PRC,Prescott Regional Ernest A Love Field,Prescott,AZ,394.04,556.17, 665 ,,,,,,,,,,,
325,OWB,Owensboro Daviess County Regional,Owensboro,KY,367.07,518.11, 650 ,,,,,,,,,,,
326,PIB,Hattiesburg-Laurel Regional,Hattiesburg/Laurel,MS,448.01,632.35, 624 ,,,,,,,,,,,
327,PAH,Barkley Regional,Paducah,KY,448.51,633.05, 622 ,,,,,,,,,,,
327,MKG,Muskegon County,Muskegon,MI,415.52,586.49, 622 ,,,,,,,,,,,
329,CNY,Canyonlands Regional,Moab,UT,370.18,522.49, 621 ,,,,,,,,,,,
330,CDV,Merle K Mudhole Smith,Cordova,AK,401.83,567.17, 604 ,,,,,,,,,,,
331,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff,NE,540.17,762.42, 600 ,,,,,,,,,,,
332,HYS,Hays Regional,Hays,KS,524.88,740.85, 597 ,,,,,,,,,,,
333,MEI,Key Field,Meridian,MS,575.26,811.96, 588 ,,,,,,,,,,,
334,PUB,Pueblo Memorial,Pueblo,CO,448.09,632.46, 584 ,,,,,,,,,,,
335,PQI,Presque Isle International,Presque Isle/Houlton,ME,589.90,832.62, 571 ,,,,,,,,,,,
336,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton,NY,424.97,599.83, 546 ,,,,,,,,,,,
337,JMS,Jamestown Regional,Jamestown,ND,509.40,718.99, 507 ,,,,,,,,,,,
338,WRG,Wrangell Airport,Wrangell,AK,382.13,539.36, 496 ,,,,,,,,,,,
339,DEC,Decatur Airport,Decatur,IL,304.04,429.14, 494 ,,,,,,,,,,,
340,ATY,Watertown Regional,Watertown,SD,586.72,828.13, 476 ,,,,,,,,,,,
341,DDC,Dodge City Regional,Dodge City,KS,511.62,722.13, 474 ,,,,,,,,,,,
342,OGS,Ogdensburg International,Ogdensburg,NY,361.66,510.47, 459 ,,,,,,,,,,,
343,CGI,Cape Girardeau Regional,Cape Girardeau,MO,332.40,469.17, 458 ,,,,,,,,,,,
344,ILG,New Castle,Wilmington,DE,354.63,500.54, 457 ,,,,,,,,,,,
345,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,517.14,729.92, 438 ,,,,,,,,,,,
345,VEL,Vernal Regional,Vernal,UT,381.75,538.82, 438 ,,,,,,,,,,,
347,OTH,Southwest Oregon Regional,North Bend/Coos Bay,OR,382.98,540.56, 407 ,,,,,,,,,,,
348,VCT,Victoria Regional,Victoria,TX,473.17,667.86, 396 ,,,,,,,,,,,
349,HYA,Cape Cod Gateway,Hyannis,MA,442.28,624.26, 392 ,,,,,,,,,,,
350,INL,Falls International Einarson Field,International Falls,MN,532.73,751.92, 372 ,,,,,,,,,,,
351,JST,John Murtha Johnstown-Cambria County,Johnstown,PA,514.18,725.75, 348 ,,,,,,,,,,,
352,MCW,Mason City Municipal,Mason City,IA,421.32,594.68, 345 ,,,,,,,,,,,
353,WYS,Yellowstone,West Yellowstone,MT,706.00,996.49, 340 ,,,,,,,,,,,
354,LBL,Liberal Mid-America Regional,Liberal,KS,589.94,832.68, 325 ,,,,,,,,,,,
355,FOD,Fort Dodge Regional,Fort Dodge,IA,422.79,596.75, 311 ,,,,,,,,,,,
356,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,MO,454.20,641.09, 309 ,,,,,,,,,,,
357,LWB,Greenbrier Valley,Lewisburg,WV,500.61,706.59, 254 ,,,,,,,,,,,
358,DVL,Devils Lake Regional,Devils Lake,ND,573.94,810.09, 247 ,,,,,,,,,,,
359,YAK,Yakutat Airport,Yakutat,AK,339.53,479.23, 231 ,,,,,,,,,,,
360,IPT,Williamsport Regional,Williamsport,PA,489.90,691.48, 227 ,,,,,,,,,,,
361,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,WY,560.89,791.67, 211 ,,,,,,,,,,,
362,DUT,Unalaska Airport,Unalaska,AK,801.62,1131.46, 186 ,,,,,,,,,,,
363,UIN,Quincy Regional-Baldwin Field,Quincy,IL,399.82,564.33, 166 ,,,,,,,,,,,
364,MWA,Veterans Airport of Southern Illinois,Marion/Herrin,IL,444.03,626.73, 163 ,,,,,,,,,,,
365,BKW,Raleigh County Memorial,Beckley,WV,447.27,631.30, 146 ,,,,,,,,,,,
366,GST,Gustavus Airport,Gustavus,AK,117.18,165.39, 142 ,,,,,,,,,,,
366,PPG,Pago Pago International,Pago Pago,TT,928.56,1310.62, 142 ,,,,,,,,,,,
368,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,164.69,232.46, 128 ,,,,,,,,,,,
369,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,530.84,749.26, 127 ,,,,,,,,,,,
370,CVN,Clovis Regional,Clovis,NM,486.00,685.97, 124 ,,,,,,,,,,,
371,IPL,Imperial County,El Centro,CA,250.92,354.16, 121 ,,,,,,,,,,,
372,BHB,Hancock County-Bar Harbor,Bar Harbor,ME,582.89,822.73, 107 ,,,,,,,,,,,
373,PVC,Provincetown Municipal,Provincetown,MA,368.24,519.76, 103 ,,,,,,,,,,,
373,TUP,Tupelo Regional,Tupelo,MS,504.16,711.60, 103 ,,,,,,,,,,,
375,LEB,Lebanon Municipal,Lebanon-Hanover,NH,495.91,699.95, 100 ,,,,,,,,,,,
376,AUG,Augusta State,Augusta/Waterville,ME,485.27,684.93, 93 ,,,,,,,,,,,
377,ENA,Kenai Municipal,Kenai,AK,626.58,884.39, 91 ,,,,,,,,,,,
377,MGW,Morgantown Municipal,Morgantown,WV,596.30,841.65, 91 ,,,,,,,,,,,
379,IWD,Gogebic-Iron County,Ironwood,MI,368.97,520.79, 89 ,,,,,,,,,,,
380,RKD,Knox County Regional,Rockland,ME,502.86,709.77, 88 ,,,,,,,,,,,
381,RUT,Rutland - Southern Vermont Regional,Rutland,VT,506.50,714.90, 85 ,,,,,,,,,,,
382,TEX,Telluride Regional,Telluride,CO,603.76,852.18, 81 ,,,,,,,,,,,
383,MBL,Manistee County-Blacker,Manistee/Ludington,MI,345.37,487.47, 77 ,,,,,,,,,,,
384,ADK,Adak,Adak Island,AK,920.86,1299.76, 76 ,,,,,,,,,,,
385,IRK,Kirksville Regional,Kirksville,MO,464.39,655.47, 73 ,,,,,,,,,,,
386,HOM,Homer Airport,Homer,AK,677.11,955.72, 71 ,,,,,,,,,,,
387,CEZ,Cortez Municipal,Cortez,CO,568.46,802.36, 67 ,,,,,,,,,,,
388,PGA,Page Municipal,Page,AZ,412.54,582.29, 65 ,,,,,,,,,,,
389,DUJ,DuBois Regional,DuBois,PA,464.45,655.55, 64 ,,,,,,,,,,,
390,SLK,Adirondack Regional,Saranac Lake/Lake Placid,NY,448.27,632.71, 58 ,,,,,,,,,,,
391,MSS,Massena International-Richards Field,Massena,NY,372.29,525.47, 54 ,,,,,,,,,,,
392,BFD,Bradford Regional,Bradford,PA,491.92,694.32, 51 ,,,,,,,,,,,
393,CDB,Cold Bay Airport,Cold Bay,AK,797.54,1125.69, 50 ,,,,,,,,,,,
393,SOW,Show Low Regional,Show Low,AZ,514.32,725.93, 50 ,,,,,,,,,,,
395,MCK,McCook Ben Nelson Regional,McCook,NE,456.59,644.45, 49 ,,,,,,,,,,,
396,VQS,Antonio Rivera Rodriguez,Vieques,PR,304.83,430.26, 47 ,,,,,,,,,,,
396,GLH,Greenville Mid Delta,Greenville,MS,512.98,724.05, 47 ,,,,,,,,,,,
396,SDY,Sidney Richland Regional,Sidney,MT,578.83,817.00, 47 ,,,,,,,,,,,
399,AIA,Alliance Municipal,Alliance,NE,488.13,688.98, 43 ,,,,,,,,,,,
400,TVF,Thief River Falls Regional,Thief River Falls,MN,467.50,659.86, 41 ,,,,,,,,,,,
401,MSL,Northwest Alabama Regional,Muscle Shoals,AL,423.48,597.73, 40 ,,,,,,,,,,,
402,CNM,Cavern City Air Terminal,Carlsbad,NM,413.00,582.93, 36 ,,,,,,,,,,,
403,MAZ,Eugenio Maria de Hostos,Mayaguez,PR,658.92,930.04, 35 ,,,,,,,,,,,
404,AOO,Altoona-Blair County,Altoona,PA,396.02,558.97, 31 ,,,,,,,,,,,
404,HRO,Boone County,Harrison,AR,407.17,574.70, 31 ,,,,,,,,,,,
406,CDR,Chadron Municipal,Chadron,NE,479.21,676.39, 27 ,,,,,,,,,,,
406,MCE,Merced Regional/Macready Field,Merced,CA,422.86,596.84, 27 ,,,,,,,,,,,
408,PDT,Eastern Oregon Regional at Pendleton,Pendleton,OR,311.55,439.74, 26 ,,,,,,,,,,,
409,MKK,Molokai,Hoolehua,HI,486.94,687.30, 24 ,,,,,,,,,,,
410,LNS,Lancaster Airport,Lancaster,PA,440.63,621.93, 19 ,,,,,,,,,,,
411,VDZ,Valdez Pioneer Field,Valdez,AK,613.94,866.55, 17 ,,,,,,,,,,,
412,ELD,South Arkansas Regional at Goodwin Field,El Dorado,AR,346.60,489.21, 16 ,,,,,,,,,,,
412,HVR,Havre City-County,Havre,MT,690.00,973.91, 16 ,,,,,,,,,,,
414,GGW,Wokal Field Glasgow Valley County,Glasgow,MT,430.00,606.93, 13 ,,,,,,,,,,,
414,LNY,Lanai Airport,Lanai,HI,486.82,687.12, 13 ,,,,,,,,,,,
416,MKL,McKellar-Sipes Regional,Jackson,TN,338.58,477.89, 11 ,,,,,,,,,,,
417,GDV,Dawson Community,Glendive,MT,392.00,553.29, 10 ,,,,,,,,,,,
418,JHM,Kapalua Airport,Kapalua,HI,632.64,892.94, 6 ,,,,,,,,,,,
418,MCN,Middle Georgia Regional,Macon,GA,543.80,767.55, 6 ,,,,,,,,,,,
420,SDP,Sand Point,Sandpoint,AK,853.35,1204.46, 4 ,,,,,,,,,,,
421,SNP,St. Paul Island,St. Paul,AK,885.63,1250.03, 3 ,,,,,,,,,,,
422,OLF,L. M. Clayton,Wolf Point,MT,634.67,895.80, 1 ,,,,,,,,,,,
422,CEC,Jack McNamara Field,Crescent City,CA,297.79,420.31, 1 ,,,,,,,,,,,
422,HNM,Hana Airport,Hana,HI,239.00,337.34, 1 ,,,,,,,,,,,
425,AHN,Athens/Ben Epps,Athens,GA,517.09,729.86, -   ,,,,,,,,,,,
425,AKB,Atka Airport,Atka,AK,1226.25,1730.80, -   ,,,,,,,,,,,
425,ANI,Aniak Airport,Aniak,AK,647.50,913.92, -   ,,,,,,,,,,,
425,APF,Naples Municipal,Naples,FL,550.77,777.38, -   ,,,,,,,,,,,
425,BED,Laurence G Hanscom Field,Bedford,MA,172.99,244.17, -   ,,,,,,,,,,,
425,BKX,Brookings Regional,Brookings,SD,561.50,792.53, -   ,,,,,,,,,,,
425,BLF,Mercer County,Princeton/Bluefield,WV,544.71,768.84, -   ,,,,,,,,,,,
425,BRL,Southeast Iowa Regional,Burlington,IA,388.51,548.36, -   ,,,,,,,,,,,
425,CEF,Westover ARB Metropolitan,Chicopee Falls,MA,121.41,171.36, -   ,,,,,,,,,,,
425,CIC,Chico Municipal,Chico,CA,260.22,367.29, -   ,,,,,,,,,,,
425,CLD,McClellan-Palomar,Carlsbad,CA,280.14,395.41, -   ,,,,,,,,,,,
425,ELY,Ely Airport/Yelland Field,Ely,NV,423.80,598.18, -   ,,,,,,,,,,,
425,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,AZ,348.25,491.54, -   ,,,,,,,,,,,
425,FKL,Venango Regional,Franklin/Oil City,PA,359.70,507.70, -   ,,,,,,,,,,,
425,FMN,Four Corners Regional,Farmington,NM,594.78,839.51, -   ,,,,,,,,,,,
425,FOE,Topeka Regional,Topeka,KS,176.11,248.58, -   ,,,,,,,,,,,
425,GBD,Great Bend Municipal,Great Bend,KS,449.17,633.98, -   ,,,,,,,,,,,
425,HII,Lake Havasu City Airport,Lake Havasu City,AZ,428.34,604.59, -   ,,,,,,,,,,,
425,HON,Huron Regional,Huron,SD,548.43,774.09, -   ,,,,,,,,,,,
425,IFP,Laughlin/Bullhead International,Bullhead City,AZ,137.17,193.61, -   ,,,,,,,,,,,
425,IGM,Kingman Airport,Kingman,AZ,372.94,526.39, -   ,,,,,,,,,,,
425,ISN,Sloulin Field International,Williston,ND,623.47,879.99, -   ,,,,,,,,,,,
425,ISO,Kinston Regional Jetport at Stallings Field,Kinston,NC,109.22,154.16, -   ,,,,,,,,,,,
425,IYK,Inyokern Airport,Inyokern,CA,737.62,1041.12, -   ,,,,,,,,,,,
425,JBR,Jonesboro Municipal,Jonesboro,AR,463.00,653.50, -   ,,,,,,,,,,,
425,JHW,Chautauqua County/Jamestown,Jamestown,NY,447.73,631.95, -   ,,,,,,,,,,,
425,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,435.92,615.28, -   ,,,,,,,,,,,
425,LWT,Lewistown Municipal,Lewistown,MT,580.00,818.65, -   ,,,,,,,,,,,
425,MCG,McGrath Airport,McGrath,AK,735.91,1038.70, -   ,,,,,,,,,,,
425,MKC,Charles B. Wheeler Downtown,Kansas City,MO,94.50,133.38, -   ,,,,,,,,,,,
425,MLS,Frank Wiley Field,Miles City,MT,654.50,923.80, -   ,,,,,,,,,,,
425,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,255.50,360.62, -   ,,,,,,,,,,,
425,MTH,The Florida Keys Marathon International,Marathon,FL,491.50,693.73, -   ,,,,,,,,,,,
425,OXR,Oxnard,Oxnard/Ventura,CA,527.70,744.83, -   ,,,,,,,,,,,
425,PFN,Bay County,Panama City,FL,634.63,895.75, -   ,,,,,,,,,,,
425,PLB,Clinton County,Plattsburgh,NY,501.47,707.81, -   ,,,,,,,,,,,
425,PMD,Palmdale USAF Plant 42,Palmdale,CA,343.49,484.83, -   ,,,,,,,,,,,
425,ROP,Benjamin Taisacan Manglona International,Rota,TT,1329.29,1876.23, -   ,,,,,,,,,,,
425,SLE,McNary Field,Salem,OR,467.06,659.24, -   ,,,,,,,,,,,
425,SOP,Moore County,Pinehurst/Southern Pines,NC,368.80,520.55, -   ,,,,,,,,,,,
425,STG,St. George Island Airport,St. George Island,AK,724.50,1022.60, -   ,,,,,,,,,,,
425,SVC,Grant County,Silver City/Hurley,NM,480.25,677.85, -   ,,,,,,,,,,,
425,TSS,East 34th Street Heliport,New York,NY,1219.00,1720.57, -   ,,,,,,,,,,,
425,UNK,Unalakleet Airport,Unalakleet,AK,689.00,972.49, -   ,,,,,,,,,,,
425,UST,Northeast Florida Regional,St. Augustine,FL,152.33,215.00, -   ,,,,,,,,,,,
425,VIS,Visalia Municipal,Visalia,CA,456.96,644.98, -   ,,,,,,,,,,,
425,WRL,Worland Municipal,Worland,WY,612.93,865.13, -   ,,,,,,,,,,,
425,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,155.44,219.39, -   ,,,,,,,,,,,
National Average,,,,,325.26,,,,,,,,,,,,,
"Source:  Bureau of Transportation Statistics, Airline Origin & Destination Survey (10% Sample), DB1B_Ticket where bulk fare equals zero, itinerary fare is greater than or equal to fifty dollars ($50) and itinerary yield is less than or equal to three dollars ($3).",,,,,,,,,,,,,,,,,,
"Itinerary Fare:  Average fares are based on domestic itinerary fares, round-trip or one-way for which no return is purchased. Fares are based on the total ticket value which consists of the price charged by the airlines plus any additional taxes and fees levied by an outside entity at the time of purchase. Fares include only the price paid at the time of the ticket purchase and do not include other fees, such as baggage fees, paid at the airport or onboard the aircraft. Averages do not include frequent-flyer or 'zero fares' or a few abnormally high reported fares.  Airports* ranked by U.S. originating domestic passengers in 2021.",,,,,,,,,,,,,,,,,,
